ばたつか,しときし,うじゃうじ,ちまうか,どろわー,じりいじ,かってく,しとする,おいたら,くらりん,こんとろ,いそうだ,じゅーしー,くっしー,たらきり,とくから,おいくつ,ふがよろ,のおばち,かりきり,こっくりこっ,もぐする,うとする,しないじ,かすこと,わないそ,びゅーもさ,まるとん,わくする,けたから,くらする,からかち,こそしな,つらうつら,わんわい,しながら,がばうん,くたくる,しなこと,つけちま,もじしな,ふがかっ,ぐるしく,すごかっ,しっとく,ふがぽか,びりする,するぽい,ぼやけた,まじきこ,かっわい,ぽいから,かっぽく,ぽいひら,くっつけ,ことする,からかっ,うとしな,めちゃくちゃ,ちまうじゃ,どやふら,でかかっ,たらのお,へなとく,さらばか,かりがつ,しなかっ,がやたら,がぶるん,くらつけ,くりつけ,ちゃりんちゃり,ふんぞり,しおから,こともお,げたとこ,ちらこそ,ざーあー,だぶつか,もそうじゃ,なみにこ,ばしゃばし,はっきり,からだら,かったら,かつくん,すること,おいたど,とんから,くつもり,まること,げたいら,ぐらはき,じめたら,するぷる,よろしく,もおめえ,もそうか,がんばん,ばしばら,ぴーどか,とんはき,がーどし,からさら,ことから,てくるん,びちゃうか,ばらくす,たらしく,ぱらから,てくから,くりぼん,もおばか,ずんぐり,するから,たっぷり,わんぶわ,うところ,からがん,ばかしく,いらはた,からすー,ぐらから,からこそ,うねとく,ひそめた,からちり,からこっ,がさごそ,こちから,こつけた,からこん,かったっ,くっきー,のしすた,つけたら,つけてく,えんどー,からする,じめるん,ふがもぐ,とんじゃーん,ぷらすい,のしけた,うらしく,すらつけ,たっぽい,こんぱく,からぽい,うだから,こっちか,もそうだ,するがん,くるくっ,たったら,しっかり,くだから,がつけた,でかぶつ,わなかっ,すごいじ,ちらから,どしたら,けたこと,がらんどー,もりぼん,でかわさ,じろぎす,でこちら,こんすた
1,1,3,1,1,1,3,1,1,1,1,1,1,20,1,2,2,1,3,1,1,1,5,1,1,1,1,6,1,1,1,1,1,1,1,15,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,6,1,17,1,1,5,1,1,1,1,1,4,1,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,5,2,1,2,1,1,1,1,3,1,1,1,1,1,1,2,4,3,1,1,2,3,1,1,1,3,1,4,1,1,1,1,1,1,1,1
