うまうま,がたがた,いそいそ,そろそろ,すごすご,つんつん,ごろごろ,ぶつぶつ,がらがら,だらだら,わくわく,じゃんじゃん,わさわさ,ころころ,こつこつ,がりがり,ひりひり,ぐつぐつ,ごつんごつん,もぐもぐ,くすんくすん,ふむふむ,こんこん,ふかふか
"['「むしろ芋煮こそです。さぁお義母様、私に続いて復唱してください。芋煮うまうま、芋煮うまうま」\n', '「むしろ芋煮こそです。さぁお義母様、私に続いて復唱してください。芋煮うまうま、芋煮うまうま」\n']","['\u3000なにやら今日はがたがたと音が……。\n', '\u3000新年早々、鏡ががたがたと震えています。\n']","['\u3000今日の魔女はいそいそと忙しそう。\n', '\u3000魔女がいそいそとお出掛けの準備をしています。\n']","['「さてそろそろ殺し合いも終わって真のいけめんが決まった頃ね。さっきから鏡が見当たらないあたり、おおよそのおちは見当がついているけど、一応扉を開けましょう。さぁ、過酷な殺し合いを生き抜いた真のいけめんは誰なのかしら……！」\n', '「ただいま魔法の鏡、十分楽しんだしそろそろ帰りましょう」\n']",['「しょぼーん、すごすご」\n'],['「このあいだしゃんてぃの柄をつんつんなでなでしていたのを見られたから、もしかしたらみっちぇるは嫉妬してしまったのかも」\n'],['にゃんにゃんごろごろ、うなんなごろにゃん\n'],['「鏡、さっきから何をぶつぶつ呟いてるの？\u3000そういえば、私の知り合いにあわてんぼうのさんたくろーすがいるのよ」\n'],"['がらがらがらがら……がっ\n', 'がらがらがらがら……がっ\n']",['「ほらご覧なさい。こんなだらだらと五十話もやってるから二世帯築いちゃったじゃないですか」\n'],['「枠さん、枠さん、｜枠枠《わくわく》さん！\u3000……鏡さん」\n'],['「神主はまだ二塁にいます！\u3000さぁご主人様、今のうちにじゃんじゃんお賽銭を入れましょう！」\n'],['「裏面にごき○りが引っ付いたんです。俺は鏡なんで手も足も出せないどころか手も足も無いのに、やつは無遠慮にわさわさ這い上がって来るし……」\n'],['\u3000魔女は着ている黒ろーぶにころころをかけています。\n'],['「こつこつにも程がある」\n'],"['「そうしてついに人間は魔女の怒りを沈めるためにって生贄を寄越してきたのよ。どこから連れてきたのか知らないけど、がりがりに痩せた貧相な娘だったわ。あれに比べたらかまぼこの板だってもっと厚みがあるわよ」\n', '「がりがりの娘なんて貰ってもどうしようもないから、とりあえず美味しい乳酸菌飲料を飲ませておいたわ」\n']",['\u3000日焼けの跡がひりひりしている魔女が魔法の鏡に問いかけます。\n'],"['じゅ……ぐつぐつ\n', 'ぐつぐつぐつぐつ\n', 'ぐつぐつぐつぐつ\n', 'ぐつぐつぐつぐつ\n', 'ぐつぐつぐつぐつ\n', '「えぇそうね。ぐつぐつに茹でて……」\n']",['\u3000扉にごつんごつんと何かがぶつかっています。\n'],"['「くすんくすんもぐ、くすんもぐもぐ」\n', '「もぐもぐもぐもぐ」\n', '「もぐもぐもぐもぐ」\n']",['「くすんくすんもぐ、くすんもぐもぐ」\n'],"['「ふむふむ、それは確かに叫ぶわね。でも毎度叫んで割れてたら大変じゃない？」\n', '「ふむふむ」\n', '「ふむふむ、素敵な光景ね」\n']",['＼こんこん／\n'],"['「そうね。わざわざ外に出て掘るのも面倒だし、このふかふかのくっしょんで埋めましょう」\n', '\u3000魔女は暖炉の前で引っくり返ったしゃんてぃのお腹をふかふかと撫でています。\n', '「暖まった猫は普段よりふかふかだわ。あら、あしだかごちょ……上等兵ってば、さっそくごき○りを捕まえたのね」\n']"
