ぽんこつ,うとする,しくする,うきする,よろしく,わんばか,すること,しながら,げたこと,するから
['\u3000本来のぎるばーとは美しいだけではなく、優秀な頭脳を持っている。しかしゆりあなと出会ってからは見てのとおり、ただのぽんこつだ。せめてもの救いは仕事だけはきっちりこなしてくれることだろう。王太子の公務は少なくない。'],['\u3000そしてゆりあなは常々『美しい者は心も美しいのよ』とその知識を論文や商品として惜しげもなく世に流し、貴族に限らず庶民からも支持を得始めていた。そんな彼女を取り込もうとする医者や学者、果ては商人達が何通も手紙を寄越している。しかしゆりあなはそのらぶれたー（？）を『やっぱり可愛いって罪ね』と通常運転でするーしていた。'],['\u3000くらうすの言葉はぎるばーとに届かない。この青年は初めて訪れた熱に浮かされている。誰しもそんな時期は訪れるものだが、既に成人を迎えた彼に遅く訪れたこの熱は彼の優秀な脳みそをおかしくするまでに至っていた。'],['\u3000早く子供が見たいとうきうきするぎるばーとに、くらうすは死んだ魚のように濁った目で相槌を打つ。'],['『……。ぎるばーと・あるすたーだ。よろしく頼む』'],['\u3000まりーと呼ばれた侍女はいつものことと言わんばかりに冷たく相槌を打つ。公爵令嬢兼国宝級の美少女であるゆりあなに、これほどぞんざいな対応ができるのはまりーぐらいだろう。それが許されるのは偏にまりーが非常に優秀な侍女であり、歴代の侍女の中でも一番長くゆりあなの侍女を勤め上げているからである。'],['「美以外は殆ど無駄だもの。逆に美に関することなら無駄になる知識は一つとしてないわ」'],"['\u3000絹糸よりも滑らかで美しい白金の髪、肌は眩く輝き、大きなさふぁいあの瞳は見たものを一瞬で虜にする。この世の美と可愛さを詰め合わせて丁寧にしるくのりぼんをかけられたような美少女が鏡に向かって微笑んでいる。ゆりあな・るどうぃっく公爵令嬢は鏡に映る自分をうっとりしながら眺めていた。', '\u3000同席した少女達はゆりあなを見て悔しい顔をしたり、負けたと落胆したり、あまりの可愛さに何度も瞬きしながらゆりあなを見つめていた。その対応はゆりあなの想像の範囲内であった。慣れっこである。可愛いすぎる令嬢の宿命だ。']",['\u3000ぎるばーとから目を逸らしてなるものか。そう思っていたのに、ゆりあなは礼をするために頭を下げたことでほっと胸をなで下ろし、愕然とした。ぎるばーとを視界に入れないことで、安心する自分に気付いたのだ。それは世界で一番自分が可愛いと思っていたゆりあなの完全敗北を意味した。'],['「ふふ、くらうすはいつも遠慮をするからな。しかし私にはわかっているから安心してくれ」']
