ころうと,かすぴり,そろくる,もそうじ,つらがや,ぶらりん,ちらつか,よろしく,うとする,いちゃうん,ことしな,つんぶつ,ちらへと,けたとこ,ことはた,がらもや,もりのお,ごちゃごち,つけてく,わくする,がくるん,からぐるり,からくる,ぽいから,いらする,ことする,ふさがり,まるかん,のそこそ,すること,きこきし,きーぱー,しなこと,ぴんひー,うようだ,かたづけ,ぶーめら,でこぼこ,くること,くさがり,しなかっ,するなよ,ずたぼろ,くっつけ,ぺこのそ,ぴんぼー,からする,もそちら,ぽいとこ,にこちら,うろちょろ,ことばか,ごしてか,なみにこ,するわん,するから,もそぞろ,はっきり,ことでこ,くらかす,からどか,うじゃうじ,からずた,かつくん,ぴっちり,たらこん,ぺんぷら,かすごく,がつくっ,つんしな,かつくっ,どたばた,あーから,からぽこ,からかっ,おいてく,おいつか,おいたら,ぶつかっ,でぶちか,こちてく,つけたら,ばらくす,がんぶつ,ざわめき,くだから,かってか,ぐらいじ,こんちく,ぐらする,のろうだ,うとかっ,てくるん,ぷらぐい,うところ,ぼこすか,こっから,しながら,つんざく,ことぐら,とこうか,つーかさ,ばしてか,ちりかた,あっぷする,がちゃがち,すいたら,くつもり,わーあっぷ,かったら,のためら,ぱっちり,とくめり,ぱっちん,がみこん,とんがや,からしー,うはこん,たっぽい,ちまけら,かーから,わなかっ,しとけば,ちらから,うろつけ,うだから,くるとこ,がらこっ,がんばった,かってく,ぴんから,しくする,はーぴー,もそこそ,こんばん,うとしな,しっかり,かったっ,ぼろにや,げたじゃん,でぶつか,からばさ,けたぷら,しおくん,こっちか,くんなよ,めらぷら,くだしな,ぶつくさ,めりこん,からすれ,ゆるふわ,ぽりしー,しーずん,うだしな,すらまる,でこちら,ころりん
1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,15,1,4,2,1,1,1,1,1,3,1,6,2,1,2,1,5,5,1,1,1,1,2,1,1,1,4,1,4,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,8,1,1,4,2,1,1,1,1,1,1,1,1,1,5,35,2,1,4,11,1,2,1,1,1,1,1,1,1,5,2,8,1,1,1,1,1,2,1,1,1,1,1,6,2,1,1,3,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,1,1,4,2,1,1,1,1,1,3,2,1,43,1,2,1,1
