しながら,くつもり,きんしっ,つかすー,しっかり,うきしな,ひしめき,がらすー,ちょこちょい,ことから,どきしな
"['\u3000雪が積もったせいだろうか、それとも今日が誕生日だからだろうか、すーりぃは今までとは違う、特別な朝を迎えていた。わくわくして夜遅くまで起きていたすーりぃだったが、その割には早起きである。のびをしながら布団を蹴って、冷たい空気の中で深呼吸をする。\n', '\u3000すーりぃは少しだけ緊張しながら、箱を開けてみる。中に入っていたのは、淡く、やわらかく光る白い石だった。すーりぃの紫がかった目は、ひときわ大きくなる。\n', '\u3000体育の時間に大声で注意を受けた後だ。確かにすーりぃは目立っていた。すーりぃはそのことを思い出したら耳が少し熱くなった気がした。ふぉるすはそんなすーりぃを気にもとめず、先に歩いていってしまう。すーりぃは早歩きをしながら、出身の町のことから友達のことまでを紹介していった。\n']",['「入学おめでとうございます。あなたたちが、ここで石の魔法を見い出し、日々の学びからその力をより良く、上手に使っていけるよう、教員一同指導していくつもりです。」\n'],['「えつらんきんしって何？\u3000ふぉるす」\n'],['\u3000引率する先生は、いつかすーりぃが門限を破った時に会いに行ったあがっと。数分先の未来までを見ることが出来る。生徒もその時知り合った水を操るるびんに、今隣に座っているふぉるすである。\n'],['\u3000教師のでゅーが苛立ちを込めて大きな声ですーりぃとじぇねるに話しかける。体育の授業中だった。びじゅー学院では体育の授業が毎日ある。体力をつけることが、魔法の石を扱うことにおいて重要なためだ。体育が得意のすーりぃは、のるまの校庭五周を終えるとすぐに、まだ走っているじぇねるの横を走りながら話しかけていたのだ。やることはしっかりやっているものの、少々おしゃべりがすぎるので、いつもでゅー先生に怒られている。巻き込まれたじぇねるは、苦笑いをして走りを続けた。\n'],['\u3000すーりぃの石は、何色の、どんな形の、どんな大きさの、そして何の力を持つものなのか。すーりぃはうきうきしながら小走りで部屋を出て階段を降りていく。両親が待っていた。\n'],['\u3000そう言われ担当教員に案内されたのは、決してきれいとは言えない、書棚がひしめき合う書庫だった。\n'],"['\u3000それでも手で髪を押さえつけながらすーりぃは言い返す。今朝のすーりぃは、髪のことなど気にしてはいられないのだ。\n', '\u3000すかさずお父さんが言う。両親の期待と心配をよそに、石をころころさせながらすーりぃは魔法の力について考えていた。\n']",['\u3000おっちょこちょいなところがあるすーりぃを、友達がからかう。左のぽけっとをぽんぽんと叩いて、すーりぃは持っていることを伝える。一人ひとり、学院から与えられた特別なけーすに石を入れている。すーりぃの白い石は、そのけーすの中で柔らかく光を放っていた。\n'],['\u3000体育の時間に大声で注意を受けた後だ。確かにすーりぃは目立っていた。すーりぃはそのことを思い出したら耳が少し熱くなった気がした。ふぉるすはそんなすーりぃを気にもとめず、先に歩いていってしまう。すーりぃは早歩きをしながら、出身の町のことから友達のことまでを紹介していった。\n'],['\u3000すーりぃはどきどきしながら食事を終えた。その時がやってきた。お父さんが持ってきたのは、石でできた丈夫な箱だった。\n']
