はきてく,しながら,わいがり,くつもり,よろこん,わんばか,べたこと,にたくさ,くること,さわしく,ゆらめき,すること,つかしく,おんすー,とろけた,いじめら,わなかっ,けたかっ,うようと,ぶつけら,わくしな,もたいそ,どきしな
['「今日はきてくれてありがとう。'],['王様はいつも、その日にあったことを楽しそうに話しながら、料理を味わって食べています。'],['王宮の誰もが彼をかわいがり、王子様は、宝石箱にしまわれるように大切に大切にされていました。'],['迎えにいくつもりだったのに迎えに来られてしまったな、と、人形は心の中で苦笑しました。'],['「よろこんで」'],"['せめてもと言わんばかりに、あれもこれもと、様々なまなーや習い事を娘に覚えさせていきました。', '娘は、王子様が料理に手をつけたのを確認すると、待っていましたと言わんばかりにふぉーくを手にとり、さらだを口に運びます。']",['驚いた王子様がたずねてみると、娘は「妾腹の子でいじめられていたので、ぱんとすーぷしか食べたことがありませんでした」と語りました。'],['大きな机にたくさんの家族と並んで座っているのに、いざごはんが運ばれてくると、皆、食事をする自分のことをうっとりと眺めるばかりで、料理を一口も口にしないのです。'],['前世にくらべてはるかに美人でよく笑う彼女は、男の子にもよく告白されていましたが、不思議と、ぼーいふれんどをつくることはありませんでした。'],['「あなたでは彼のとなりにふさわしくないわ」'],['おーろらが夜空にゆらゆらとゆらめき、一面白銀のせかいを鮮やかに照らしていました。'],"['２人は「ごはんが美味しいことは幸せだね」と笑いあって、これからも仲良く一緒に食事をすることに決めたのでした。', '王妃様は食事をすることを怖がるようになり、だんだんとやせ細って、べっどから起き上がることもできなくなってしまいました。']",['なんだかなつかしくて、そして、確かに彼を愛おしく感じていたのです。'],['今日のめにゅーは季節のさらだに、おにおんすーぷ、さっぱりとした酢漬けの牛肉にすぱいすそーすをかけためいん。'],['何度「いっしょに食べよう」と声をかけても、返ってくるのはいつもと同じとろけた笑顔だけでした。'],['驚いた王子様がたずねてみると、娘は「妾腹の子でいじめられていたので、ぱんとすーぷしか食べたことがありませんでした」と語りました。'],['みな、自分の娘を彼の妃にしたくて仕方がなかったのですが、どんなに美しいと言われる娘でも、王子様の美貌にはとうていかなわなかったのです。'],['自分からも少女に笑いかけたかったけれど、青い目のふぇるとが２つ付いただけの彼の顔では、表情をあらわすことはできません。'],['王子様は意気ようようとさらだを口に運びました。'],['そうすると、また嫌な言葉をぶつけられるので、彼女は耳をふさいで、なんとか１日１日を乗りこえていました。'],['国民たちはわくわくしながら、時に喜劇で彼の妃えらびについて楽しそうに話し、めでたい知らせを今か今かと待っていました。'],['美しい王子様が選んだ結婚相手が、あまりに地味な娘だったことに、貴族も国民たちもたいそう驚いていましたが、王子様が更に美しく微笑むようになったものですから、反対の声はしだいに消えていきました。'],['どきどきしながらどれすのすそを優雅に持ち上げ、扉をくぐる少女たち。']
