サクサク,バラバラ,ブルブル,ジリジリ,ボロボロ,トントン,グダグダ,キラキラ,クスクス,キョロキョロ,ブンブン,ニヤニヤ,イライラ,バタバタ
['これからはサクサクと更新していきます！\n'],"['\u3000氷をノックするように軽く叩くと、氷がフレイズと共にバラバラに砕け散りました。\n', '\u3000少女はバラバラになったフレイズの肉片を眺め、静かにそう呟きます。\n']",['\u3000顔を真っ青に変え、女性がブルブルと震えだしました。\n'],['\u3000少女は王子を小馬鹿にするように笑い、ジリジリと王子に近づく。\n'],['\u3000すると、もうボロボロだったのか袋が地面に落ちた衝撃で、洞窟が崩れ入口を塞いでしまいました。\n'],['\u3000少女は二人の方へ行き、男の子の肩をトントンと叩き、振り向かせました。\n'],"['「しつけぇよ……\u3000こっちが下手に出てたらグダグダ文句を言いやがって、さっさと出せ」\n', '「知っているからどうした？俺はただ買い物に来ただけだ。お前も死にたくはないだろ？だったらグダグダ文句を言うんじゃねぇよ……」\n']",['\u3000少女の服を引っ張ったのはエラでした。広場がこんな状況なのに目をキラキラと輝かせ、少女に笑顔を振りまいていました。\n'],"['\u3000王座に座り、クスクスと笑いをもらす少女を、助手が怒りに満ちた表情で見つめる。\n', '\u3000クスクスと笑い、自分の家に戻るのでした。\n']",['\u3000声がする方に歩いて行くと、そこには少年と少女がキョロキョロと周りを見ながら、小さな声で話していたのです。\n'],['\u3000エラは少女の手を掴みブンブンと上下に揺らします。\n'],"['\u3000少女がニヤニヤと笑いながらヨミの顔を見つめる。\n', '\u3000主人が言った値段は、明らかに子供が出せる値段ではありません。これで諦めるだろうと思った主人はニヤニヤと少女を見ます。\n']","['\u3000マギルがとぼけるエラにイライラとしながら、先ほど起こった事を話した。\n', '\u3000少女はイライラしながらエラの前に立ちます。\n']","['\u3000少女は隣街へ行く準備をし外に出ると、街の住民たちがバタバタと忙しそうに駆け回っていました。\n', '\u3000エラは足をバタバタさせ、自分と葛藤していた。\n']"
