かちかち,ちらりちらり,ぶるぶる,ばりばり,たらたら,ぼそぼそ,ぎざぎざ,そろそろ,しっしっ,ごろごろ,りーんりーん,がつがつ,ぱちぱち,ぴくぴく,ざわざわ,むにゃむにゃ,じりじり,むしゃむしゃ,くるくる,じわじわ,がくがく,くすくす,がんがん,ぴょんぴょん,もごもご
"['\u3000かちかち鳴る顎は、きりぎりすの腕も腹も長い足も、ばりばりと難なく噛み砕くだろう。', '\u3000かちかち。その音が、怖くて。きりぎりすは余計に震えた。']",['\u3000紅葉やどんぐりがたくさん地面を覆う季節はせっかちで、きりぎりすが木の葉の隙間を渡り歩けば、ちらりちらりと雪が降る。'],['\u3000すると働き者のそいつは、さっきのきりぎりすといい勝負なくらい、大きな大きなため息を返して触覚をぶるぶる揺らした。'],"['\u3000かちかち鳴る顎は、きりぎりすの腕も腹も長い足も、ばりばりと難なく噛み砕くだろう。', '\u3000さっき捕まえたちょうの羽をばりばり食べながら、ありはきりぎりすにも一枚よこす。', '\u3000もしかして今からばりばりと、なんて想像してさあぁと血の気が引いていく。するとありが心底呆れた視線をよこした。']",['\u3000口をへの字にして不満たらたら。'],['\u3000ぼそぼそと口を動かすと、ありがぴくりと触覚を揺らした。きりぎりすはますます体を小さくさせる。'],"['\u3000風と日差しがくるくる踊るのに合わせて、そいつのぎざぎざした指はぎこちなく動き始めた。ちょうど、げじげじなんかが歩くとき、あんな動きをするんじゃないかな。', '\u3000よく茂った大きな葉の隙間で、周りに誰もいないか首を巡らせてから、またため息をついて、それからぎざぎざの手で弓を持ち直した。']",['\u3000そろそろ、ありは来てくれるだろうか。'],['\u3000しっしっとありに手で払われ、身をすくませたきりぎりすは大人しく忍び足で離れると、木陰にある紫陽花の下へと潜り込んでいった。あのでかい態度のありに言い返そうなんて、これっぽっちも思わない。'],['\u3000きりぎりすが逃げないように見張るつもりなのと、飢え死にさせないようにすると言ったのは本当らしい。ありは寝たりごろごろしたりする合間に、ふらりとどこかに行っては食べるものを持ち帰ってきていた。'],['\u3000りーんりーんと鳴き始める鈴虫の美しい声ならいざ知らず、きりぎりすのばいおりんでは子守唄になるはずもない。'],['\u3000がつがつ食べて、ひと息。'],"['\u3000眠たげに触覚の目をぱちぱちさせて、ふああと大きなあくびをこぼしたけど、こいつはいつもこんな調子だ。でも、きりぎりすはすぐに音を止めてばいおりんを小脇に抱えた。', '\u3000せっかく意識もなくて死ぬところだったから、痛みもないはずだったのに。きりぎりすはぱちぱちとまたたいた。']",['\u3000後から来た別のありも、荷物を持ちながら器用に肩をすくめてぴくぴく触覚を動かした。'],['\u3000ざわざわする空気に、ぱちっと目が開いた。'],['\u3000まあ、起こされてしまったけれど。とむにゃむにゃ言うかたつむりに謝りながら、きりぎりすは慌てて茂みから駆け出していった。'],['\u3000きりぎりすはじりじり肌を焼く日向に出ると、ぴょんぴょん跳んでひまわりの前を通り過ぎていく。'],['「ただ、ごらん。あの立派な顎。機嫌を損ねたらむしゃむしゃ食われちまうから、誰もなにも言わないのさ」'],['\u3000風と日差しがくるくる踊るのに合わせて、そいつのぎざぎざした指はぎこちなく動き始めた。ちょうど、げじげじなんかが歩くとき、あんな動きをするんじゃないかな。'],['「ありくん、きみの言うとおりぼくは間抜けだから、きっと近いうちに死ぬと思う。だから、ぼくを食べるなら死んでからにしてくれないかな。生きてるのにじわじわ食べられるなんて怖すぎる」'],['\u3000やっぱりそこはこのきりぎりすだ。足ががくがく震えて、頭が真っ白になったらしい。動けないでありを見るだけ。'],['\u3000不機嫌にそう言うのに、こんなときに限ってきりぎりすはくすくす笑いだしている。'],['\u3000あの音で起こされたのなら、ずいぶん目覚めも悪かっただろう。初めて聞いたときは、しばらく頭ががんがんしたって言うやつもいるくらいだ。'],['\u3000きりぎりすはじりじり肌を焼く日向に出ると、ぴょんぴょん跳んでひまわりの前を通り過ぎていく。'],"['\u3000きりぎりすはうっと言葉を詰まらせ、力なくうつむくと、もごもご声にならないものを口の中で噛みしめる。ぐうの音も出ないっていうのは、こういうときに使う言葉だった。', '\u3000他人から見ても、そこまでこき下ろすほどなのか。きりぎりすは小さな声でもごもごしゃべっていたのに、最後のやつはほとんどため息と一緒だった。']"
