しながら,ごくおい,しなかっ,からぎゅー,せかすか,くらいそ,きしめら,もたつか,でかちゃか,すーする,うところ,しこする,づけてく,かたづけ,きしめた,もしゃべら,くっきー
['\u3000お母さんが大笑いしながら、たまねぎくさいえぷろんでぼくの顔をごしごしこする。'],['\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、くっきーをさくさく食べる。かみくだく前にほっとみるくを口にふくむと、あまさがほろりと広がってすごくおいしい。さくさく。ごくごく。ぱくぱく。'],['\u3000でも、なんだろう。くっきーよりおいしいはずのどーなつはなんだかぽそぽそしていて味がしなかった。'],['\u3000後ろからぎゅーっと抱きしめられた。閉じたまぶたのすき間からお湯みたいに熱い涙がどばどば流れた。'],['\u3000さっきの音が気になったけど、「なさいなさい星人」がせかすから、ぼくはそのまま部屋を出た。'],['\u3000ぼくは二号や三号のようにしゃべらないで無表情で立っている。これでまったく同じに見えるはずだ。ぼくが見ても見分けがつかないくらいそっくりの三人。お母さんにわかるはずはない。'],['\u3000後ろからぎゅーっと抱きしめられた。閉じたまぶたのすき間からお湯みたいに熱い涙がどばどば流れた。'],['\u3000もう何週間もたつから、ぼくも二号も三号もすっかりこの生活に慣れた。'],[' \u3000すると、窓の辺りでかちゃかちゃとなにやら硬いものを吸いこむ音がした。なにか大事なものを吸いこまれていたら大変だ。'],['\u3000おなべがぼこぼこいって、お母さんはぼくから離れてこんろの火を止めた。さっきまでお母さんとくっついていたところがすーすーする。'],['\u3000おっと、いけない。もう少しでお皿を空にしてしまうところだった。全部食べたらきっとしかられる。おなかいっぱいだし、もうやめておこう。えっと、でも……あと一枚だけ食べてからにしようっと。'],['\u3000お母さんが大笑いしながら、たまねぎくさいえぷろんでぼくの顔をごしごしこする。'],['\u3000靴や服を脱ぎ散らかしていても三号が片づけてくれるし、宿題は二号がやってくれるし、おやつを食べすぎれば二号か三号のどちらかが夕ごはんを食べてくれる。'],['「靴もらんどせるもちゃんとかたづけて、ゆうくんはえらいえらい」'],['\u3000お母さんがぼくを抱きしめたまま続ける。'],['\u3000ただ二号も三号もしゃべらないし無表情だから、学校に行くのはぼくの役割だ。授業はつまらないけど、友達と会えるのは楽しいから、そんなのはぜんぜん構わない。'],"['\u3000学校から帰ってきて玄関を開けたとたん、あまくておいしそうなにおいがした。くっきーだ。お母さんがくっきーを焼いたんだ。', '\u3000学校から帰ってきて玄関を開けたとたん、あまくておいしそうなにおいがした。くっきーだ。お母さんがくっきーを焼いたんだ。', '\u3000ぼくは靴を脱ぎ捨ててきっちんにかけこむと、お皿に山盛りになっているくっきーに手を伸ばした。', '\u3000庭で洗濯物を取りこんでいるお母さんの背中をぼんやり眺めながら、くっきーをさくさく食べる。かみくだく前にほっとみるくを口にふくむと、あまさがほろりと広がってすごくおいしい。さくさく。ごくごく。ぱくぱく。', '「ほらあ、くっきーを食べすぎなのよ。だから言ったでしょう、おなかいっぱいになるまで食べたらだめよって。まったく、ゆうくんは――」', '\u3000これは、くっきー？\u3000いや、どーなつだ！\u3000お母さんの作るどーなつも最高なんだ！', '\u3000でも、なんだろう。くっきーよりおいしいはずのどーなつはなんだかぽそぽそしていて味がしなかった。']"
