ばりばり,まじまじ,ころころ,とんとん,ばたばた,するする,たどたど,ぶんぶん,けらけら,びくびく,もくもく,いそいそ,こんこん,ひそひそ,ぶつぶつ,にこにこ,うつらうつら,もごもご
['\u3000ずばんという大きな音。放たれた光線は、周りの草木を焦がしました。ばりばりと音を立てて燃え盛る木が倒れます。人間たちは大ぱにっく。みんなみんな宇宙人に恐れをなして、逃げまどいます。\n'],"['\u3000母親は静かに頷いて、子供たちを呼んだ。うな垂れた三人が玄関に集まる。その面々をまじまじと見つめる少佐。口を歪めながらそっと開いた。\n', '\u3000ひゅーだが父親と母親と話しているすきに、三人で描いたのだという。ひゅーだはその絵をまじまじと見つめて、身体の震えを強めた。\n']","['\u3000他の生徒たちは、ただしを応援するわけでもなく、問答には興味がないから関与したくないといった様子。消しごむをころころと転がしたり、窓の外をぼうっと眺めたり。問答が始まった途端に机に伏して寝てしまう者もいる。\n', '「なんか、ころころしていて、かわいいかも」\n']",['\u3000てれびがＢＧＭ代わりについていて、画面が見えないきっちんの向こう側でただしの母親は、とんとんと野菜を切っていた。\n'],['\u3000怒りを覚える間もないまま、宇宙船は海の中に落っこちた。割れた窓から海水が入る。ころぎぬす星人たちはばたばたと水の中で暴れて、やがて動かなくなった。\n'],['\u3000母親がただしの瞳を覗き込む。ただしの瞳は、それから逃げるようにしてするすると逃げた。その様子を見つめるみかとかけるはつばをごくりと飲み込む。緊張が頂点に達しようかというところで、いんたーほんが鳴りひびいた。\n'],"['\u3000そもそも地球の人間とあまり話したことのないひゅーだだ。人間の言葉もなんとか覚えた程度でたどたどしく、完璧にしゃべれるわけではない。それに不安を漏らすひゅーだを見て、みかは何か思いついたように手を鳴らした。\n', '\u3000抑揚のない甲高い声でたどたどしいが、内容は理解できる。とそこで音声は映像から流れなくなり、報道陣が流ちょうな日本語で解説をした。\n', '\u3000見覚えのある姿。聞き覚えのある表情のない甲高い声。たどたどしい言葉。間違いなく、そいつはころぎぬす星人だった。地球を侵略しに来た宇宙人。\n']",['\u3000せいいっぱいに優しい声をかけてみるも、そいつは細長い腕をぶんぶんと振って、「あっち行け」とただしを追い払う。\n'],['\u3000あすふぁるとの上に尻もちをついた。痛そうにするただしを前に、けらけらと笑う男の子と女の子。三人とも年齢は同じくらいだ。\n'],['\u3000父親の言葉にただしは少し動揺する。今もひゅーだが二階にいるのだ。気づかれないかとびくびくしてしまう。それはただしだけではない。みかとかけるも同じだ。とくに、まだ涙のあとが消えていないみかは、顔をうつむけて必死にごまかしていた。\n'],['\u3000三人が手伝ってみんなの配膳が済んだ。「いただきます」と声を合わせたのち、もくもくと食べ始めた。今日の夕飯は、肉じゃがとみそ汁とごぼうのさらだだ。みそ汁の具は、なめこと豆腐、そしてわかめが入っている。\n'],['\u3000声を合わせるふたり。いそいそと靴を脱ぐ。いてもたってもいられないという様子だが、ふたりとも靴は行儀よく揃える。\n'],['\u3000胸に勲章をつけた軍服の男は、宇宙船の前に屈みこむ。内部を鋭い目つきで覗き込み、こんこんと宇宙船の外壁を叩いてみた。\n'],['\u3000小声がひそひそと聞こえて教室がざわめき始める。先生がわざとらしく咳払いをすると、生徒たちは黙った。\n'],['\u3000むすっとしながらただしは、小声で「そうだよ」と漏らす。民家の塀にもたれながら、「みんながぼくをばかにする」とぶつぶつと呟く。\n'],['\u3000母親の言葉にただしは、自分の考えが間違っていないと再確認し、にこにこと笑顔を浮かべる。\n'],['\u3000いつの間にかただしが下りて来ていたのだ。みかとかけるもいる。かけるはうつらうつらとしていて、今にも寝入ってしまいそうなのを壁にしがみついてやり過ごしている。\n'],"['\u3000付け加えようとしたかけるの口をみかが押さえた。かけるは、しばらくもごもごと言って、だまった。\n', '\u3000てれびの画面が見えない台所から小走りで居間のだいにんぐてーぶるにつく。画面には、やけに画質の荒い映像とてろっぷが流れていた。映像にはところどころのいずが混じっており、“ころぎぬす星人”などと呼ばれているその宇宙人は、ぼんやりとしか姿が見えない。黄緑色にぼやあっと光る球体のよう。空中を泳ぐくらげのようでもあった。顔と胴体の区別がまるでないが、目と口らしきものがある。目は垂れ目で、温厚そうだ。口はもごもごと動いて、言葉を話している。\n']"
