どんはら,からころ,つけてく,たっぷり,どしてく,もさみし,おいしく,どくしく,がんばり,きらめちゃ,つけてか,のろうじ,はたくさ,つけたら,のおばさ,くってく,くっきー
['\u3000光はお城の人たちの呪いをどんどんはらっていくと、魔女へと向かいはじめました。その光にあたった魔女の体は、太陽の光にあてられた影のように消えていきました。'],['「あのねずみは王子さまなんです！だからころすのはやめてください！」'],"['「こないだあんが見つけてくれた薬草、とっても良く効いたわ」', '「おお、それは無くしたと思ってためがねじゃないか。見つけてくれたのかい？ありがとう、とても助かったよ」']",['\u3000調理場のおばさんはみんなのために毎日おいしくて栄養たっぷりのごはんを作ってくれます。'],['\u3000あんのはげましもあって、王子さまは元気をとりもどしてくれました。'],['\u3000とてもさみしくひもじい思いをしていた王子さまですが、あんが王子さまを見つけてからは笑ってくれるようになりました。'],['\u3000調理場のおばさんはみんなのために毎日おいしくて栄養たっぷりのごはんを作ってくれます。'],['\u3000あんがその曲がった腰をみあげると、そこにどくどくしく赤く光るるびーをみつけました。'],['\u3000だからあんもお城の人たちのためにがんばります。'],['「あきらめちゃだめです、王子さま。きっと魔法は解けます」'],['\u3000とてもさみしくひもじい思いをしていた王子さまですが、あんが王子さまを見つけてからは笑ってくれるようになりました。'],"['\u3000ある日、城にひとりのろうじんがやってきました。', '\u3000ねずみにこまっていたお城の人たちは、そのろうじんをお城にまねき、方法を教わることにしました。']",['\u3000数日後、お城ではたくさんの抜け穴がふさがれてしまいました。'],['「あんも見つけたらわたしたちに知らせるのよ。ぜったいに退治してやるんだから」'],"['\u3000調理場のおばさんが、あんに香ばしい匂いのするふるーつたるとをくれました。', '\u3000調理場のおばさんが焼くおかしはあんの大好物です。', '\u3000調理場のおばさんはみんなのために毎日おいしくて栄養たっぷりのごはんを作ってくれます。', '\u3000司書のおばさんはむずかしい字が読めない人のために、たくさんの本をかんたんな文字で紙にうつしています。だから肩こりがなおらないんです。']",['\u3000布があまったときは、お城の女の子たちにもそれでお洋服をつくってくれます。'],['「ありがとう。今日はくっきーなんだね。とてもおいしそうだ」']
