くしゃくしゃ,びゅんびゅん,とんとん,ごしごし,ふわふわ,ぼろぼろ,どきどき,ぐいぐい,しゃんしゃん,きらきら,ぽんぽん,にこにこ,どんどん,ぎりぎり,もごもご,そわそわ
"['\u3000動けないすーが戸惑いの声を上げると、しろひげの審査員さんは青い帽子の審査員さんから何かくしゃくしゃの紙を受け取ると、すーの前に広げて見せた。', '\u3000夏の間に頑張って考えたのだ。何故そんなことを聞かれるのか、すーにはさっぱり分からない。でも、返事をした後、差し出されたくしゃくしゃの紙を覗き込んで、すーは心臓が止まるかと思った。', '\u3000呆然とくしゃくしゃの図案を手にしたまま、すーはまばたきすら忘れたようだった。']",['\u3000となかいさんの好意に甘えて、のぅとすーはもう１度となかいさんに跨った。びゅんびゅん走って、あっという間にのぅの家まで帰り着く。そこには収集途中の結晶が乗ったそりがぽつんと置いてあった。'],"['\u3000とんとん\u3000ぱきん', '\u3000とんとん\u3000とんとん', '\u3000とんとん\u3000とんとん']",['\u3000ごしごしと涙を拭いて、すーは椅子に座り込んだ。もう今日はなんにも出来そうにない。朝食を食べるのもおっくうで、すーはそのままてーぶるに突っ伏した。'],['\u3000ぽっとのお茶が無くなって、お日様が傾きかけるころになると２人はすっかり仲良しになっていた。また会おうねと約束してすーは森を抜ける。足取りも軽く、ふわふわした気分で家まで辿り着いて、いい気分のまま眠りについた。'],['\u3000誰も居なくなった家の中で、すーは目を見開いたままぼろぼろと涙をこぼした。'],"['\u3000すーは自分の事のように胸がどきどきしてきて、思わずそこを両手でぎゅっと握り込んだ。', '\u3000すーはどきどきしながら皆を家に上げる。小さな家は誰も座れないほどぎゅうぎゅうになった。']",['\u3000のぅはすーの腕をむんずと掴むと、ぐいぐいと引っ張った。'],['\u3000しゃんしゃんと来訪を告げる鈴の音が聞こえてきて、そりをひくとなかいさんがやってきた。'],"['\u3000そりの上には結晶の入った箱がたくさん積まれている。すーは自分の分の箱もていねいに積み上げて、ふと隣の箱に釘付けになった。そこにはひときわきらきらと複雑で美しい結晶が！', '\u3000のぅは肩をぴょんと飛び上がらせて、きらきら透き通ったあいすぶるーの瞳を大きく見開いた。', '\u3000きらきらとがらすけーすに入れられて、みんなにお披露目されたのは……']",['\u3000眉毛で目が隠れてしまっている審査員さんはあいの肩をぽんぽんと叩いた。'],['\u3000にこにこと愛想のいいのぅはそのまま小さな家にすーを招待してくれた。'],"['\u3000冬が始まろうとするこの季節は、これから降らせる雪の結晶をどんどん集めなくちゃいけなくて、となかいさん達は大いそがし。', '\u3000どんどん\u3000どどん\u3000どん\u3000どどん', '\u3000どんどん\u3000どどん\u3000どどん\u3000どどん']",['「うん。ぎりぎりだけどね。実は図案はあんまり見ないんだ。彫ってるうちに変わっちゃうから」'],['\u3000おやすみって声に目だけ出してもごもごと返事をする。'],['\u3000普段、城の内部にまで入ることのないとなかいさんはちょっとそわそわしながら、そうだそうだと頷いている。']
