しながら,ふらうは,ふらうじ,しなかっ,たっぷり,からこそ,べたこと,まるでか,くること,くったら,べたくら,ことくら,たらすた,すること,ふらうと,がたくさ,するふら,かったら,はっきり,うとする,けたとこ
['腕をぐるぐる回しながら、'],"['とふらうは言い切るので、私はいったん家に帰ると、とっておきのものを用意した。', '勢いよく挙手するかのように言うと、ふらうはたじろぐ。', 'ふらうは偉そうに言う。', 'それくらいのことをふらうはしてしまったのだ。', 'ふらうはひとり、とらんぷを始める。', 'ふらうはひとり、幸せな気持ちに包まれながら、永遠の冬の国を楽しんでいた。', 'ふらうはその姿を見つけたとき怒った。', '「そうかな。でも詭弁でもいいよ。ふらうは泣くから」']",['「そんなことを言われても私はふらうじゃないから分からないよ」'],"['私はそれを美味しそうに食べるふりをしたが、正直、あまり味がしなかった。', '一応、ふらうの家の扉を叩いたが、なにも物音はしなかった。']",['練乳と苺しろっぷをたっぷりかけるのがぼくの正義、と自慢するふらう。'],"['その雪があるからこそ草木は芽吹くのだと。', '雪があるからこそ大地は潤い、春に花が咲き乱れるのだ。', 'それを知っているからこそ、私は冬という季節が嫌いではなかった。']",['「だってお母さんのご飯を食べたことがないんでしょう？お父さんにおぶってもらったことがないんでしょう？」'],['まるでかき氷の器のように冷たい。'],"['だけど、私は必死に説得を重ね、必ず戻ってくることを約束し、この村を旅立った。', '「春の精霊様、わたしはあなたが必ず戻ってくることを信じていますが、なにをしに精霊の国に旅立たれるのですか？」']",['泣くったら。'],['「でも、好きだからと言って、かき氷を食べたくらいじゃむせび泣いたりはしないね」'],['「冗談だよ、冗談。でも頼んであげることくらいはできるよ」'],['かくいう私も春をもたらすため、地上に降りるが、雪を溶かすのに難儀する。'],['\u3000それはぼくの本意ではないし、ぼくの意志に反することだからね。'],['冬の精霊のふらうと仲良くなったからだよ、とは言えなかった。'],['\u3000君にぼく以外の友達がたくさんできるはずだから――」'],['練乳と苺しろっぷをたっぷりかけるのがぼくの正義、と自慢するふらう。'],['「……あの、良かったら私の友達になってください」'],['半人前である私たちは四季がはっきりとした国に派遣されるのが通例となっていた。'],['\u3000君はいろいろと手段を尽くしてぼくを探そうとするだろうけど、それはやめてください。'],['「それだけどな、東の森を抜けたところに、廃城があるだろう。そこに魔女が住み始めたらしい」']
