しながら,かりから,つけてく,ぽーつか,うところ,すーぱー,からぼろ,すること,たらふく,のおばさ,かったら,うとする,うかする
['\u3000僕のせめてもの抗議はそんな風に、少しばかり意図が伝わらないままで流された。ゆかりは少しいびつな出来栄えのちょこのはーとを僕に手渡しながらさらに畳みかけたのだ――にっかりと微笑みながら。'],['「ん……ゆかりからだ。くらすの連絡網かなんかかな？」'],['\u3000自転車を押して門をくぐろうとする僕に追いすがるように、奇妙な質問をぶつけてくる。そう問われると、透明なびにーる袋に詰め込まれた安物のちょこがひどく滑稽で愚かしいものに感じられた。'],['\u3000数分おきに繰り返されるでもでは、赤い胴着の格闘家が素手のぱんちときっくで高そうなすぽーつかーを破壊し続けている。しんたろーは小銭入れから百円玉を取りだしかけたが、かろうじて自制したようだった。'],['\u3000裏通りの駄菓子屋ならきっと大丈夫。ああいうところの店番のお婆さんってものは、僕たち子どもが飴玉や小袋のすなっくをかすめ取りはしないかと――とんだ濡れ衣だよ！――絶えず目を光らせてはいるけれど、それ以外のややこしいことには一切口出ししないでいてくれるものなのだ。'],['\u3000こんびにや百円しょっぷ、すーぱーまーけっとではだめなのだ。そうした店には今日になっても、ばれんたいん向けの包装がされたおしゃれなちょこれーとが並んでいるからだ。それを横目に見ながら変哲もない普通のちょこを買うなんて、いかにも惨めなことに違いない。'],['\u3000かろうじて自転車ごと倒れずに踏みとどまった僕に詰め寄って、ゆかりは両目からぼろぼろと怒りの涙をあふれさせた。'],['\u3000それはただの一人の女の子からも想いを向けられなかった、負け組のすることだ。ましてや売れ残りのぎふと用を自分で買うなど、なおのこともっての外だ――\u3000と、いうのがしんたろーの理屈だ。まあ、気持ちはわかる。\u3000'],['\u3000ぼくとしんたろーは、駄菓子屋を求めて走り回っていた。ありったけのお小遣いをつぎ込んで、ちょこれーとをたらふく食べるために。収穫ぜろに終わった昨日、金曜日のばれんたいんでーに報復するために。'],['\u3000れじを通る時に、きっと店員のおばさんやお姉さんたちが僕らを見る。その居心地の悪さは簡単に予想できた。'],"['\u3000再び自転車をこいで、肌寒い風の中を走り出す。ああ、土曜日が来るのがもう一日早かったら、こんなことで午後をつぶさずに済んだのに。', '\u3000そんなことがなかったら、しんたろーにここまで付き合って、駄ちょこをむさぼるようなこともなかっただろうに。', '\u3000事情というか、事の真相を聞き出すまでにはだいぶ時間がかかった。表の騒ぎを聞きつけた母さんが出てきて僕とゆかりを玄関の内に招き入れてくれなかったら、たぶん収拾がつかなかっただろう――おかげで、僕とゆかりはその後末永くこの一件をからかわれることになったけど。']",['\u3000自転車を押して門をくぐろうとする僕に追いすがるように、奇妙な質問をぶつけてくる。そう問われると、透明なびにーる袋に詰め込まれた安物のちょこがひどく滑稽で愚かしいものに感じられた。'],['\u3000正直言って、そんなに美味しくはなかった。こうしたお菓子の、袋の裏側に印刷されている文字は「ちょこれーと菓子」ならまだいいほうで、どうかすると「準ちょこれーと」などと怪しげなことが書いてある。口に放り込めばすぐにべたべたと柔らかく溶け、甘ったるく舌や喉にねばりついて徒に渇きを覚えさせるのだ。']
