こんとろ,まるちく,かりごと,いそうだ,がつけば,からこそ,しなめら,ぽたりぽた,しっかり,からさら,ことごと,けたこと,がちくり,うとする
['\u3000不思議そうな顔をする侍女にはそれ以上の説明をせず、ぽたりぽたりと血は垂れる。それは白い雪へと染み込み、赤と白のこんとろらすとは鮮やかなものだった。'],['\u3000日増しに高まるちくりとした痛みは、それが真実であると告げている。'],"['\u3000この城では女性たちの謀（はかりごと）が多い。最も目立つ白百合は誰からも敵視をされており、幾度か毒を盛られたこともある。', '\u3000ずっと上の人物から、謀（はかりごと）に加わるようしつこく打診をされていたのだが、この日以来、すにーじーは全てきっぱりと断るようになった。']",['\u3000魅力的な提案であり、そして絡みついた少女の指がすべすべで、先ほど発した問いかけさえ、雪に覆われるよう忘れてしまいそうだ。'],['\u3000夕方からずっとそうしており、気がつけば窓辺には真っ黒な空、そして積もりゆく白い雪が見えた。'],['\u3000王宮の隠し部屋には品の良い家具が並び、どこか絵本を見ている気さえする。現実から一歩遠ざかったような思いをし、だからこそ彼女はもう一歩だけ白百合へと歩み寄った。'],['\u3000暖炉からの熱にがらすは曇り、彼女は大きくなった腹をかかえてから身を起こす。身体が冷えますよと侍女からたしなめられたが、大丈夫だと手を振って答えた。'],['\u3000不思議そうな顔をする侍女にはそれ以上の説明をせず、ぽたりぽたりと血は垂れる。それは白い雪へと染み込み、赤と白のこんとろらすとは鮮やかなものだった。'],['\u3000人影の無い通路、その柱へもたれかかる姿を誰かに見られたら、きっと噂になってしまう。だから離れて欲しいのに、己の指はしっかりと白百合を握り返したままだ。'],['\u3000白百合からさらに近づかれ、その鮮やかな唇に惹きつけられる。'],['「本当にしぶといな、あの娘は。ただの人間にしては嗅覚があるのか、ことごとく罠から逃げてゆく。まるで野生のりすを見るようだ」'],['\u3000そして男は再び息を呑む。鮮やかすぎる唇に目を吸い寄せられてしまったのだ。魔性、とでも呼べばよいのか、声をかけたことを後悔するほど、頭はぐらっと揺れてしまう。'],['「どうしてなのかしら。危ないときにだけ、指先がちくりとするの。たぶん遺伝ではないかしら。母がそのような事を口にしたと聞いたわ」'],['\u3000血筋の良さもあり、近寄ろうとする者は後を絶たない。']
