しながら,しなかっ,いそうだ,ばらくす,うとしな,こっくりこっ,うところ,すいたっ,からるん,すること,ばたしな,はたくさ,がくしゅっ,はっきり,くどころ,めたから,とろうと,うとする,けたとこ
['\u3000それは、仔犬を見下ろしながら、さっきまで仔犬が食べていたものと同じぱんを頬張っている少年の膝だった。\n'],['\u3000そして、待つことがそんなに大変なことだとは思いもしなかったのだ。\n'],['\u3000ずっと見ていたいくらい仔犬の踊る様子は楽しかったが、お腹をすかせたままでいさせるのはかわいそうだったのだ。\n'],['\u3000しばらくすると、仔犬の身体が動きはじめた。\n'],['\u3000なかなか洗おうとしない少年に焦れた仔犬が、たらいの淵を叩こうと前足を振り下ろした。\n'],['\u3000持ち上げるようにしてよく見ると、仔犬の頭はこっくりこっくりと揺れており、どうやら眠いらしい。\n'],['\u3000やっと気持ち良い眠りに入ろうというところで、仔犬の意識は眠りから遠ざかってしまった。\n'],['「そうよ。で、るんるん、お腹すいたってば」\n'],['「だからるんるんなんでしょうが。友達ってのは、愛称で呼ぶもんなのよ。ゆぇいるんよりるんるんの方が絶対かわいいって」\n'],"['\u3000少年の家は大きいだけに食べ物にも苦労することはない。\n', '\u3000しかし、少年の口は満足に言葉を発することはできそうにない。\n', '\u3000どうすることもできないなんて。\n']",['\u3000心配でそう告げたが、仔犬はなおもじたばたしながら少年にむけて噛みつくように歯をむいて訴えた。\n'],['\u3000屋敷にはたくさんの使用人が仕え、多くの人が少年と一緒に生活している。\n'],['\u3000仔犬がくしゅっとくしゃみをしたので、風邪をひいたのかも知れないと新しい布でくるみ直し腕に抱いてやった。\n'],['\u3000少年の耳がとらえたのは仔犬の鳴き声とはまるで違うはっきりとした人の言葉だ。\n'],"['\u3000ぴょんぴょん跳ねてみるのだが、膝に届くどころか、着地の時に少年の足の甲を踏み外し転んでしまう。\n', '\u3000しかし、少年はそんなことに気付くどころではなかった。\n']",['「るんるんが産まれてから身体作りはじめたから、できるまでに時間がかかったのよ。仕方ないでしょ。もうちょっと待ってれば迎えに行ってあげたのに」\n'],['\u3000そして、満腹になった仔犬はゆっくり眠るために心地よい姿勢をとろうとした。\n'],"['\u3000息を引き取ろうとする王へもあは約束をした。\n', '\u3000仔犬は身体を揺らし、何度も少年の顔へ足裏を打ちつけようとする。\n']",['\u3000土などで汚れていたので洗ってやろうと水を手ですくい仔犬にかけたところ。\n']
