しながら,するから,くつもり,いそうだ,ひそめた,はためら,しっかり,ぱりとく,もそうか,からじゃん,じめから,のしちゅー,かったら,きしめた,からぽか,うとする
['\u3000いるまは煎じ薬を冷ましながら、あしゅれいを見つめなおした。\n'],['「ねぇ、俺がお祖父ちゃんの代わりにするから、しなきゃいけないことを教えて」\n'],['「祖父には兵役は無理だから、私が行くつもりです。\n'],['\u3000白く変色した羽根は薄くなり、冬の弱い光にも透けてしまいそうだが、竜の魔力で強化されている。\n'],['\u3000顔色の良くなったお祖母ちゃんを見て、お祖父ちゃんは喜んだが、あしゅれいはまた影におおわれてしまうと眉をひそめた。\n'],['\u3000りゅりゅーはためらっている時間はないと、きらめく魔力を持った人間を自分の元へと引き寄せることにする。\n'],"['\u3000大きな木の下に逃げ込んだあしゅれいは、ばりばりばりと木の枝が折られて、背中を竜の両脚でしっかりと捕まえられる。\n', '\u3000りゅりゅー、しっかりしてよ』\n', '\u3000あしゅれいは集めた枯れ木を一ゖ所にまとめて置くと、縄でしっかりと結んだ。\n']",['\u3000いるまは祖父母のことを思いやるあしゅれいの優しさにはほだされたが、治療師の弟子はきっぱりとくびにした。\n'],['\u3000祖父もそうかもしれないと感じていたが、あしゅれいは拒否する。\n'],['\u3000卵が割れたらいけないと、布の袋を両手で抱きしめて、あしゅれいは思い切って崖からじゃんぷした。\n'],['\u3000あしゅれいが優れた治療師だという噂が近隣の村に広がる頃には、はじめからいるまではなく弟子の往診を頼むことが多くなった。\n'],['\u3000働き者のお祖母ちゃんは、もう大丈夫だからと朝食を作ると言い張ったが、昨夜のしちゅーとぱんを温めて食べることにした。\n'],['「私達で孵せなかったら、弟子達に引き継ぎます」\n'],['\u3000りゅりゅーは最後の力を振り絞って立ち上がると、あしゅれいの身体を羽根で抱きしめた。\n'],['\u3000あしゅれいはいるまが薬草を煎じるのを眺めながら、冷え切った手で温かいかっぷを持って、はちみつ入りのしょうが湯をすすると、お腹の中からぽかぽかしてきた。\n'],['\u3000魔法で風を呼び寄せて、霧を吹き払おうとするが、ますます濃くなっていく。\n']
