ブーメラ,ザーガン,ザースー,エンジン,バンピー,エンドロ,スラスタ,ザースラ,スーパー,ワードス,ザーパン
['\u3000鋼鉄の｜片胸当て《チェストプロテクター》と、メタリックレッドの強化外骨格を纏い。フルフェイスの鉄仮面で素顔を隠した、長身の少年。彼は頭頂部に｜トサカ状の刃《ブーメラン》を備えた、紅い仮面に哀しげな眼を隠して……戦場に散りゆく命を見届けている。\n'],['\u3000彼らという命は物言わぬ肉塊と化し、焦げ臭い骸となって大地に散らばっていた。その様を見せつけられ、圧倒的な不利を感じ始めた残りの星人達は、退却を始めるが――彼らの背に、メイセルドは容赦なく｜光線銃《レーザーガン》を撃ち放つ。ピストルの銃口から迸る閃光が、次々と逃げ惑う異星人達に死を齎した。\n'],"['\u3000――翡翠色の惑星を、暗黒の空から見下ろす一隻の大型宇宙船。その操縦席に座している、緑のレザースーツを纏う褐色肌の男は、通信で金髪の男と対話していた。\n', '\u3000紅いレザースーツに袖を通した青年は、そんな彼らに微笑を送りながら、その籠に新しく見つけた木の実を投げ入れた。次々と増える収穫に、子供達はキャッキャとはしゃいでいる。\n', '\u3000艶やかなブロンドの髪を短く切り揃えた、蒼いレザースーツの男は、黒髪の青年をじっと見据えている。タロウもまた、そんな彼を剣呑な眼差しで見つめていた。\n']","['（……｜損傷していない《・・・・・・・》シュテルオンのエンジン音だ。来たな、隊長……！）\n', '\u3000――｜鐡聖将《テツセイショウ》。特殊合金「ヒヒイロノカネ」で身を固め、特殊エンジン「｜清石《セイセキ》」を動力源とする大型強化外骨格。かつて「魔王」と刺し違え、人類に希望を灯した「ゲオルギウス」の再来を目指したその外骨格を以てしても、異星人の武力に抗することは叶わなかった。\n']","['\u3000――国内最大手の玩具メーカー「バンピーポ」。星雲特警や異星人等を商品化しているこの会社では、「リアルを追求した格好良さ」を重点に置いた商品作りを目指しているらしく、主力商品であるソフトビニール人形に、その社風が顕れているという。\n', '\u3000その景観に、晄は眉をへの字に曲げて、訝しげな表情を浮かべる。一方、太嚨は店頭に並ぶ奇妙なソフビ人形の｜群れ《ラインナップ》に目を奪われていた。基本的に箱詰めされているバンピーポ製のソフビ人形とは違い、その人形達はヘッダー付きのビニール袋に詰められている。\n', '\u3000――だが、それでいてどこか愛嬌があって。機械的なまでに精巧に再現されている、バンピーポ製のソフビにはない温かみ……のような何かが感じられる。\n', '\u3000バンピーポ製のソフビ人形を求める客であると即座に見抜いたらしく、店長はしっしっと手を振る。\n', '「だが、現実は厳しくってな。結局は星雲特警以外の異星人にいい奴なんかいない、異星人を信じたら殺される……って、世の中に決め付けられちまった。だから、星雲特警も異星人も、分け隔てなく同じ造形で作ってきたカウマァクは潰れて……異星人を悪し様に見せるバンピーポが生き残った」\n', '「えっ、ちょ、晄くん！？\u3000それ買ったら今月のお小遣いなくなっちゃうよ！？\u3000晄くんが欲しいのはバンピーポ製の、リアルでカッコいいユアルクでしょ？」\n', '「来月になってお小遣い貰ったら、今度はちゃんとバンピーポ製のユアルク買いに行こっか。夏休みまでには、いい感じにセットが揃うといいね」\n', '\u3000もちろん、プロパカンダのために生み出された商品展開はそれだけには留まらず――リアル指向のバンピーポ製ソフビ人形も、飛ぶように売れていた。とりわけ部隊の筆頭である「電光レッド」の人形については、品切れになる店舗が続出していたらしい。\n']","['\u3000沈痛な面持ちで空を仰ぐ隊長。その場面で映画は終わり、エンドロールが流れ始める。隣を見やると、館長が満足げな笑みを浮かべていた。\n', '\u3000そして、エンドロールの最後に「終」と映された画面を見つめ――口元を緩めるのだった。\n']","['\u3000鋭い刃のようなトサカと、蒼く発光する両眼。そして、赤一色のメタリックボディを持つ、体長10mの機械巨兵。背部のスラスター噴射によって滞空する、その人型機動兵器を目にして――蒼海将軍は固唾を飲んだ。\n', '\u3000やがて、蒼いジェット機は怯むことなく突撃し、ヘイデリオン機に光線砲を撃ち放つ。その怒りとも、悲しみともつかない叫びを聴きながら――タロウはスラスターを巧みに制御し、光線砲の連射を回避した。\n', '\u3000その焦燥に、突き動かされるかの如く。「暁」は背部のスラスターを噴射させ、さらに速度を増して行った。\n']",['\u3000そこから反撃に出るべく、瞬時に頭部にあるトサカ状の刃――｜頭部光刃《レーザースラッガー》に蒼い光熱を纏わせ、一気に投げつけたのだが……それもメイセルドの剣閃により、弾かれてしまう。\n'],['\u3000彼らという存在はこの地球において、「｜天が遣わした救世主《スーパーヒーロー》」として半ば神聖視されている節もあるが――当事者の1人である太嚨に言わせれば、買い被りもいいところである。\n'],['\u3000災厄を受けて、地球守備軍の軍拡は飛躍的に進行しており、その規模は5年前の数倍にも膨れ上がっている。近年では鐡聖将だけでなく、星雲特警のコスモアーマーから着想を得た「地球製人間大パワードスーツ」の研究も進んでいた。\n'],['\u3000黒のレザージャケット。赤いレザーグローブ。赤いレザーパンツ。高官が用意した、それらの私服に袖を通し、名実共に「ただの地球人」に生まれ変わった今でも――その貌は、消せない罪に囚われている。\n']
