オンエン,コントロ,エンジン,スクリーン
"['\u3000艦最後尾に搭載された、四基の推力偏向イオンエンジンがプラズマ化した推進剤を全力で放出。\n', '\u3000続いて逆方向に急速に回頭する船体。イオンエンジンが高周波音を響かせ、斜め方向に船体を捻らせる。目標デブリに向かってレーザーを発砲できる姿勢。\n']","['\u3000快適な環境をコントロールするはずの空調は完全に停止。気温は摂氏マイナス三〇度を記録。しかし、それは二時間前の数字。今はどこまで下がっているか分からない。\n', '「本艦の外部通信端末です。艦から切り離し、艦からレーザー直通通信でコントロールします」\n', '「いえ、こちらの話です。スターイーグルは大丈夫なんですか？被ばくとか？放射熱コントロールとか？」\n']",['\u3000轟の宣言。動き出すアーム。その先端にはエンジンオイルのお徳用缶を二、三個繋げたような円筒形の弾頭。アームはその弾頭をミサイルセルから取り出し、先ほど失った通信モジュールがあったセルに移動させる。本田と生間はその弾頭を固定する作業に従事する。\n'],"['\u3000灯りの無い室内には、弱々しく点滅するＬＥＤが一つ。その気になれば、真昼のような明るさをもたらすスクリーンも照明もすべて沈黙。\n', '\u3000本田からの通信に要領を得ないまま、しかし外部監視カメラの映像に目を向けた藤原一尉は、それを戦術スクリーンに映し出した。\n', '\u3000作戦の要綱に幾度となく噛みついてきたバラク少佐の相手をしていた、いやせざるを得なかった秋月は、状況に変化があったかと思って戦術スクリーンに目を向けた瞬間、言葉を失った。\n', '\u3000普段、レーダースクリーンやデータとしてしか見ることがない地球。乗組員にとって、その姿をカメラ越しとはいえ目の当たりにするのは、久しぶりだった。\n', '\u3000戦術スクリーンに映し出された大きな青い地球。\n', '\u3000戦術スクリーンの一部にデータが表示される。\n', '\u3000数点の画像がスクリーンに映し出された。それと目標アルファの画像を見比べるバラク。\n', '\u3000言われて戦術スクリーンを見る。スターイーグル二機は、あかつきの後方に位置している。あかつきはスターイーグルのレーダー圏内にいる。しかし、確かにテロリストと思われる目標はその圏外だ。\n', '\u3000爆音が聞こえるでもなく、閃光が見えるわけでもない。ただ戦術スクリーンが、スターイーグルが爆発したコンテナの破片に巻き込まれたことを無情に告げるのみ。\n', '\u3000轟の言葉と同時に外部監視モニターが一瞬白く染まる。戦術スクリーンに表示されているのは、大型デブリに戦術フッ化水素レーザーが命中、融解した部分がデブリを加速させ、月軌道外へと流れていく軌道に乗せたという表示。\n', '\u3000戦術スクリーンではあかつきが狂ったようにのたうち回りながら、主砲の戦術レーザーを振り回すＣＧモデルが表示されている。\n', '\u3000少佐と呼ばれた黒人は笑みを湛えているが、秋月は淡々と返し、スクリーンを注視している。\n', '\u3000不意に告げたのは藤原。戦術スクリーンに表示される当該機情報。\n', '\u3000それもそのはずだ。この宙域の掃宙活動は事前に発表されている。指定宙域の外とはいえ、スクリーンに映し出された位置関係では流れ弾を食らう可能性もある。そんな危険を冒すとは、ただの無謀か遭難者か、それとも……。\n']"
