シューシュー,ピリピリ,カサカサ,サクサク,ゴロゴロ,ドキドキ,ガチガチ,キンキン,ゲロゲロ,ギリギリ,クスクス,マルマル
[' \u3000警報音は急速に小さくなっていく。だがどこからか不気味に響くシューシューという音と、鼓膜が内側から膨れ上がる際の頭がキンキンする感じは、そのトーンダウンが決して事態の沈静化を表すものではない、という事実を告げていた。\n'],['「火星軌道外縁でオルフェウス号とランデブーしたの、先月の二十四日だったろ？\u3000推進剤も何もかもぎりぎり、艦をあげてピリピリしてる状況で、クリスマスだってのにお祝い一つできなかったから……遅くなったけど、これ。そして初の戦闘航海、お疲れ様」\n'],['\u3000軍曹はアルミがまぶたを閉じたのを見はからって、自分の右目を拳でぬぐった。実際には、彼女の体はすでに変わり始めている。表皮の乾燥と組織の肥厚化が進み、カサカサした外観へと変貌しつつあるし、その体は気密インナーの中で全体的に膨らみ始めている。\n'],['\u3000湿気で衣のサクサク感も損なわれるだろうに――わざわざ味を落とす食べ方ではないか、とクルベは懸念した。\n'],['\u3000ゴロゴロと音を立てて、ドアが引き開けられる。非常灯だけがついた薄暗がりの中に、奇妙な物体がたたずんでいた。\n'],['\u3000その言葉とは裏腹に、すでに喉から飛び出しそうだった彼の心臓はさらに悲惨な事になった。早鐘のようにドキドキと拍動して、まるで落ち着いてくれない。\n'],['\u3000クルベは肩の力を緩めてヘルメットの内側に息を吐きだした。緊張がやわらげられ、ガチガチにこわばった指が自由を取り戻す。\n'],[' \u3000警報音は急速に小さくなっていく。だがどこからか不気味に響くシューシューという音と、鼓膜が内側から膨れ上がる際の頭がキンキンする感じは、そのトーンダウンが決して事態の沈静化を表すものではない、という事実を告げていた。\n'],['「ゲロゲロしちゃウんですよね？」\n'],"['「これを使えば、酸素の残量をギリギリまで伸ばす事ができます。水溶性かどうかわかりませんが、最悪でも懸濁液にしてやればパックの輸液に側管で混入できる」\n', '\u3000敵は慣性などほぼ無視して動けるとみていい――ギリギリまで引き付け、レールガンの砲身を『｜殻《クラスト》』に向かって押し出した。\n', '\u3000そこは表示を見る限り、ファブニールがギリギリ通過できないほど狭い通路だった。壁は分厚く、フロア形状はきれいな直線。まるで――\n', '\u3000フォレスターは電池残量ギリギリまで粘り、二機を仕留めた。レールガンは弾体ごと次のモジュールへ廻された。\n']",['\u3000一言答えてクスクスと笑うタカムラ大尉に、クルベはもう両手を上げて降参したい気分だった。許されるならば敵前逃亡でも構わない。\n'],['「はい、｜１６：００《ヒトロクマルマル》に三番ベイで補給中のヴィクトリクス号に乗船する予定です」\n']
