クッキー,ピンボー,ピンキリ,ボリプラ,ワンピー,プンカー,ハラドキ,カラクリ,バシタラ,スルコト,キーボー,カッタッ,ワンシー,チラカラ,コンパク,バリスタ,スカウト,コッキン,ポリシー,ムズアップ,カーボト,ブーポイ,ザーガン,ブルワー,エンジン,コテンパン,デコピン,ジャンプス,ピチスー,ピーカー,バタンドタ,ゴーグル,スポブラ,デブツケ,ポンコツ,カーワイ,メリカン,パチクリ,ホロカー,ワーバラ,ガーグリ,ハッピー,テクノロ,ガンプラ,パークリ,ムズスク,ブースタ,ホロタッ,ボーリン,イジボー,ニタリン,シャキサク,ウジャウジ,アップパー,プリフラ,ハードス,タッテク,ブルゴー,ガングー,バリカン,トンクラ,コンパー,クスポー,ピッチリ,ピンポン,スラスタ,ワーアップ,トンカツ,ハッキシ,ボンシャー,ギーコン,ブルパッ,タックル,ナミニコ,ポリプリ,ワンパー,ビンカン,カーボン,プリンクラ,プリブリ,ジャンピン,クリアー,トンチン,ドンピシ,ドンパチ,カステラ,ナヨウダ,コンダラ,ホログラ,ハッキリ,シーズン,フラフー,ポツリポツ,ガヤタラ,プチカス,デコボコ,エンスイ,エンゲー,ドングリ,スイカン,メリクリ,ヒラクッ,ドタバサ,ジャングル,キーパッ,コントロ,ハッキン,シャンプー,タッパー,チクカン,ヒーカッ,ツンガツ,ポリキャッ,メチャクチャ,ガンメタ,ペットボ,タッフク,ペラグラ,シャンパン,ビタブル,パーカー,コトカラ,コンピュー,コトゴト,クルカラ,プラグラ,スーパー,ピンポイ,コトグラ,ジンクス,シッチャカ,クラスタ,ブーメラ,クタワー,バタフラ,ヨロシク,ウトコロ,クスプリ,ブツケタ,スクリーン
10,6,1,3,7,1,2,1,1,7,2,2,1,1,3,2,2,1,1,7,1,1,2,1,278,2,1,4,1,16,1,36,2,1,2,2,1,1,2,1,2,1,38,1,1,1,29,2,1,7,3,1,1,1,1,57,1,2,5,1,1,2,92,1,1,250,7,3,1,2,1,9,1,1,1,2,1,6,6,1,1,1,1,3,2,1,4,1,123,14,4,3,3,1,3,1,2,23,1,1,3,1,1,1,1,93,1,1,1,4,1,5,9,1,9,1,1,1,3,5,1,2,117,1,1,4,2,4,1,1,1,173,2,28,1,1,2,873,1,3
