サバサバ,ボロボロ,ヨタヨタ,オロオロ,ギリギリ,バタバタ
['\u3000あれほど挑発的だったコベットがサバサバとした表情でそう言い切ったことに、驚きを隠せない。そのことを感じたのか、コベットが更に話を続けていく。\n'],['「全くだ。王太子護衛隊は式典でミスさえしなければよいのだ。特注の｜船外活動用防護服《ハードシェル》がボロボロじゃ、何のための儀仗兵なのか意味が分からん。ＤＯＥ５もそうだ。折角の純白の装甲がところどころ禿げている。毎回修理はしているようだが、全く資源の無駄遣いだと思わんのかね」\n'],"['\u3000この時、ドゥルノヴォはシレイピスの存在を忘れていた。正確にいえば、メインスクリーンに中破と表示され、減速もままならずヨタヨタという感じでラスール軍港に向かっていることには気づいていた。しかし、一度も攻撃に加わらなかったため、戦力外であると意識から締め出していた。\n', '「何をしている！\u3000敵はヨタヨタと後退するだけの標的ではないか！\u3000なぜこれほど命中せんのだ！」\n']",['\u3000そのオロオロと狼狽する姿に、残っていた下士官たちが呆れるが、士官に対して命令するわけにも行かず、冷めた目で見ていた。\n'],"['（思った以上に順調だったから、敵艦の奥深くにまで入り込んでいる。これだと脱出はギリギリの状況だな……最悪の場合も想定しておかなければならない……）\n', '\u3000突入部隊を回収に使える時間はその三分間しかなく、現状ではギリギリ回収できるという状況だった。しかし、突入部隊の回収を優先し、その場に留まればルブヌイの爆発に巻き込まれ、大きな損傷を受ける可能性がある。彼はＤＯＥ５の安全を優先し、突入部隊を見捨てる決断をしたが、それでも親友のことが心配でならなかった。\n', '\u3000ゆっくりと閉まっていくハッチに、宙兵たちが次々と飛び込んでいく。最後の一人が飛び込んだ瞬間、ハッチは完全に閉まった。まさにギリギリの状況だった。\n', '\u3000最大の懸念である敵軽巡航艦の主砲については、一度だけ直撃を受けたが、ギリギリの状態でスクリーンは耐え、徐々に過負荷状態は解消されていった。\n', '「もちろん、雑務が多いだろうし、気苦労も多いだろう。だが、君ならやれるよ。私のように主計科の成績が単位取得ギリギリなんてことはないんだから」\n', '\u3000また、シャーリア法国はその鉄壁の防御で星系に突入するだけでも多大な損害を覚悟しなければならない。実際、帝国参謀部が試算したシャーリア法国占領に必要な戦力は十個艦隊とされ、内戦で疲弊した帝国軍にとって動員できるギリギリの数だった。\n']",['\u3000残されたリーコックは呆然としたまま、その場に立ち尽くしていた。周りでは下士官や兵たちがバタバタと走り回っているが、彼に注意を払う者は誰もいなかった。\n']
