コントロ,ピーカー,ホログラ,エンジン,スラスタ,ブースタ,ムンクル,コンピュー
"['\u3000シユーハ軍で使われている自白剤は強い催眠効果によって情報を聞き出すだけでなく、ある程度の精神コントロールが可能で多少の記憶操作も行なえる為、稀に軍から持ち出された薬が犯罪に使われる事もあった。\n', '「全艦突入まで、０３１４、これより遊撃艦隊旗艦のコントロール下に入ります」\n', '\u3000全ての艦艇を同時に、効率的に運用する為の統合リンクシステムにより、遊撃艦隊の指揮下に属する艦の航行は全て旗艦によってコントロールされる。その間、各艦艇は攻撃や情報分析、ダメージの修復などに専念するのだ。\n', '\u3000双方の本隊が睨み合う形で膠着している戦闘宙域に入った遊撃艦隊は、最大戦速で完璧に足並みを揃えたままクァブラ軍主力艦隊に突入。統合リンクシステムによる旗艦のコントロールから離れた各艦は、予め決められていた部隊ごとに行動を開始した。\n']",['\u3000艦内スピーカーより響く保安システムからの合成音声に、緊張の色を浮かべる乗組員たち。戦闘が始まってもどうせやる事は無しと、サロンでだらだら過ごしていた保安部の警備兵達は慌てて銃を手に取ると、肩紐を引っ掛けながらブリッジへと急行する。\n'],"['「ではホログラムの類ではないのだな？」\n', '「なんだと、そんな馬鹿な事が……いや、ホログラムによるダミーか!?\u3000レーダー手、本体を探せ」\n', '「い、いえ、照準レーザーの照射が有効ですので、アレはホログラムではありません」\n']","['\u3000みるみる内に迫る重甲戦艦の厚そうな装甲。両端に並んだ点滅する航行灯が通り過ぎ、やがて甲板に激突。ぶつけた衝撃で多少揺れるも、守護の力に護られたシャーヴィット号は船体やエンジンに異常を出す事もなくガリガリと甲板を削りながら突き進む。\n', '「く……っ\u3000補助ブースターも姿勢制御スラスターも全て使って回避行動！\u3000艦載機のエンジンも使えるなら推進力に回しなさい！」\n']","['\u3000合成音声の警告アナウンスが一瞬途切れ、衝撃音と共に艦全体がぐらりと揺れて振動が走る。流れ弾か急襲か、敵艦からのミサイル攻撃を受けたシャーヴィット号は大きく船体を傾けながら、次の回避不能コースを来るミサイルをどうにか躱そうとスラスターを噴射する。\n', '『ミサイル自爆・右舷外装甲３０％剥離・後部スラスター破損・右舷ミサイル発射管全門破損・シールド出力７５％・艦内に火災発生――』\n', '「く……っ\u3000補助ブースターも姿勢制御スラスターも全て使って回避行動！\u3000艦載機のエンジンも使えるなら推進力に回しなさい！」\n']","['\u3000一度撃つと反動でかなりの距離を流される事に加えて、砲身部分の内壁が高熱に耐えきれす熔けてしまう為、その都度換装しなくてはならない燃費の悪さを誇る。砲撃後、元の位置まで移動用ブースターを使って戻ってくる間に、次弾の装填と砲身内壁の換装を済ませるのだ。\n', '「く……っ\u3000補助ブースターも姿勢制御スラスターも全て使って回避行動！\u3000艦載機のエンジンも使えるなら推進力に回しなさい！」\n']",['\u3000｜人工生命体《ホムンクルス》の研究はシャーヴィットの住んでいた世界でも珍しくは無いが、こういう使い方は珍しいとばかりに詳しく資料を読み漁る。\n'],['「シユーハの事だから、オペレーター能力に特化させた人間コンピューターとかかもしれんぞ？」\n']
