こっから,わなかっ,かっちま,かっさら,のおばちゃ,もしゃべら,くるから,ちまうじゃ,えんじん,からふら,くすぐり,ふらうだ,どくさく,しなこと,しくとん,べんだら,ゆるこん,うまかっ,ぷりおた,くーりん,すかいじ,がらわな,ぽーずし,ころから,するすた,つけてく,ぴんきり,するから,まるじん,とんどす,ふんぞり,はっかー,うとわな,はっきん,どっきんぐさ,たどうか,けたとこ,ごくばり,からびー,めたわな,すぱこん,ぽいこと,ちーこと,ちまわな,くっつけ,くっちま,がらしっ,するとこ,がらゆっさ,ぶらよろ,ゆるわー,しなかっ,いちゃうよ,ぺっくだ,とんぐだ,がりのた,つるぺた,きんぐじ,からしー,さばげー,しとけば,ちまくっ,うとする,あっぷりん,めりかん,きーわー,かってく,こったら,ちまうだ,するころ,たらしな,ぽろりもお,つらばか,ひたすら,ぷりんくら,がつけば,くらどっきん,わくしな,もそのし,うじゃうじ,こっくり,ゆるぶら,えんどろ,とこでこ,からこそ,くってく,ぷんすか,はっきり,まること,かったら,がらにや,きしめた,ちまうか,たっとく,とんこつ,かんでこ,ちまうん,おいたら,れろぼか,ふらうは,うところ,ふらうか,たどでか,くらぶす,めたとこ,うかふら,でかかり,くってか,ちんちく,よろしく,りんとこ,かったっ,ぴーから,くるふら,うまいじ,しながら,こんぱく,ちまうよ,すること,つらがや,ざくれろ,ぴっこん,こんぴゅー,どさくさ,するしー,からすた,だらくる,うはしー,くたいそ,なみちろ,ことごと,ぽんぴー,とろうと,どろぼん,するとぼ,だらしく,どんぶり,すくりーん,ちまうと,ちーふが,くらいじ,たらしく,うだから,はったっ,ぶつかっ,くしゃみし,ぴんぽい,ちりどっきん,がらぴょん,めきちら,かつぶー,するすべ,くりすた,するふら,くったら,てかうん,どっきんぐす,てくるん,ぱんちら,ぶりくら,ばしゃばし,もおつか,しっかり,ごちゃごち
2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,8,2,2,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,1,1,11,1,1,1,1,24,1,3,1,1,8,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,34,1,1,16,1,1,2,8,2,1,1,1,1,1,1,2,1,1,7,1,1,1,8,1,1,1,5,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,11,1
