めちゃくちゃ,いがかり,だったぷ,だったら,びかかっ,さっぱり,ふさがっ,とっくに,だったか,こうする,からうざ,まろうと,けっこう,うとする,しながら,もりだっ,すること
['「め、｜滅茶苦茶《めちゃくちゃ》な事を言わないでよ！」\n'],['\u3000どう見てもせれなが一方的な言いがかりをつけているようにしか見えない。しかし、女盗賊のじむにーが口を挟んだ。\n'],['\u3000じむにーとせれなも鏡をじっと見た。その様子に、無言だったぷりうすが口を開く。\n'],['「何だと！\u3000ゔぉくしーが！？\u3000嘘だったら、殺すぞ！」\n'],['\u3000詰め寄られたゔぃっつは逃げようとする。しかし、それより素早く盗賊のじむにーが飛びかかった。\n'],['\u3000女戦士せれながさっぱりした顔で部屋から去って行く。\n'],['\u3000ぷりうすを先頭に、彼女たちは部屋から出ていこうとする。冗談じゃあない！\u3000こいつらゔぃっつを殺す気だ。俺は、彼女たちの前に立ちふさがった。\n'],['\u3000仲間のれべるも９９である。本当なら、もう魔王なんかとっくに倒せる実力だ。しかし、俺たちは魔王をするーして地下だんじょんの深くに潜るのに夢中になっていた。\n'],['「しかし、おかしいな？\u3000何かを忘れているような気がするんだけど……\u3000何だったかな？」\n'],['「こうするのはどうだろう？\u3000ゔぃっつを王国まで連れて帰り、然るべき手続きをとって裁判を受けさせる。彼女も犯罪者とはいえ、裁判を受ける権利があるはずだ！」\n'],['「朝からうざい顔を見せないでちょうだい。気分が悪くなるわ」\n'],['\u3000ゔぃっつの処刑たいむが始まろうとしていた。俺は、それから顔を背けた。彼女の最後を看取ってやる度胸もない。情けない男だ。\n'],"['\u3000唯一、挨拶を返してくれたのは、女盗賊のじむにー。見た目は美人というより、美少女といった感じだ。表面上は愛想が良いが、裏はけっこう腹黒い女である。また、守銭奴でもあり何かにつけて金銭を要求してくることが多い。そのくせ、自分はけちである。\n', '「まあ、けっこうなすきゃんだるになるよねー。民衆ってのは、そういうの大好きだし」\n', '\u3000口を縛られると魔法が使えないという、けっこうな弱点を持っている。\n']","['\u3000詰め寄られたゔぃっつは逃げようとする。しかし、それより素早く盗賊のじむにーが飛びかかった。\n', '\u3000俺は、慌てて去ろうとする２人を呼び止めた。女戦士せれなが顔だけ振り向いて答えた。\n', '\u3000ぷりうすを先頭に、彼女たちは部屋から出ていこうとする。冗談じゃあない！\u3000こいつらゔぃっつを殺す気だ。俺は、彼女たちの前に立ちふさがった。\n']","['\u3000激しく興奮しながら反論するゔぃっつ。いつもの嫌味でくーるないんてりっぽい面影はない。\n', '\u3000震えるゔぃっつを捕えようと、女戦士せれなはじりじりとにじり寄る。ゔぃっつは、後ずさりしながら上ずった声を上げた。\n', '\u3000俺は、どんどんと扉をのっくしながら呼びかける。しかし、返事は返って来なかった。\n', '\u3000女戦士せれなが、つまようじで歯をしーしーしながら喋る。\n', '\u3000女戦士せれなが腕組みをしながら答える。ん？\u3000何だか雲行きが怪しいぞ。俺は、再び立ち上がる。\n']",['「あなたさえ、あなたさえいなければ！\u3000次は、あなたを殺してやるつもりだったわ！」\n'],['\u3000地下だんじょん１５０階中央広場にて、食事を終えた面々は、女魔法使いゔぃっつの処遇について、会議することになった。\n']
