わなかっ,からのこ,きりはら,だったら,さんこそ,ことだっ,いじめら,こんくー,わないじ,しなかっ,さんにこ,さんから,かったか,くっきり,しくくら,だったか,からだっ,どきつい,さんがし,すること
['「ゆうこさんは止めようと思わなかったんですか？」'],['\u3000ゆうこさんは絵を僕に押し付けると訊ねた。ごーるでんうぃーくに絵を描きに出ている時点で不幸だと思う。さらにゆうこさんのせいで作業が中断して不幸な気もする。でも、それは絵を見る前からのことであって、いま不幸かと問われると難しい。'],['\u3000裏書というのはかんばすや木製ぱねる、画用紙の裏に書かれた描いた人間の署名のことだ。書かない人もいるがだいたいの人は書いている。僕は呪いの絵を棚から再び取り出すと裏を見た。そこには桐原早苗（きりはら・さなえ）と殴り書きのように乱れた文字で書かれていた。'],['\u3000秋庭は三年一組だったらしくくらす写真では、端の方でちょこんと微笑んでいた。'],['「怒っているからです。ゆうこさんこそ不幸ですか？」'],['「そうならなかったんです。秋庭さんは盗作されても桐原さんの受賞を本気で喜んだ。幼馴染が受賞したその事実を素直に彼女は祝ってしまった。それこそ自分のことのように。それは桐原さんにとって罪を責められるよりもよほどきついことだった。自分がずるして手に入れた成果は、秋庭はどうでもいい。そう言っているように感じられたからです」'],['\u3000呪いの絵は美術部の先輩が残したものと言われている。なんでも部活内でいじめられた生徒の怨念で見る人が不幸になるとか絵柄が変わるという。入部してから話には聞いていたけど、実物を見たことはなかった。'],['\u3000かんばすに目をやると下書きとまだらに色が塗られた未完成の絵がある。本来ならごーるでんうぃーく前に完成させるべきだった県展に提出する作品である。同じ美術部の人間は早々に終わらせて、夏に行われる別のこんくーるに応募する作品に取り掛かっている。'],['「どうせ捨てるつもりの作品だったんでしょ？\u3000なら、私が続きを描いてだしても構わないじゃない」'],['「感温塗料あるいは示温いんくと呼ばれる特殊な塗料が使われている。おそらく室温では黒。人肌の三十六度くらいから赤に変わる。だから、この塗料で描かれた右の女の子は色が変わったのね。そして、黒い模様は普通の黒いいんくで描かれていただから、全身の模様だけは温度の変化に反応しなかった。つまりこの絵は、とりっくあーとなのよ」'],['「そうですね。ゆうこさんはとても変わった人なのかもしれない。それでもおかしい事はあるんです。ゆうこさんは誰から呪いの絵の話を聞いたのか。美術部の人間でさえこれがとりっくあーととは知らなかった。でも、ゆうこさんにこの話をした人は『面(・)白(・)い(・)作(・)品(・)』と言った。そんなこと分かるのは書いた本人――桐原さんか、それを見せられた秋庭さんしかいないじゃないですか。そして、この二人は三年前に卒業している。'],['\u3000もしかしたら、ゆうこさんは桐原さんから盗作をすることだけは聞いていたのかもしれない。'],"['「美術少年。私、分かったかも」', '「美術少年。いつ気づいたんだい？\u3000私はまだ中学生でいけるんじゃないかなぁ、とおもっていたんだけどな。似合ってなかったかな？」', '「いえ、そんなことはなかったです。でも、ゆうこさんにはおかしいところがいくつかありました。一つは、どうしてごーるでんうぃーくに呪いの絵を見に来たかってことです。普通なら学校がある日に見に来ればいい。でもゆうこさんは違った。それは誰かに見られたくなかったからだ。どうして見られたくないのか。この学校の生徒じゃないからです。厳密には元生徒だったからです」']",['\u3000そう言ってゆうこさんが絵から手を離すと黒い少女はまた赤い少女に戻っていた。少女の身体に描かれ複雑な模様はまるで刺青のようにくっきりと見える。'],['\u3000秋庭は三年一組だったらしくくらす写真では、端の方でちょこんと微笑んでいた。'],"['\u3000そんなとき、あるこんてすとに二人は作品を出品した。入選したのは幼馴染の方だった。Ａ子は幼馴染であるＢ子の成果を自分のことのように喜んだ。でも、表彰会場で彼女は驚いた。Ｂ子の作品として飾られていたのが自分の作品だったからだ。しかも、それは彼女が出来に納得できずに完成を諦めたものだった。', '「いえ、そんなことはなかったです。でも、ゆうこさんにはおかしいところがいくつかありました。一つは、どうしてごーるでんうぃーくに呪いの絵を見に来たかってことです。普通なら学校がある日に見に来ればいい。でもゆうこさんは違った。それは誰かに見られたくなかったからだ。どうして見られたくないのか。この学校の生徒じゃないからです。厳密には元生徒だったからです」']",['\u3000Ａ子が文句を言うとＢ子は「もう終わったことだからいいじゃない。あなたは他でいっぱい賞を貰っているのにまだ欲しいの？」と、ひどく冷たく言った。その日からだった。部内でのＡ子に対しての風当たりが強くなったのは。'],['「そうならなかったんです。秋庭さんは盗作されても桐原さんの受賞を本気で喜んだ。幼馴染が受賞したその事実を素直に彼女は祝ってしまった。それこそ自分のことのように。それは桐原さんにとって罪を責められるよりもよほどきついことだった。自分がずるして手に入れた成果は、秋庭はどうでもいい。そう言っているように感じられたからです」'],['\u3000ゆうこさんがしてやったりという顔で僕の顔を覗き込む。'],['\u3000もしかしたら、ゆうこさんは桐原さんから盗作をすることだけは聞いていたのかもしれない。']
