うところ,けたとこ,こともわ,すらしな,はっきり,とぼけた,すらかつ,たったか,だったか,もわから,ひたすら,もたくさ,しながら,もりだっ
['\u3000けれど、あなたの部屋の扉を開けた瞬間に私の口から漏れたのは、隠しきれない笑い声でした。釣られたように、あなたのお母さんも笑いました。蛹になってもふてぶてしい。その言葉でさらに笑います。思っても見ませんでした。身じろぎすらしないのに、こんなに存在感を持って部屋を支配する蛹があるだなんて。あなたのこういうところ、時々奇跡的だと思います。'],['\u3000針先にばかり気を取られていて失念していたことを思い出しました。つつじです。穴を開けたところで、流し込むものを準備していなければどうしようもないではありませんか。'],['\u3000私がどれだけあなたに媚びへつらっていたか、己を偽って接していたか、そんなこともわからずに、私に全幅の信頼を寄せました。あまつさえ、あなたを守るはずの家族の懐にすら、私を潜り込ませてしまいました。'],['\u3000けれど、あなたの部屋の扉を開けた瞬間に私の口から漏れたのは、隠しきれない笑い声でした。釣られたように、あなたのお母さんも笑いました。蛹になってもふてぶてしい。その言葉でさらに笑います。思っても見ませんでした。身じろぎすらしないのに、こんなに存在感を持って部屋を支配する蛹があるだなんて。あなたのこういうところ、時々奇跡的だと思います。'],['\u3000好きな人がいないというのは、まさに私の予想した通りでした。あなたはそういう人だろうと、初めて見たときから確信めいていたその認識は、そのときはっきりと真なる確信へと変わりました。あなたのようにすべてを持った人は、私のような小さな人間が大切に思う程度のもの、歯牙にもかけずに土をかけてしまうのです。'],['\u3000あなたはまるでとぼけたように間抜けた顔で立っていて、一方対面するあの人は、照れ臭さを隠しきれないように、首の後ろをやたらに手のひらでこすりながら、言葉をしどろもどろに紡いでいました。'],['\u3000あのやけに話下手な校長先生ですらかつては蛹になって、そして羽化したというのですから、あなたが蛹になるというのは、一般に予想できたことです。面と向かって褒めればきっと調子に乗って面倒くさいでしょうから口には出しませんが、私だってあなたの能力を疑ったことはありません。'],['\u3000その逡巡が、どれほどの時間にわたったかは問題ではありません。'],['\u3000よもや見破られたのでは。そうした恐怖はほとんどありませんでした。屈託なく笑うあなたの顔はただ私に対する信頼に満ちていて、それが単なる軽口であることは明白だったからです。'],['\u3000彼女は私の言葉がわからなかったようで、一瞬きょとんと目を丸くしました。けれど私がからかうように笑えばすぐに、意味もわからぬままに笑ったのです。'],"['\u3000ひたすらに、己の弱さが憎かったのです。', '\u3000そして私は、つつじの蜜を一人飲み、顔を浅く押しつけて、ひたすらに泣きました。']",['\u3000口調も変え、仕草も変え、あれほど苦手だった数学の教科書と朝に夕に睨み合い、趣味ではないじょーくもたくさん覚え、原型の見て取れないほどに私は変わりました。'],['\u3000あんなに容易く人の心を蹂躙しながら、自分自身は傷一つ負わないまま、無邪気に笑っているだなんて。'],"['\u3000まさに私はそのつもりだったのです。', '\u3000私はあなたの蛹に、つつじの毒を混ぜるつもりだったのです。']"
