のさぶか,つけとっ,ざわめき,とろくさ,じめのた,さんとこ,けたから,こうしな,かったた,じたから,するかっ,とってく,がらぷりん,からちら,ちらはた,くっつい,とったか,しとらん,くーぷっ,さんとく,するとこ,ぐらいじ,はっきり,らんくに,むかつい,からすか,かっかす,はらから,むしゃくしゃ,らんかっ,らんから,ついてか,ちらから,めたこと,こそつい,からぶー,うとする,ぴーくだ,たらずっ,くっきり,うとうき,じたとこ,よろしく,ずかしく,からいじ,さくてか,たたくさ,すっきり,しながら,もこちら,くつぐら,かりする,もたげた,やいとっ,からさん,からこち,うところ,いがする,さらかちん,するから,おいしく,さっそく,だってか,ついたか,わしがや,さんこそ,ぽろとぼ,がつけら,くださっ,けたこと,ことはた,わしだっ,ばっくに,もそもご,からよろ,かすめた,べりだっ,にこちら,さんもた,だったら,からだっ,ほったら,からもた,けたがや,からすっ,わしもこ,がちんぴら,とってか,くらべた,わしから,ことばっ,うとらん,さんたら,じたばた,たかめら,ぶるめー,ことだっ,いらしく,たらほい,いじめら,ずらしく,ぱりだっ,さったら,べたとこ,からうる,からじゃー,もそうじ,げたかつ,すごくい,ことぐら,ちらだっ,ぶりにこ,するぐら,こともじゃ,ことしと,うだから,とったら,ことこち,こんさー,ころだっ,からがた,つかむち,だったた,こうもだ,どきしな,するつい,きりだっ,だったか,ことかっ,たらにた,つけたら,しげもり,たっぷり,がたくさ,すっかり,はきつい,からぶつ,すーぱー,こともた,かっぷる,だったっ,おいてく,さんから,びかけた,がっかり,けたとこ,うはたぶ,うとそろ,こうから,もわかっ,すいとこ,うるさく,ことがば,てくくっ,もそうだ,さんのこ,からしば,もしゃべろ,ころがく,くださら,がってく,とっぷく,もそのこ,かりだっ,ぶらんどば,かりとこ,さんもそ,すっごく,すること,するばっ,ごくぎょ,しげさん,つけてく,ほやする,ことはき,たらしく,さんもご,ばっかり,ことから,ついたら,こうだっ,じたこと,しなかっ,だくこと,たったら,とっくに,すくとっ,からずっ,べたかっ,しとする,たらにこ,びしたか,がみつい,ぺっとぼ,さんがや,しなこと,だらしな,すごかっ,もろかっ,もりだっ,なようだ,からひた,ぶつかっ,もわから,ことする,ちらつか,しげもこ,とぼやい,ついてく,すいから,ひたすら,がやたら,めちゃくちゃ,かったっ,にたくさ,ころから,とこちら,にやたら,しばかり,がくすっ,びしゃべり,からこそ,がしゃがみ,からする,かったら,ばしてく,のためら,さってく,もこうし,おいてか,わなかっ,うだだっ,さっぱり,こんから,かったか,きらめた,うとしな,するさぶ,けっこう,ころこん,すかうと,わしのこ,ずっとこ,がびくっ,ことしな,からわし,ふらする,ことがた,さんだっ,がらから,わないが,うしたら,かってく,ぞろとろ,いらつい
1,2,1,2,2,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,2,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,15,1,1,2,1,1,13,3,1,1,1,2,22,2,1,1,1,1,2,2,3,3,1,6,1,2,1,2,1,3,1,1,6,2,2,1,1,1,1,1,1,3,1,39,2,2,1,1,1,1,1,1,1,1,5,1,1,1,2,2,14,1,1,1,2,1,1,3,1,1,1,1,3,5,1,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,2,21,1,1,1,4,1,1,35,1,1,8,1,4,4,5,9,3,1,2,1,1,8,1,1,1,1,1,8,22,7,1,1,1,5,1,2,2,1,1,1,1,32,1,1,14,7,1,1,2,2,8,3,4,1,1,24,2,2,2,1,13,1,1,1,1,1,4,1,2,5,1,1,8,1,1,2,5,1,2,1,1,5,1,4,2,2,2,1,4,9,2,2,1,1,2,1,1,10,1,1,1,1,1,15,1,4,2,14,1,3,1,4,1,3,1,1,1,1,1,1,2,8,1,1,7,3,1,1
