グリグリ,カタカタ,サラサラ,グツグツ,ブラブラ,ヒリヒリ,ミシミシ,ゴリゴリ,コクコク,グスグス,ドタドタ,ジリジリ,ゴソゴソ,ニヤニヤ,ニコニコ
['\u3000ぴぎゃー！\u3000とさらに泣き声が激しくなり、頭をグリグリと太ももに押し付けてくる美香を片手であやしながら電話に戻る。\n'],['\u3000言われた通りに里中が窓を見ると、窓が微かに鳴動を始め、次第にカタカタカタと音を増していく。\n'],['\u3000それも、すぐに風に吹かれてサラサラと何処かへ流れていった。\n'],['\u3000グツグツと良い感じにトロミがついた所で火を止め、キュウリを水洗いしてツナサラダにした。\n'],['「ちょっと美香の検診がありまして。寝ちゃったので散歩がてらにブラブラと……」\n'],['\u3000冷やす時間が勿体ない、と指を咥えてフライパンを睨みつけた久遠は、ヒリヒリする指をそのままに次はサラダを作った。\n'],['\u3000どれ程の霊力を込めているのか、顔を真っ赤に染めて額にミシミシと血管を浮かべるオースティンが、祈りの形を解いて、拳を握ったまま両手の手首を合わせて十字を作った。\n'],['\u3000ゴリゴリのジャガイモも好きなのだが、あまり硬いと美香が食べられない。\n'],['\u3000記憶力も計画性も足元にも及ばない久遠は、コクコクと頷いた。\n'],['\u3000その音に、グスグスと泣き止み掛けていた美香がビックリしたように久遠を見上げた。\n'],"['\u3000テレビから母親に興味の移った美香がドタドタと駆けてきて、真奈香に飛びつく。\n', '\u3000再びドタドタとテレビの前に戻る美香を追い掛けると、案の定テレビの前で齧り付こうとしていた。\n']",['\u3000話す間にも心の奥へジリジリと侵食するような邪気に、久遠は呼吸を整える事で対抗した。\n'],['\u3000ランドセルからゴソゴソとプリントを取り出してポストに投函すると、少しだけ肩を落とした彼女は足早に立ち去る。\n'],"['\u3000ニヤニヤと、内心で何を思っているのか。\n', '\u3000久遠は仮面のバッグを持つのと逆の手で、ニヤニヤと笑う妖魔を指差し、その名を口にした。\n']",['\u3000ニコニコとした美香は真奈香に良く似た顔立ちで、真奈香よりも目がぱっちりとしている。\n']
