ランカラ,スクトッ,ブルメー,スッキリ,コンサー,カップル,スカウト,ペットボ,シゲモリ,ブランドバ,スーパー,ムシャクシャ,ジタバタ,トップク
['\u3000カランカラン、とベルが鳴り、２人組の男性が入ってくる。\n'],['\u3000口頭で答えるのではなく、自らパソコンに近づいてキーを叩く。デスクトップには様々なフォルダが置いてあって、どうやらタイトルを見る限り、ほぼ仕事関係のようだ。\n'],"['「あ、思い出したわ。こないだの事件の時、人質に取られた子でしょ？\u3000なんていうの……トラブルメーカーっていうのはあんたのことだけど、あの子は完全な巻き込まれ体質ってところね」\n', '「まぁ、一言で言えば前回の事件の被害者と似たりよったりですよ。トラブルメーカーでビッグマウス。そうだよね、うさこちゃん？」\n']",['\u3000確かに、結衣自身もあまりスッキリした気分ではない。いろいろ『？』が残っている。\n'],['\u3000こないだ確か、市内のコンサートホールで発砲事件があったとかニュースでやってたけど。\n'],"['\u3000冬休みだからか、小学生ぐらいの子供を連れた家族やカップル、外国人観光客の団体、母娘と思われる２人連れなど彼らが全員、姉の旅館の客ならいいのに、なんてことを思う。\n', '\u3000変なカップルだ。\n', '\u3000美男美女のカップルで誰もが羨む仲のはずだった。\n', '\u3000その時、はるか遠くで腕を組みながら歩いているカップルの姿が視界に入った。\n']","['「簡単に言えば頭もいいし、身体能力も高い。初任科にいる間に、特殊捜査班の隊長が自ら和泉の奴をスカウトにやってきたんだよ」\n', '「彰ちゃんが高校を卒業してすぐ県警に入ったって聞いてすぐ……｜特殊捜査班《うち》に来ないかってスカウトしにいったの。確かにあの子、当時の新人の中でもずば抜けて成績が良かったのよ。頭もそうだけど、身体能力もね」\n', '「そりゃね。初任科からスカウトしに行った上に、期待以上の働きをしてくれる新人ですもの。可愛くない訳がないわ」\n', '［＃大見出し］第１２章\u3000スカウトされましたが、今のところそのつもりはありません［＃大見出し終わり］\n']","['\u3000あの美女達がチンピラ達に絡まれていた時、ペットボトルを入れたカバンを振り回したのは正解だった。\n', '\u3000ペットボトルのお茶を一口飲んで、結衣は答える。\n', '\u3000友永は空になったペットボトルをつぶして、なぜか溜め息をついた。\n', '\u3000ほどなくして彼はペットボトル入りのお茶を３本買って戻ってきた。\n']",['「では、ごきげんよう。シゲモリさん」\n'],['\u3000美咲は床に転がっている、恐らく未使用と思われるブランドバッグを持ち上げた。\n'],"['\u3000スーパーの買い物袋を下げている。\n', '\u3000近所のスーパーで買い物をしていた智哉はふと、商品棚に並んでいる正月用品を見ていて思った。\n', '\u3000智哉は大きな声で妹の名前を叫びながら、スーパーの中を走り回った。\n', '\u3000このスーパーには食料品と日用雑貨しか置いてない。妹が興味を持つお菓子売り場にもいないということは……。\n', '\u3000おそらくスーパーの警備員だろう。\n', '\u3000スーパーで買い物をしていると、もう年末なのだなとしみじみ感じる。\n', '\u3000美咲はスーパーを出て指定された場所に向かった。\n', '\u3000賢司を迎えに行くとスーパーで別れてから、周は帰ってきた美咲の顔色が優れないことに気付いた。\n']",['「これは僕の推測ですが」再び、和泉が口を挟む。「その彼女ですが、被害者のクラスメートだったそうですよ。ついでに言うと彼女、女優をやっていたんですが……思うように売れなくてムシャクシャした末に、クスリに手を出したそうです。それなりに名の知れた劇団だったそうで、ニュースになりましてね……おそらくその事件を通じて、他社の知らない特ダネをモノにしようとさもしいことを考えた被害者が、顔見知りなのをいいことに近づいて……」\n'],['\u3000友人は不愉快極まりない、という表情でジタバタしている。\n'],['周の同級生で弁護士志望。成績はトップクラス。兄弟が下に5人もおり、母子家庭であるため経済事情が苦しく、奨学金を受けて通学している。母親は流川でホステスをしている。\n']
