ビカメラ,カラフル,コンクー,ペットボ,トップク,プリンクラ,オードブ,キロメー
['\u3000その言葉に、今回の取材で同行する事になった日本中央テレビカメラマンの成原高彦は無言でぺこりと頭を下げた。三十代半ばの無精髭を生やした職人タイプのカメラマンで、必要最低限の事しか喋らない仕事人といった風の人物である。が、腕は間違いなく局内でも一流で、上層部からも信頼されている人間だった。\n'],['\u3000それだけ言葉を交わすと、二人は互いに頷き合ってその茂みの方へと足を進めた。緑と薄暗さしかないはずの樹海であるはずなのに、一瞬ではあるが何かカラフルな色が見えたのである。あり得ないものがあり得ない場所にある。石本はその嫌な感覚を過去に何度か味わっていた。\n'],['\u3000三等陸曹。二十五歳。東京都出身。都内有数の名門お嬢様学校である光蘭女学院高等部に通っていたが、高校卒業後に何を思ったのか自衛隊に入隊し周囲を驚かせる。動機は今に至るも不明。郵便局勤務の恋人を確認。趣味は写生で、高校時代に描いた絵がコンクールで入賞した事もある。\n'],"['\u3000そう言いながら、千佳は途中の自動販売機で買ったペットボトルのお茶を出雲に差し出した。\n', '\u3000出雲はペットボトルに口をつける事なく千佳を見据えた。\n']","['\u3000二等陸曹。三十歳。神奈川県出身。大学卒業後に出版社に入社するも、同僚の女性との仲が破局した事から職場にいづらくなって退職。その後自衛隊に入隊した。部隊のムードメーカーのような存在だが、射撃成績は隊内トップクラス。出版社「講英館」の少女漫画部門の編集者をしている妹がいる。\n', '\u3000情報屋『東』。出雲をはじめとする裏の世界の数々の大物たちが利用する裏社会トップクラスの情報屋である。その情報収集能力は桁違いで、警察内部や国家機密クラスの極秘情報でさえ難なく手に入れてくるほどといえばその実力の高さがわかるだろうか。\n']","['\u3000思わず丸川は叫ぶ。と、同時に非常ベルが鳴り響き、天井からスプリンクラーが放水を始める。間違いない、何かが燃えている。\n', '\u3000巡査部長が報告する中、丸川は意を決してゆっくりとパトカーを前進させた。一連の出来事で急停車している一般車の間をすり抜けているうちに、スプリンクラーの水で徐々に煙幕が消えていく。が、それと同時に奥の方で燃える何かの姿が鮮明になってきた。\n', '\u3000そう言いながら周囲を見渡す。そこは廊下のような場所で、電気は消えている。出雲はしばらくその闇の奥を見ていたが、やがておもむろに足元に転がっていた先程の隊員の拳銃を蹴り飛ばした。拳銃は壁に跳ね返ってそのまま出雲の手に収まり、出雲はそれを無造作に廊下の奥へと向けて容赦なく引き金を引く。立て続けに銃声が響き、そのうち数発が天井のスプリンクラーに命中して水をまき散らした。弾を全弾撃ち尽くすと、出雲はそのままその拳銃を廊下の奥へと投げ捨て、キャリーバッグを蹴って何かを取り出す。\n', '\u3000出雲は一歩引くと、キャッチした物体……スタンガンをそのままスプリンクラーによってできた水たまりへと無造作に投げ込んだ。\n']","['\u3000その日の夜、東京・新宿のオペラシティビル。その五十四階にある展望レストランの窓際の席に、漆黒のセーラー服を着た少女が堂々と一人で座り、眼下に広がる新宿の夜景を見下ろしながらオードブルを食べていた。言うまでもなく、黒井出雲その人である。明らかにこの場所には場違いな服装をしているが、すでにカードで支払いを済ませてあるためか店の人間は特に詮索しようともしない。この手のレストランは、そういうところが気が楽だった。\n', '\u3000その出雲はと言えば、オードブルをゆっくり口にしながら誰かを待っている様子である。現に、前の席にはもう一人分のディナーの用意がなされていた。\n']","['\u3000富士山の山梨県側、ここに広がる森は青木ヶ原と呼ばれ、またの名を「富士の樹海」という。河口湖から鳴沢村にかけて三十平方キロメートルにわたって広がる原野であり、はるか昔に富士山から流れ出た溶岩の跡の上に存在している。現在は遊歩道やキャンプ場が完備された観光地としての側面も持っている場所だ。\n', '『現在、目標車両は富士インターチェンジ付近を通過！\u3000一般車両による事故も複数発生している！\u3000清水インターチェンジまであと二十五キロメートル！\u3000現在の推定速度は時速一〇〇キロから一五〇キロ！\u3000到達予想時間は推定十分から十五分前後！\u3000厳重に警戒されたし！』\n']"
