辛い
"['\u3000父親は歯を食いしばる。俺が思っている以上に辛いのだろう。なにせ、飛び降りた理由が理由なのだから。\n', '「それに今までにいじめられたこともありません。だから、深い傷や痛みは正直言って分かりません。でも、いじめられ辛い思いをして追い込まれていたことは、この数分間でも痛いぐらい伝わってきたんです。なのになんで……相談を受けたはずの先生が——あなたたち先生たちが見て見ぬふりしてたんですかっ！」\n']"
