さんのし,もたくさ,つらだっ,さんとこ,がしてく,どくいら,くっつい,ばらくさ,するとこ,けちつけ,ばらくす,はっきり,こんがり,らんすっ,むしゃくしゃ,らんから,じろとこ,うとする,よろしく,てかけた,しくしな,しながら,ことごと,がぶつか,かっきり,どきのめ,うところ,けたぐら,いがする,けっぱち,ぽっきり,するから,のしがら,さんこそ,くださっ,けたこと,するきら,はたじろ,もやたら,からもそ,がらもそ,にこちら,だったら,からつい,かりしな,がみつか,ひーだっ,ひーのし,ゆるふわ,からおー,ことだっ,いらしく,ずらしく,べたとこ,からがら,わいとぼ,つけなよ,ことぐら,するぐら,めたぱっ,うだから,とったら,くにこん,ころだっ,だったた,がしかっ,だったか,くようだ,つけたら,しなくた,とろくに,たっぷり,がたくさ,すっかり,はきつい,すーぱー,ぱらいが,かっぷる,だったっ,おいてく,さんから,さーぶす,がっかり,けたとこ,こうから,ころにや,うるさく,ごそうと,ことがば,するなよ,しくおー,もそうだ,へなびく,さんのこ,めたとこ,さくらん,がってく,さんもそ,たらしこ,うろつい,すること,しくする,しないそ,つけてく,ことはき,ぶらうざ,ぶらんかち,ばっかり,ことから,こそこせ,ついたら,からめー,くつもり,じたこと,もわかり,さんのた,かすこと,しなかっ,だくこと,とっくに,ついさっ,こうもそ,からずっ,さんはき,がみつい,ぺっとぼ,しなこと,いそうじ,びかかっ,せかけた,ちらつか,ひたすら,かったっ,からかっ,こそおい,とこちら,たらから,けたいが,からさっ,くらぐら,わーくら,しくくら,しばかり,つかこん,しげだっ,ぎたとこ,かったら,わなかっ,さっぱり,ちかけた,きーぼー,ふさわし,かったか,きらめた,うとしな,たらよろ,ずっとこ,ばっちり,からこう,ことがた,さんだっ,うしたら,いそうだ
1,1,1,1,1,1,1,1,3,1,1,5,1,1,1,1,1,16,6,1,1,12,2,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,1,2,5,1,4,1,1,2,1,1,1,1,1,1,1,3,1,1,10,1,1,1,1,2,1,14,1,2,1,1,4,2,4,1,1,1,3,1,4,1,1,1,2,4,1,8,1,1,3,2,1,1,18,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,10,1,2,4,4,6,1,2,2,2,1,1,2,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,10,8,2,3,1,1,11,2,2,1,2,1,1,1,5,7,2
