ふっくら,さんとこ,がしてく,くだから,さんがつ,ぶらじゃー,たってか,ぽっかり,ばらくす,はっきり,ころがや,ついてか,めたこと,うとする,にこびり,くっきり,よろしく,すっきり,しながら,さんぐら,ざわつい,ぶること,のそのし,ことだら,べとくよ,うところ,するから,さんこそ,けたこと,つけてか,だったら,さっくす,からだっ,うとほく,じめから,からさら,のたくっ,ことだっ,へとひた,いらしく,ぶるから,めーじと,まろうと,ゆるしゃー,ぶりにこ,うだから,くーさん,どくさく,ころだっ,からごにょ,ごつかっ,だったか,こんとろ,たどうし,にこうし,すっかり,こりうる,だったっ,おいてく,さんから,こうから,からはっ,ことがば,するなよ,ぶつから,ひそめた,もそうだ,さんのこ,からしば,しばたた,めたとこ,がってく,こうする,べたこと,もそのこ,かりだっ,さんもそ,もろくに,うろつい,すること,こともだ,ころうと,びりつい,たらしく,さんもご,ことから,ついたら,すっぽり,からめー,くつもり,じたこと,そわしな,かすこと,しなかっ,たったら,かりにこ,ついさっ,からずっ,がたいが,がみつい,ぺっとぼ,しなこと,すごかっ,するにこ,からひっ,もりだっ,なようだ,ぶつかっ,びかかっ,ずかしげ,もわから,からのこ,ついてく,ひたすら,にこのた,しばかり,からこそ,かったら,わなかっ,さっぱり,かったか,ぐらかす,がらくた,うとしな,たらよろ,けっこう,がっつい,ぶりだっ,わしのこ,ずっとこ,けっこし,のこびり,さんだっ,うしたら,かってく
2,2,1,1,1,1,1,1,2,18,1,2,1,6,1,3,1,1,13,10,1,1,1,1,1,7,2,1,1,1,2,4,3,1,4,1,1,14,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,10,1,1,1,2,1,1,2,3,1,1,1,4,2,1,1,2,1,1,1,2,1,1,1,41,1,1,2,13,1,2,1,1,1,1,1,1,1,6,1,1,1,3,1,1,1,2,1,1,1,3,1,2,3,2,2,1,2,4,1,15,4,6,9,1,2,1,1,5,1,2,1,2,1,1,1,2,4,1,2
