いじめた,たらすっ,ちらこち,つらだっ,さんとこ,ちらとこ,がらぎゃー,けたから,どぼらん,すくめら,ほっとく,かったた,ついつら,くだから,うしてか,どたばた,へらしな,しわざわ,ひっどー,つけねば,がっさん,からちら,すらがり,ついとこ,おいたら,ちらさん,ぐちゃぐち,くっつい,かつてく,こうのそ,かっつー,がちゃがち,するとこ,しこから,ぽっかり,びちょだっ,ひっすか,ばさばし,がらぐず,きーこと,はっきり,こんどー,からすか,つらうつら,ちらから,めたこと,ばっくら,きろぐら,こちから,うとする,くっきり,がしかつ,かちゃかち,よろしく,きょろしな,ずかしく,からがつ,うきしな,すっきり,がったら,しながら,うざかっ,こうもり,もやらん,そろすた,がぶつか,もそこそ,もこうだ,ふるから,わいとく,からこち,うところ,つるぎり,ゆるぼく,するから,ふらしな,じゃーにや,ぼくのこ,わーあっぷ,くださっ,けたこと,とくそく,もだから,ばっくに,うとはら,べりだっ,にこちら,うようだ,だったら,つけたか,からだっ,とーすた,けたしな,どぶつか,すいくら,がらずっ,からこん,くさかっ,そわする,かりしば,ついたっ,にたじろ,おーとろ,たかめら,ことだっ,いらしく,めたころ,ついくら,かちんとく,くすぐっ,こそうと,いじめら,くさいが,がたたら,べたとこ,かったじ,たらさー,にやする,じめこそ,うだから,ゆるいが,こんちく,めらしく,こんさー,こりごり,がらがっ,すらのた,ころだっ,からよれ,どきしな,てくから,くすぐり,うとぶら,こちてく,きりだっ,ぎたから,だったか,すっげー,つけたら,がらこち,ぐっしょり,すっとこ,にこうし,たっぷり,すっかり,はきつい,すーぱー,かっぷる,だったっ,ぶるんぶる,がくすく,さんから,だだだっ,ぼやけた,びかけた,がっかり,こちんこと,こうから,うるさく,ごそうと,くらすか,たっぷす,へとたど,するしな,じゃーにこ,すかとろ,ひらから,がらこつ,ころのし,さんのこ,しばたた,らんすか,がってく,さんがび,つらから,とっぷく,ぶりのこ,たたたっ,びりにや,かりだっ,さくぼー,けたくね,もろくに,むずあっぷ,おいたか,うろつい,すること,めそうだ,ぎたころ,つけてら,つけてく,ぱさのそ,しこちら,がらのた,からおい,たらしく,ぶらうざ,さんおい,ばっかり,ずらから,ことから,ばっくさ,わしたら,がっちり,さーのこ,からめー,くつもり,じたこと,うしてく,しなかっ,ちらつい,とっくに,ぱらから,ついさっ,からずっ,わいどし,うろちょろ,あっぷする,ぷるかつ,がみつい,ぺっとぼ,めらだら,さんがや,しなこと,だらしな,いそうじ,もりだっ,かすから,くっつけ,がしばし,からひた,からふる,ぶつかっ,もわから,ことする,からのめ,はっする,からとぼ,からのこ,ついてく,ひたすら,ぶらくら,よろこん,めたから,かったっ,さばけた,からかっ,ぽっぷす,ぴーくに,まごつい,ころから,ぼーかり,しないが,とこちら,からさっ,わいがり,にやつい,ゆるさー,とーだっ,うしてら,しばしと,するくら,うねじく,いらしな,からする,かったら,はらじみ,がらぼや,もそうし,ごみから,かつだっ,わなかっ,さっぱり,きーぼー,ぺちゃくちゃ,かったか,のーたっ,どさくさ,ぐらかす,からぼく,くったら,たっくす,うとしな,ずかめら,つかかっ,からくら,がっつい,ばっちり,ざらつい,がぼけた,さんかっ,たっふが,からぷら,さんどば,もしゃべら,よろめき,さんだっ,さんすー,ちかけら,ことがし,わないが,うしたら,からばき,とぼとく,うはしな,じゃらほい,ぶつかり,かってく,いそうだ,こしてく,げたかっ,じりだっ,がらだら,がらこん
1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,5,3,3,1,4,2,1,2,1,1,1,1,1,7,1,1,1,4,2,1,1,1,10,1,1,1,6,1,3,1,1,1,1,75,2,1,1,1,2,1,2,1,1,1,6,7,1,7,1,1,3,1,2,1,1,1,1,1,1,1,2,9,2,3,2,1,1,1,1,1,2,2,1,1,1,1,1,9,7,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1,9,1,1,1,2,1,1,1,2,1,7,4,2,1,1,3,1,2,1,2,1,3,1,1,1,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,2,2,1,1,1,26,1,1,1,1,1,1,1,1,7,1,1,3,1,3,2,1,1,1,1,1,1,1,12,1,6,1,1,6,4,1,2,1,1,1,1,2,3,4,1,7,1,1,1,1,2,2,3,1,1,1,1,1,4,2,1,1,1,2,1,9,1,2,1,3,3,2,1,1,1,2,1,1,1,1,4,1,3,2,13,1,1,1,1,1,9,8,1,1,22,2,1,1,1,1,1,3,1,1,2,2,3,1,1,1,3,1,1,1,1,1,1,1,2,2,8,1,1,1,1,2,1,1,1,1,1,1,1
