カーボー,クッキー,ハッスル,ピースカ,ワンピー,カラクリ,ジャーシー,キーボー,カップル,バンパー,ワンシー,シャーペン,コンパク,スカウト,グースカ,クックー,マザコン,プリクラ,イラクサ,カンテラ,ポリシー,ツンデレ,スポイラ,リンピッ,コンクリ,バリボリ,エンジン,デコピン,ドキワク,ビーボー,ビーカー,ピーカー,ビーブー,ゴーグル,ジューシー,ブルパン,シックス,チングス,バリムシャ,ピーチク,ボコンボコ,サラダボ,チップス,ブラブカ,パーチク,ノタウロ,パリポリ,コンクー,ポーツカ,カップラ,ドロネチ,バカスカ,プンタプ,ハッピー,ワンパタ,ブリガー,パッチン,グイベン,ガサゴソ,キーパー,ニコチン,ピンポー,ガラクタ,クラシッ,クスカタ,パーリン,クンドク,ジューリン,チラリチラ,マジシャン,チューデン,ワンタッ,バシャバシ,プラシー,カランカラ,コンゲー,パッキン,コンデン,カチンコチ,シュークリ,カークラ,ピンポン,ビシバシ,ピッキン,リンスタ,クリビク,ガラスゴ,カーペッ,カサコソ,ブルドー,グルングル,ワーカー,クスシー,タックル,ガチャガチ,シーカー,プラカー,ドタバタ,チンワー,サバスタ,ジャンピン,ヨレジー,スパシー,カーゴー,グラウン,クスクリ,カチコチ,キーワー,コッカー,ワーポイ,ブービー,バンカー,カステラ,ハッキリ,シーズン,フラフー,オンボロ,ドシンドシ,ジャングル,コントロ,シャンプー,タッパー,ヒーカッ,キンシッ,シュートコ,ポーカー,ツンガツ,コンスタ,カンペン,ワイドシ,ブーンブー,ズタボロ,ペットボ,ハードカ,パーカー,チリンチリ,エンドロ,ワイトボ,ワンバン,パックリ,バラシー,テラシー,コンピュー,スパイラ,グスクー,スーパー,ピンポイ,パライソ,ピングス,ドスンドス,ジンクス,カッチリ,ガクブル,ゲートボ,トンタッ,プチバカ,スクリーン
4,1,2,1,6,3,2,14,11,1,1,3,10,1,2,1,3,1,1,2,3,8,1,4,11,1,14,1,1,1,8,6,1,5,1,1,1,1,1,2,1,2,4,1,1,1,2,7,8,8,1,1,1,8,2,1,2,1,2,7,1,1,2,1,1,5,1,1,1,4,1,1,1,1,1,3,1,1,2,1,1,9,1,1,9,1,1,3,1,4,1,2,1,3,3,1,7,2,1,1,1,1,1,3,34,1,2,1,3,1,2,1,1,4,2,1,1,1,1,14,1,1,13,3,1,1,1,2,1,1,1,5,31,1,6,1,1,4,3,2,1,1,8,1,3,11,1,1,1,1,1,2,1,1,2,1,6
