ぐちゃぐちゃ,つるつる,ぴんぴん,ばらばら,ぽつりぽつり,ぼこぼこ,どきどき,くるくる,くすくす,ぶつぶつ,ばきばき
"['\u3000ぐちゃぐちゃという、あまりそーりょには聞かせたくない音に気持ち悪くなりながら、喉が使えるまで回復したことに気付いた。', '\u3000狙われたのは緑髪だ。頭のてっぺんからうぉーはんまーを振り下ろされ、縦に割れた体の断面がぐちゃぐちゃに潰れている事がわかった。']",['\u3000目も鼻も無ければ口も耳も無く、しかしつるつるとしたその塊と向き合うと、確かに視線が合ったような奇妙な感覚を受ける。'],"['「……やつを殺すなんて不可能だ。千里眼で見てたが、胸に剣が突き刺さってもぴんぴんしてるんだぜ……？」', '「じゃあなんでやつはぴんぴんしてるんだよ!?」']",['「さて、どうする？\u3000倒すか、逃げるか。この状況だ。俺たちがばらばらになるわけにはいかないぞ」'],['\u3000誰からともなくぽつりぽつりと雑談をはじめ、色んな話を聞いた。'],"['\u3000誰もが言葉を発せない時間がしばらく続き、やがて水面にぼこぼこと空気の塊が現われて――', '\u3000だが、口も鼻もない黒い球体の表面から、ぼこぼこといくつもの泡が出ているのを見て、おれは自分の考えが正しかったのだと確信した。']",['「別にいいじゃない、さっきからこういうちゃんすが来るのずっと待ってたんだから。それに、その方がどきどきしてずっと楽しいと思わない？」'],"['\u3000血飛沫と共に、視界がくるくると回っていく。かなりの勢いで首が飛んだはずなのに、景色が動いていく様はひどくゆっくりなものに感じた。', '\u3000そーりょが長いぶろんどの髪をくるくると指に絡めながら、顔を赤らめて言った。']",['\u3000一通り弁解の言葉を並び立てると、そーりょはくすくすと笑い出した。'],['\u3000ぶつぶつと何かが老婆から聞こえてくる。おれと赤紙は足を止めた。やはり何かを呟いている。'],['\u3000ばきばきと首の骨が砕ける音が体の奥で響き、脳が灼き切れそうな痛みが全身を駆け抜ける。だが、不死身のおれにとってそれは致命傷になりえない。']
