ぴんとこ,まざこん,かってく,もたくさ,くしゃわー,くるから,かっぷか,えんげー,のためら,たっぷり,ぶつもり,わんぴー,にたくさ,はたぶん,しながら,わなかっ,はっきり,からこん,しなかっ,はきちん,めちゃくちゃ,ちかけた
['\u3000さいとに登録して十人以上の女性と会ったが、どの人もぴんとこなかった。何というか結婚に対してがつがつしていて、ちょっと引いてしまったのだ。僕が一部上場企業の課長職だと知ると、彼女らはますます前のめりになった。結婚相手に経済的な安定を求めるのは当然だけど、僕が好きなのか僕の年収が好きなのかよく分からなくなってしまう。\n'],['\u3000だから私、｜幸司《こうじ》さんもお母様と仲がいいと知ってほっとしました。大事な指輪を譲って下さるくらいだもの……まざこん？\u3000まさか！\u3000そんなこと思いませんよ。自分の親を大事にできない人は他人も大事にできないでしょ？\n'],['\u3000怒り狂っていた表情が枯れるみたいに｜萎《しぼ》んで、次に泣き出しそうに歪みました。どうして分かってくれないの、お母さんはあんたのために……って、憐れっぽく言うんです。ああお母さん年を取ったなって、妙に冷静に思いました。\n'],['\u3000うちは割と裕福な家庭で、専業主婦の母は一人娘の私にたっぷりと手をかける余裕があったのだと思います。洋服を手作りしてくれたり、料理には有機野菜しか使わなかったり、習い事もたくさん……とにかく子育てに手を抜かない人でした。\n'],['\u3000わいしゃつのぼたんを外しながらばするーむに向かう。とにかくしゃわーで洗い流してしまいたかった。今夜の疲労と、記憶を。\n'],['\u3000門限は夜の七時だったし、あるばいとは禁止。友達同士で旅行に行くなんてもってのほかで、日帰りのれじゃーですらいい顔をしませんでした。来るのは女の子だけだと言っても信用してくれないんですよ。若い女が集まってたら必ず悪い男が寄ってくるから油断はできないって。ちょっと異常ですよね。\n'],['\u3000こーひーのかっぷから上る湯気は、徐々に薄くなっている。僕は緊張して喉が渇いたが、心苦しげな千夏を前にして、それを手に取ることはできなかった。\n'],['「母の指輪なんだ。昔から母が僕の妻になる人に渡したいと願っていてね。あっ、もちろん本物のえんげーじりんぐは君の気に入るものを選ぶつもりだけど……」\n'],['\u3000何のためらいもない動きで、私も、ほーむにたくさんいた人たちも、止める暇がありませんでした。\n'],['\u3000うちは割と裕福な家庭で、専業主婦の母は一人娘の私にたっぷりと手をかける余裕があったのだと思います。洋服を手作りしてくれたり、料理には有機野菜しか使わなかったり、習い事もたくさん……とにかく子育てに手を抜かない人でした。\n'],['「母の指輪なんだ。昔から母が僕の妻になる人に渡したいと願っていてね。あっ、もちろん本物のえんげーじりんぐは君の気に入るものを選ぶつもりだけど……」\n'],"['\u3000千夏はお辞儀をするように身を屈めて、わんぴーすの胸元に手を掛けた。下着の肩紐が見えるのも気にせず、大きく押し開く。\n', '\u3000千夏は小さな目をしばたたかせて、息を飲む。花柄のわんぴーすの肩が震えた。\n']",['\u3000何のためらいもない動きで、私も、ほーむにたくさんいた人たちも、止める暇がありませんでした。\n'],['\u3000相手は同じ職場の上司で、新入社員の私に一から仕事を教えてくれた人です。とっても面倒見のいい優しい人で、好きになったのはたぶん私の方からだったかな……仕事の相談を兼ねて食事に行ったりしてるうちに、お付き合いをするようになりました。\n'],"['\u3000わいしゃつのぼたんを外しながらばするーむに向かう。とにかくしゃわーで洗い流してしまいたかった。今夜の疲労と、記憶を。\n', '\u3000母は大きく跳ね上げられて、体のあちこちがほーむまで飛ばされました。血を撒き散らしながら、まるで私の所へ戻って来るみたいに――ひしゃげた顔は笑ってように見えました。お母さんもう怒ってないのよ、家に帰っていらっしゃい……そんな声が聞こえた気がします。\n']",['\u3000うちは割と裕福な家庭で、専業主婦の母は一人娘の私にたっぷりと手をかける余裕があったのだと思います。洋服を手作りしてくれたり、料理には有機野菜しか使わなかったり、習い事もたくさん……とにかく子育てに手を抜かない人でした。\n'],"['「千夏さん、はっきり言うよ。僕には君の話が理解できなかった」\n', '\u3000三回目のでーとで渡すなんて、一般的には性急すぎると分かっている。でも僕たちの出会いは婚活さいとなのだ。目的がはっきりしているので遠回りをする必要はなかった。\n']",['\u3000全部自分が蒔いた種だってことは理解してました。自分が馬鹿だったからこんな結末になったんだって。母が何もしなくても、彼との関係はいつか壊れていたでしょう。でもそれは私自身の過ちで、母には関係なく私が受け留めるべきものでした。私は自分の意志で愚かな恋愛をして、傷ついた、それでよかったんです。\n'],['「あんなことがあったのに、母は未だに私を子供扱いするんですよ。しばらく恋愛は懲り懲りだったので衝突はしなかったんですけど、私が婚活を始めたのが気に入らないみたい。きっと一生自分の傍にいてほしいのね。まったく困った母です」\n'],['\u3000両親の間でどんな取り決めがあったのか、私が父と会うことはありませんでした。養育費はきちんと振り込まれていたようです。実家からの援助もあって、母と私はあまり変わらない生活を続けることができました。恵まれてますよね。\n'],['\u3000人の恋愛をめちゃくちゃにしといて何が許すだくそばばあ、と私は怒鳴りました。くそばああなんて口にしたの、あれが最初で最後です。\n'],['\u3000そう言って僕が席を立ちかけた時、千夏はすっと表情を明るくした。膝のなぷきんをてーぶるに戻し、なぜか声を潜めた。\n']
