ぐちゃぐちゃ,ぼさぼさ,どろどろ,もぞもぞ,ぼそぼそ,けたけた,ぐしゃぐしゃ,ぼろぼろ,くるくる,きょろきょろ,もやもや,うとうと,にたにた,ぎりぎり,ぐるぐる,もごもご
['\u3000生臭い臭いがあたり一面に漂い、両親の悲鳴やぐちゃぐちゃという音が僕の頭の中にずっと響いていて、その音がなくなったと思ったら、病院のべっどにいて、母方の祖母が泣きながら僕を抱きしめていた。'],"['\u3000そんな僕の周りで、けたけたと笑いながらぼさぼさした髪の毛を振り乱した女性がくるくると飛び回っている。', '\u3000ぼさぼさの髪が、ぱさりと僕の腕にかかる。', '\u3000眠る直前に見た彼女は、ぼさぼさだった髪の毛が、少し櫛でとかされたように艶を持っているように見えた。']",['\u3000僕の見ている前で、両親は黒くどろどろしたいくつもの大きな手に外へと引きずり出された。'],['\u3000両親の声と、もぞもぞ動く音が聞こえた。'],['\u3000黒い塊が、なにかぼそぼそとつぶやいたが、聞き取ることができなかった。'],['\u3000そんな僕の周りで、けたけたと笑いながらぼさぼさした髪の毛を振り乱した女性がくるくると飛び回っている。'],['\u3000ただ、その姿は、全身泥と血のような物でぐしゃぐしゃの長襦袢に、頭が半分つぶれて片方の目玉が飛び出している姿だった。'],['\u3000車は、崖から落ちただけにしては、異様にぼろぼろになっていた、何か犯罪に巻き込まれたのではないだろうか、だが、事故現場は発見されるまで人が立ち寄った形跡がない。'],['\u3000そんな僕の周りで、けたけたと笑いながらぼさぼさした髪の毛を振り乱した女性がくるくると飛び回っている。'],['\u3000自由にならない体で目だけをきょろきょろ動かして確認したところ車の外にたくさんの人の形をしたもやもやが集まっていて、車を叩いているようだ。'],"['\u3000父親の肩のあたりに、大人の握りこぶし大ほどのもやもやした黒い塊のようなものが浮かんでいた。', '\u3000「肩にあるよ、もやもや、黒いの」', '\u3000「黒い……もやもや……。そうか、健太には見えるのか」', '\u3000「とーちゃんもこれが何かは知らないんだよ。……その黒いもやもやはとーちゃんの肩にあるのかい？ どっちの肩だい？」', '\u3000自由にならない体で目だけをきょろきょろ動かして確認したところ車の外にたくさんの人の形をしたもやもやが集まっていて、車を叩いているようだ。', '\u3000僕は悲鳴を上げたが、背後から覆いかぶさる黒いもやもやによって、悲鳴はかすかなうめき声になるだけで、口の外へと洩れることはなかった。']",['\u3000僕は後ろの座席のちゃいるどしーとの中で、うとうとと微睡んでいた。'],"['\u3000僕の横でにたにたと笑っているれい子さんをちらりと見た。', '\u3000砂を払う僕を見て、彼女は嬉しそうににたにた笑っている。', '\u3000若干棒読みの僕の言葉に、れい子さんはうれしそうににたにたと笑いながら僕の周りをぐるぐると飛び回った。']",['\u3000【一人、守る、ぎりぎり】'],['\u3000若干棒読みの僕の言葉に、れい子さんはうれしそうににたにたと笑いながら僕の周りをぐるぐると飛び回った。'],['\u3000もごもご言いながら頭を動かすと、父親の肩にいた黒い塊が人間の大人のような形に大きくなっていた。']
