うとする,にたじろ,かったら,からひー,わんぴー,たっふが,すーぱー,はっきり,からこん,ばんじー,ごりのお,はきちん,うとわく
['\u3000強が血相を変えて止めようとする。'],['\u3000不思議な事に、怖さは全く感じていない。恐怖より二人の穢れない視線にたじろいでしまう。'],['\u3000俺の答えが意外だったのか二人共呆然としている。確かに小学校の俺しか知らなかったら、驚くと思う。'],['「それ別の意味で、驚くんじゃないか。なあなあ、ここ遊園地のいべんと会場だろ？俺、昔からひーろーしょーに憧れていたんだ。一緒にやろうぜ」'],"['\u3000声掛けてきたのはぴんくのわんぴーすを着た少女。名前は天美（あまみ）桜。', '\u3000それは絶対に見間違える事がない相手である。少年の服装は、白いしゃつにでにむのはーふぱんつ。少女はぴんくのわんぴーすを着ていた。']",['\u3000じぇっとこーすたーに乗っている最中に、俺達がへたれなりあくしょんをして終了となる。一番美味しいのは、物音だ。すたっふがわざと出した音でも良い。'],['「すーぱーのしょーとこんとでもするか？」'],['「霊の想いが強くなっています。姿がはっきり見えるでしょ？」'],['\u3000強との出会いは高校だ。それからこんびを組んで、高校卒業と同時に上京。必死に喰らいついて、ここまで来たんだ。こんな、ちゃんすを逃してたまるか。'],['\u3000……怜雄、大丈夫だよ。今じゃじぇっとこーすたーどころか、ばんじーじゃんぷだって出来る。それを伝えに、二人が眠るどりーむらんどに行くからね。'],['「乙女君って、お前はごりごりのおっさんやないか。それにだったんですねって、過去形になっとるやないか」'],['「良いんだよ。これだけねっとが発達したご時世だ。調べれば誰かが真実に辿り着く。人によって、話す内容が違う一番の原因は、事故が二件あったからですよ。一件目の事故で、重傷者が出たんです。今ならじぇっとこーすたーの営業を止めるんでしょうが、当時一番の人気あとらくしょんだったから、運営会社はきちんと調査もせずに動かしたんですよ。結果、二件目の事故が起きた。じぇっとこーすたーが回転している最中にすとっぱーが外れて、少年と少女が外に放りだされたんです。二人共、地面に叩き付けられ即死でした」'],['\u3000芸人ってのは、因果な生き物だ。裏野(あそこ)どりーむらんどをすてーじに出来るかと思うとわくわくが止まらないのである。']
