ぱりする,ぎーりん,がらこち,とここと,でこまる,でこちら,すごいじ,ぐらうん,のおばさ,のしつけ,しながら,くすする,ちりんちり,すること,ずしてか,ばんざー,しなかっ
['\u3000「すごい！\u3000お風呂に入ってぱじゃまに着替えたら、こんなにさっぱりするなんて……お兄ちゃんのおかげよ、ありがとう！」'],['\u3000「お兄ちゃんの伝説はね！\u3000細胞内のみとこんどりあで、高えねるぎーりん酸結合をつくって、さらにあでのしん三りん酸から−30.5 kJ/molものえねるぎーを取り出せるのよ！\u3000こんなのありえないと思わないの？！」'],['\u3000教師に褒められて委員長が真っ赤に照れながらこちらに振り向いた。'],['\u3000「うん、出題範囲はこことここと……」'],['\u3000妹の頭を撫でてなだめる。まったく甘えん坊でこまる。'],['\u3000すると隣の席の委員長が立ち上がり、信じられないようなものを見た顔でこちらを見た。'],['\u3000「ごーーーーーる！！！\u3000■■■■、すごいじゃないか！\u3000ぼーるをごーるに蹴り込むだなんて！！」'],['\u3000体操服に着替えてぐらうんどに出た。'],['\u3000「むーー、何このおばさん二人。お兄ちゃんは私が大好きなの！\u3000私とせっくすするのー！！」'],['\u3000「ああ、妹のしつけも完璧だなんて」'],"['\u3000苦笑しながら母親に説明する。大したことじゃないのになぁ。', '\u3000鼻歌を歌い、軽くすきっぷをしながら登校する。']","['\u3000「むーー、何このおばさん二人。お兄ちゃんは私が大好きなの！\u3000私とせっくすするのー！！」', '\u3000むー、妹とせっくすするのはどうかと思うが、好かれるのはいい気分だ。']",['\u3000ちりんちりん……'],['\u3000「そんな……■■■■くんがあの準備運動！？\u3000軽い運動をすることで血行をよくし、あどれなりんを分泌させて、心身共に本格的な運動に備えるだなんて……なんて天才なの！？」'],['\u3000両親が驚愕のあまりに数秒ふりーずしてからやっと話し出す。'],['\u3000「はい、ばんざーい」'],['\u3000「ありがとう……■■■■さんのお陰よ、まさかこんな点が取れるなんて……予習なんて思いつきもしなかったわ」']
