つらつら,そろそろ,とぼとぼ,ふわふわ,ぽかぽか,がさがさ,だらだら,ぶつぶつ,くつくつ,ぴょんぴょん,がりがり,かりかり,ぱんぱん
['\u3000つらつらと激昂のまま告げられた言葉は、信じられない言葉ばかりだった。'],"['「せれねももうここに来て結構なるだろ？せれねさえ良かったら、そろそろ完全に村の一員になっても良いと思って」', '\u3000せれねが自分が村の一員になっても大丈夫だと確信し、そろそろ儀礼を受けようと考え始めた矢先だった。']",['\u3000その間、りゅーは泣き顔で何度もこちらをほうを振り返っていたが、しるびあに窘められてとぼとぼと着いて行った。'],"['\u3000まだ子どもなのか、普通のうさぎよりも二周りほど小さいそれは、白いふわふわな体で好奇心旺盛に当たりをぴょんぴょん跳ね回っている。', '\u3000ぽかぽかと体が温かいし、なんかふわふわして、とても愉快な気分だった。']",['\u3000ぽかぽかと体が温かいし、なんかふわふわして、とても愉快な気分だった。'],['\u3000数歩先でのんびり後ろ足で鼻を擦っているうさぎに呆れ交じりに呟くと、うさぎが来た方向からがさがさと茂みを掻き分ける音が聞こえた。'],['\u3000何故か返事もしていないのにいあす酒を飲むことになった夕飯時。せれねは、注がれた盃を前にだらだらと冷たい汗をかいていた。'],"['\u3000いあす酒は青汁のような緑色をしていて、つんと鼻につく酸っぱい香を放っていた。いまだ発酵が進んでるのか、ぶつぶつと泡が発生しては弾けている。', '\u3000先ほどは一息で煽ってしまったので、今度はちびりと口に含む。確かに香りのような酸味もあるが、同時に果実酒のような甘味もあって美味しかった。ぶつぶつした泡は炭酸のようで喉越しが良い。独特の癖もあるが、耐え切れない程では無い。']",['\u3000戸惑うせれねに、るちあはぞっとするような暗い笑みを浮かべながら、くつくつと喉を鳴らして笑った。'],['\u3000まだ子どもなのか、普通のうさぎよりも二周りほど小さいそれは、白いふわふわな体で好奇心旺盛に当たりをぴょんぴょん跳ね回っている。'],['\u3000がりがりに痩せた黒髪の男は初めて見る顔だったが、縋るようにその髪を指ですいているしるびあの様子から、すぐにそれがしるびあの旦那であるざいるだと分かった。'],['\u3000特に香草入りの焼きたてのぱんは、外はかりかり中はふんわりした絶妙な焼き加減堪らない。'],['\u3000ふくらはぎはぱんぱんに腫れ上がり、足の裏は出来た豆が潰れて悲惨なことになっている。']
