わんわん,ゆらゆら,そろそろ,とんとん,ぐりぐり,からから,ぶんぶん,ぱたぱた,うんうん,ずんずん,ぼろぼろ,どきどき,るんるん,くすくす,からんからん
['\u3000子供の頃わんわん泣いていた紅葉の姿を思い出して、今の大きくなった紅葉の姿を見て、あぁあの時からずっとこいつと一緒なのかーって。'],['\u3000そう言って僕の手を取り、紅葉はずんずんと進みだした。ちょっと大きめのぽしぇっとが小さい紅葉の体に合わせてゆらゆらと揺れる。'],['「僕そろそろ疲れてきたんだけど……」'],"['\u3000暗くなる前に帰るのかよ、と笑いそうになりながら、僕は痛んできた腰をとんとんと叩いて、紅葉に続いた。', '『暗くなる前に帰るのかよ、と笑いそうになりながら、僕は痛んできた腰をとんとんと叩いて、紅葉に続いた』']",['\u3000僕の胸の中で頭をぐりぐりと動かす紅葉は、とても可愛かった。いとおしかった。'],['\u3000いつの間にか、からからに乾ききった口の中で、必死に舌を動かして、問う。'],['\u3000反射するらいとが楽しかったからか、ぶんぶんとすまほを振り回していた紅葉の手が、どこかの壁にぶつかり、からんからんと音を立ててすまほが吹き飛んだ。'],['\u3000汗を吸い込んで重くなったＴしゃつの襟元をぱたぱたと動かしながら、僕は聞く。気づかないうちに大量の汗をかいていた。ちっとも暑さなんて感じていなかったのに。'],['「うんうん」'],"['\u3000そう言って僕の手を取り、紅葉はずんずんと進みだした。ちょっと大きめのぽしぇっとが小さい紅葉の体に合わせてゆらゆらと揺れる。', '『そう言って僕の手を取り、紅葉はずんずんと進みだした』']",['\u3000廃園して何年たってるのか知らないけど、雨風にさらされてすっかりぼろぼろになったじぇっとこーすたーの鉄骨を眺めながら、僕は言う。'],"['「どきどきするね！」', '\u3000お化けなんか出なくても、もうこれだけでどきどきしてんだけどなー、とは思ったけれど。口には出さなかった。', '\u3000飛び上がって僕の右腕にぎゅっと抱き着いてきた紅葉にどきどきしながら、僕は左手で水中を指さした。', '「ねぇねぇ、どきどきした？\u3000どきどきした？」', '「ねぇねぇ、どきどきした？\u3000どきどきした？」']","['\u3000るんるんと駆けていく紅葉を見ていると、僕も少し楽しくなってきて。彼女の後を追いかけた。', '『るんるんと駆けていく紅葉を見ていると、僕も少し楽しくなってきて。彼女の後を追いかけた』']",['\u3000そんな僕の言葉に、紅葉はくすくすと笑った。'],['\u3000反射するらいとが楽しかったからか、ぶんぶんとすまほを振り回していた紅葉の手が、どこかの壁にぶつかり、からんからんと音を立ててすまほが吹き飛んだ。']
