かっぷら,かってく,からはた,がたかっ,ころびた,うとする,えんどし,くんびく,かったら,うとしな,くっきり,がぶつか,きらめた,するから,しながら,きりでこ,からこん,つけたら,うだから,ころにこ,わんしー,ちまけた,きりかっ
['\u3000まずは缶詰を放り込み、菓子類とかっぷらーめんと袋麺を全て入れる。乾物も日持ちするからまだいけるな。ぱんも賞味期限が少々過ぎているのは大丈夫だろう。'],"['\u3000ここのぞんびは厄介なことに獲物を見つけたら走り寄ってくる系なので、ぞんびの群れが一斉にこっちに向かってくる光景は圧巻だ！', '\u3000仕方ないじゃないか。一人で寂しかったから話し相手が欲しくて、このらぶどーるをせっとした俺の気持ちもわかってくれ。']",['\u3000絶望的すぎる状況に、口からはため息しか出てこなかった。'],['\u3000錠剤を呑むためなのかみねらるうぉーたーも、だんぼーるで結構あったのもありがたかったな。'],['\u3000全身の力が抜け、このまま床に体を投げ捨てて寝ころびたいが、現状の確認をすべきか。このあだるとしょっぷには人がいない。開店時間前なので店員が昼飯を食べに行ったたいみんぐだったのかもしれないな。'],"['\u3000恐る恐る彼女が指さす方向には『あだるとしょっぷ\u3000ずこばこ』と書かれた看板があった。そして、そこに連れ込もうとするろんぐこーとの男。', '\u3000手を貸してやりたいが階段を上ろうとするぞんびをけん制しないと、あっという間に襲われてじえんどだ。']",['「こういうぞんび物は、一部地域だけを隔離して済むなら希望があるが、日本中……いや、世界中に広まっている場合、ばっどえんどしか待ってないんだよな」'],['\u3000よっし『ぞんびほいほい君』が頑張って地面でびくんびくんしている。'],"['\u3000いや、あだるとしょっぷがどういった店なのかは理解している。三十にもなってその存在を知らなかったら、恥ずかしいからな。', '\u3000外から聞こえてくるうめき声がなかったら、違う展開もあり得たのだろうけど、ここでその気になるのは相当の猛者だ。']",['\u3000店員が噛みついている男を後ろから抱きかかえて、引きはがそうとしているが噛みついたまま離れようとしない。'],['\u3000そこには噛みつかれた跡がくっきりと残っていた。彼女は隠そうとしていたようだが、ぞんびになる前の肌荒れが手に現れていたので、もしやと思っていたが……。'],['\u3000体に物がぶつかると反応はするのだが、辺りを見回して近くに誰もいないのがわかると、再びうろつくだけの存在になる。'],['\u3000あきらめた表情の彼女を引っ張り、階段を上がっていく。'],['\u3000まずは缶詰を放り込み、菓子類とかっぷらーめんと袋麺を全て入れる。乾物も日持ちするからまだいけるな。ぱんも賞味期限が少々過ぎているのは大丈夫だろう。'],"['\u3000そこには体中にかじられた跡がある血まみれの女が、涎をまき散らしながら上ってくる姿が……こええええええっ！', '\u3000音に注意しながら、こんびにを後にした。']",['\u3000やっぱり、少しでも反応してくれる人がいるのはありがたい。一人っきりでこんなところにこもっていたら、頭がどうにかなりそうだからね。'],['\u3000大通りに面しているからこんびにが近くに見えるけど、そこまでの道には逃げ惑う人と無数のぞんび。難易度が高すぎる。げーむのようにしょっとがんの一つでもあれば話が変わるが、そんなもの日本で所有していたら即逮捕だ。'],['\u3000ここのぞんびは厄介なことに獲物を見つけたら走り寄ってくる系なので、ぞんびの群れが一斉にこっちに向かってくる光景は圧巻だ！'],['\u3000やっぱり、少しでも反応してくれる人がいるのはありがたい。一人っきりでこんなところにこもっていたら、頭がどうにかなりそうだからね。'],['\u3000やっぱり、少しでも反応してくれる人がいるのはありがたい。一人っきりでこんなところにこもっていたら、頭がどうにかなりそうだからね。'],['\u3000首にめり込んでいる歯、あふれ出る鮮血。まるでほらー映画のわんしーんを見ているかのような、そうぞんび物の映画でよく見る光景。'],['\u3000少し時間が稼げたちゃんすを生かし、詰め替え用の大容量ろーしょんを取り出し、階段へとぶちまけた。'],['\u3000最近の特殊めいくは進化しているからな、どっきりかっ！\u3000かめらは何処だ？']
