がつけば,かってく,たっくさ,おいてく,ぱっぱか,うんぶり,のしちゅー,つんでれ,がらへた,しながら,からこそ,うところ,よろしく,いそうだ
['\u3000気がつけば室内が騒然としていた。狭い入り口に人が殺到している。その最後尾にもえかの背中が見えた。\n'],"['「もえかぁ、もえかぁ……君だけは俺をわかってくれると思っていたのに」\n', '\u3000もえかは俺と同郷の幼なじみだ。きっと、俺の価値をわかってくれるはず。\n']",['「らんくはＳＳＳＳＳＳＳＳＳＳＳ……兎に角、たっくさん！\u3000一万兆！」\n'],['\u3000普段はまさに慈悲深い女神の様な彼女であったが怒らせると本当に怖い。まるで破壊神の様に……って、今のはなしなし！\u3000もえかには秘密にしておいてくれよな！\n'],['\u3000そして、ぱっぱかばーん！\n'],"['「わかった！\u3000うんぶりえ」\n', '\u3000そのうんぶりえの声に従い、俺はもえかの元へと一気にかける。\n', '\u3000うんぶりえが姿を現す。\n']",['\u3000Ｔさん：いいえ。特に何も。ただ、芳香剤が至るところに置いてあって臭いがきつかったですね。まるで、といれの中にいるみたいで……でも、彼の作ってくれた仔羊のしちゅーは凄く美味しかった。案外、料理がうまいんですよね、彼。\n'],['\u3000さえは相変わらず澄ました顔をしている。彼女はつんでれなんだよなぁ。\n'],['\u3000そのうしろの扉口では、腰を抜かしたもえかが幼子の様に泣きながらへたり込んでいた。\n'],['\u3000ごりっ、と肋骨に当たった感触がしたが、そのままないふを右に左にと回しながら捻り込む。\n'],['\u3000だからこそ俺はそのぶん、みんなの荷物持ちをしたり、お茶汲みや買い出し、窓際での見張りなどの雑務を一手に引き受けてぱーてぃに貢献してやっていたのに……。\n'],['「勇者ぱーてぃ……あんたのそういうところが……くそっ」\n'],['そして、もしも、変化球気味の追放ものがお好きならば、拙作の「わたし『勇者』なんかやりたくない！」の方もよろしくお願いいたします（だいれくとまーけてぃんぐ)\n'],['\u3000神よ！\u3000この哀れな道化を笑ってくれ。そうでもしてもらわなければ、頭がどうにかなってしまいそうだ！\n']
