ぐちゃぐちゃ,ぶるぶる,まじまじ,ぴんぴん,どすどす,いちゃいちゃ,がたがた,ぽいぽい,ざわざわ,ふさふさ,がくがく,にこにこ,ぎりぎり,ぐるぐる,めきめき,もごもご
['\u3000俺が涙と鼻水で顔をぐちゃぐちゃにしながら本堂に駆け込むと、和尚さんは火鉢で餅を焼いていた。'],['\u3000あまりの恐ろしさに、俺の全身が振動こんとろーらーのようにぶるぶると震える。'],['\u3000見間違いかと、まじまじと絵本に顔を近づけて小僧さんを観察してみる。'],['\u3000脳天をかち割られているという重傷を負いながらも、まるでぴんぴんしているではないか。'],['\u3000俺を探してどすどすと歩き回る、地獄の鬼もかくやといった表情の山姥。'],['\u3000はーれーの代わりに牛車でも買って、理想の女の子と一緒にいちゃいちゃするのも悪くないだろう。'],"['\u3000背後の光景を想像し、俺はがたがたと震えながら必死で足を動かした。', '\u3000俺ががたがたと震えて失禁しながらその場に尻餅をつくと、突然山姥に背後から何かが覆いかぶさった。']",['\u3000部屋中をひっくり返し、文房具や寝間着に使っているすうぇっとなど、必要なものをぽいぽいとだんぼーる箱に放り込んでいく。'],['\u3000ざわざわと老婆の髪の毛が逆立ち、めきめきと音を立てて骨格が変化し始めた。'],['\u3000服装は小僧さんのものと同じ袴姿になっているが、髪は丸刈りではなくふさふさのままだった。'],['\u3000涙と鼻水、さらには尿を垂れ流しながら、俺は床下でがくがくと震えた。'],"['\u3000そこには、にこにこと微笑む優しげな老婆。', '\u3000弱々しい声で言う俺に、老婆は相変わらずにこにこと微笑んでいる。']",['\u3000孫悟空が高速でなぎ払った如意棒を、山姥は両腕を使ってぎりぎりで防いだ。'],['\u3000絶望の悲鳴を上げる俺をよそに、孫悟空は中国語で何かを叫びながら如意棒をぐるぐると振り回し、山姥に飛びかかった。'],"['\u3000めきめき、という音を立てて包丁を引き抜き、ぽいと床に投げ捨てる。', '\u3000ざわざわと老婆の髪の毛が逆立ち、めきめきと音を立てて骨格が変化し始めた。']",['\u3000絵本の中の小僧さんの口が、もごもごと動いていた。']
