ゆらゆら,ぐしゃぐしゃ,こそこそ,さらさら,がつがつ,するする,ぱたぱた,うんうん,ふわふわ,がさがさ,くるくる,きらきら,がくがく,くすくす
['\u3000執事のばすたーが細長いぐらすによく冷えたりんご酒を注ぐ。薄い琥珀色の液体の中で、細かな泡がゆらゆらと立ち上った。たちまちくるりと身を翻し椅子に座り直したりりあんなは、ぐらすを受け取ると一口飲み頬に手を当てた。\n'],['\u3000くりなむはれうぃーしあの二つ年下だが、男なのにそこいらの令嬢よりよほど可愛いらしいと冗談混じりに評される綺麗な顔を涙と鼻水でぐしゃぐしゃに歪めて叫んだ\n'],['\u3000取り巻きの令嬢達も流石にれうぃーしあには勧める事は出来ないようだったが、こそこそと夢中になって小説の感想を語り合っているのを聞いてしまった。\n'],['\u3000少女の顔を改めて見ると、真っ直ぐでさらさらとした薄茶の髪は血にべっとりと汚されて小さな卵形の顔に張り付き、大きな菫色の瞳はもはや何も写さず虚ろに天井を見上げている。\n'],['「そうよねー、高位の貴族の娘に産まれ育ったら、それだけで充分に勝ち組だし、別にがつがつする必要無いもんね。自分の娘がれうぃーしあ・でゅな・あふぇんどらって名前を付けられた時は焦ったけど、あの時に強引にしなりおを変えておいて良かった」\n'],"['\u3000ばすたーはくりなむを抱き抱えると、執事見習いの青年にそのまま渡して一礼した。するすると流れるような動きで侍女たちがくりなむのかっぷと倒れた椅子を運び出し、元から誰も居なかったかのようにてーぶるのせってぃんぐを整え始める。\n', '\u3000やがて劇場の灯りが奥から順番に消され、緩やかに軽く弦楽器の音が流れ始めると客席の喧騒もようやく静まっていく。真紅の｜緞帳《どんちょう》がするすると開くと、舞台の上に一人立つ可憐な少女が明るい歌声を響かせた。\n']",['\u3000りりあんなは堪え切れないという風に口を押さえると、ぱたぱたと足を上下に動かした。\n'],['\u3000りりあんなはうんうんと頷いた。\n'],['\u3000れうぃーしあは決して母のことが嫌いではない。しかし、何時までもふわふわとした少女ような母との会話に気疲れを感じる部分が確かにある。\n'],['「れうぃーしあちゃんを身籠った時、お母様とても辛かったの！だって、お肌はがさがさでおまけに顔は｜浮腫《むく》むし、みっともなくてお茶会にも夜会にも行けなくて退屈で退屈で死にそうだったのよ！」\n'],"['\u3000顔立ち自体なら、美男子として知られる父親のあふぇんどら公爵うぃるふによく似たれうぃーしあの方が、やや険があるもののよほど美しい。しかしりりあんなはくるくると変わる表情と、ともすればはしたなく映るような気まぐれな言動が愛らしい猫のように人目を惹き付けるのだ。\n', '\u3000色付いた木の葉がくるくると旋回しながら机の上に落ちたのを機に、てぃーかっぷに目線を移したれうぃーしあはその形の良い眉を軽くひそめる。\n', '\u3000お茶にたっぷりとみるくと砂糖を入れ、すぷーんでかっぷの中をくるくるとかき混ぜる。\n']",['\u3000りりあんなの瞳は子どものようにきらきらと輝いていた。\n'],['\u3000弟に目を遣ると、血の繋がりのない公爵夫人の呼び出しに、元々無かった血の気の色が更に失せがくがくと震え、一人で立ち上がる事も出来ないようだ。\n'],['\u3000二人は顔を見合せてくすくすと笑い合った。\n']
