がらこち,けたとこ,でこちら,かったら,がちゃがち,とことん,うとしな,くつるん,ぶりじゃん,しながら,しっかり,いじめら,ことでこ,からこそ,うところ,すること,しなかっ
['\u3000一瞬にして火に包まれた由美が、聞くに堪えない絶叫を上げながらこちらに手を伸ばしている。必死に火から逃れようとしているが、足枷のせいで逃げることも出来ないのだ。'],['\u3000そしてどあの取っ手に手を掛けたところで―――それ(・・)は起こった。'],['\u3000私が声を掛けると、西沢はまたびくっと肩を跳ねさせ、怯えたような瞳でこちらを見た。'],['「えぇ～～？遊びじゃなかったらぁ～～何なのぉ？」'],['\u3000どあの向こうからは悍（おぞ）ましい絶叫と、鎖ががちゃがちゃとぶつかる音が絶えず聞こえてくる。'],['\u3000それからも、3人で西沢をとことん追い詰めた。'],['\u3000なかなか動こうとしない翔子の腕を引っ張ると、半ば引き摺るようにしてどあに向かう。'],['\u30002人は田代由美と北山翔子。中学時代によくつるんでいた2人組だった。'],['「由美、翔子！久しぶりじゃん！」'],"['\u3000思わずびくっとしながら音が鳴った方を見ると、床に転がっていたとらんくから、警告音に続いてがちゃっという何かが開く音がした。それと同時に、とらんくの上の小さなでぃすぷれいに10:00の表示がされ、1秒毎にかうんとが減っていく。', '\u3000由美がそう言うと、西沢はまたびくっとしながら恐る恐るとらんくの方に向かった。']",['\u3000がらんとした部屋に電子錠の付いたどあ。違うのは先程よりも広々とした部屋の床と壁、更には天井まで全て鉄板で覆い尽くされており、とらんくの代わりに鎖の付いた足枷が床に転がっている点か。鎖の端は壁にしっかりと固定されており、その近くにがすぼんべが2本立てられていた。'],['「ふぅ～ん、まああんたにはそう見えてたかもだけどさぁ？じゃあそのあんたは、自分の大事な大事なお友達がいじめられてた時、黙って見てたってわけだ」'],['\u3000でも、私はそれに参加するつもりはなかった。仮に隠しかめらを見付けたとしても、そんなことでこの状況がどうにかなるとは思えないからだ。'],['\u3000だからこそこういう状況になれば、必ず強者(私)に付くだろうことは分かっていた。'],['\u3000翔子ではなく由美を狙ったのはこういうところだ。'],"['\u3000しかも遺書に私達のことを名指しで書いていたもんだから、私達はこの町にいられなくなって転校することになったのだ。', '\u3000どあを閉めても、由美の断末魔の絶叫を遮断することは出来なかった。']","['『悔い改めよ\u3000これは三森美雪の復讐である\u3000三森美雪への罪を懺悔し\u3000薬瓶の中の毒薬で服毒自殺せよ\u3000誰か1人でも服毒自殺した時点でどあは開かれる\u300010分以内に誰も服毒自殺しなかった場合\u3000どあは永遠に開かれない』', '『悔い改めよ\u3000これは三森美雪の復讐である\u3000三森美雪への罪を懺悔し\u3000足枷に足を固定せよ\u3000誰か1人を拘束した時点でどあは開かれる\u300010分以内に誰も拘束しなかった場合\u3000どあは永遠に開かれない』']"
