イラアー,ワンドー,ジンクス,クラウン,リンピッ,ハッキリ,ハーピー
"['［＃中見出し］8.予言士：ライラアード［＃中見出し終わり］\n', '8.予言士：ライラアード\n', '今回紹介するライラアードは、生まれ育った農村で予言士として生きていました。\n', '有能なライラアードを招聘しようとした国は多々ありましたが、希代の予言士は生まれた農村にしがみつようにして離れませんでした。\n', 'ライラアードはこう答えたと伝えられます。\n', 'ライラアードが４０歳のとき、彼は村の住人２８人を惨殺しました。\n', '後の調べで、ライラアードは神を恨んでいたということが判明しています。\n', '鋼紀０８２６年\u3000\u3000予言士ライラアードが産まれる\n', '鋼紀０８６６年\u3000\u3000ライラアードが村人を惨殺\n']","['［＃中見出し］20.絶対の善を求めた男：ワンドート［＃中見出し終わり］\n', '20.絶対の善を求めた男：ワンドート\n', 'それを確かめるために広大なデバイ砂漠で殺人を繰り返した男こそが、ワンドートです。\n', 'ワンドートは街から恋仲である男女をさらうと、デバイ砂漠に放り捨てました。\n', 'そうワンドートは述懐しております。\n', '形のないものを求めて、ワンドートは実験を繰り返しました。\n', 'ワンドートは２０年間もの長いあいだ砂漠での殺しを続けたのです。\n', 'ワンドートは絞首刑になる前に、衰弱からの心臓麻痺で死にました。\n', 'ワンドートが、どうして絶対の善を求めるようになったのかは謎です。\n', 'ワンドートのことを監視していた内容で、宛て先は当時は地方の新興宗教教祖でしかなかった覚聖者です。\n', 'ワンドートは洗脳されて操られていたことになるのです。\n']","['［＃中見出し］18.ジンクスで歌姫となった：ウチム［＃中見出し終わり］\n', '18.ジンクスで歌姫となった：ウチム\n', '『人を殺せば最高の歌をうたえる』そんなオリジナルのジンクスを信じて決行することで、自信をもって歌えるようになったのだ。\n', 'ウチナの殺人ジンクスが露見されました。\n', 'ウチナに必要だったのはジンクスなどではなかった。ただ聴衆を圧倒するほどの、己に対する自信と自負が足りていなかっただけなのだ、と。\n']","['ビジャットはクラウン（道化）として各国を流れ歩きました。\n', '彼のクラウンとしての演技に人々は腹を抱えて笑ったといいます。\n', '彼は長じて誰もが知るほどのクラウン（道化師）となりました。\n', '『わたしは父親を軽蔑している。けれど、クラウンとしてのビジャットは尊敬している。わたしにとって彼は憧れで、一生をかけて追いかける存在だ』\n']",['オリンピック、大丈夫ですかね？\n'],['キメラに明確な意思があるのはハッキリとしていました。\n'],"['［＃中見出し］14.生まれ変わりを信じたハーピー：ライライラ［＃中見出し終わり］\n', '14.生まれ変わりを信じたハーピー：ライライラ\n', 'ということで、今日は空つながりからハーピーの殺人鬼の話をしましょう。\n', 'え？\u3000ハーピーを知らない？\n', 'さもありなん。ハーピーはリバイア山の噴火と、工場の煤煙によって幾十年も前に絶滅してしまいましたからね。\n', 'ハーピーというのは、亜人の一種です。\n', 'そして、言っては何ですが、ハーピーは頭が良くありませんでした。\n', 'ハーピーは、そういった類だったのです。\n', 'ライライラはメスのハーピーでしたが、ある時ある日から人間の男性と愛し合うようになりました。\n', 'はじめこそ２人は人間からもハーピーからも奇異の目で見られておりましたが、その睦まじさから、やがて微笑ましく見守られるようになります。\n', 'ボクの両親はハーピーのせいで死んだ。\n', 'ハーピーが！\u3000憎い！\n', 'ハーピーはバカだから、強く憶えてなんていられない。\n', 'ライライラの言った通り、ハーピー族は滅ぶまでライライラのことを口伝として残しました。\n', 'そもそもハーピーの体力で海を越えることなど出来はしないはずなのです。\n', 'ハーピーは滅んでます。\n', 'けれども、未確認ですが、西の小島でハーピーを見かけたという噂もあります。\n', '１匹のハーピーが、空に向かって悲し気に鳴いていたという噂があります。\n']"
