ことから,わなかっ,ばりかん,がらきょろ,うんぱん,うとひや,からふら,くること,からずし,ちょんけちょん,するびり,まるふわ,しなこと,がらぱし,べとぱー,うんすか,がらしょぼ,くするん,どたどし,ころから,おいはら,ほくしな,じくがら,つけてく,からちょこ,するから,ちらつか,からんから,がらもそ,おいてく,びらかす,ふんぞり,つけたら,べたかっ,るんすか,たらふく,ばらくす,にたくさ,でこちら,びーかー,がらすか,げたすー,おいがく,いじばん,ちかけた,しっかた,するとこ,しゃんぱん,こちから,うだびり,ぶーびー,ちんぴら,ぺんにや,めたばか,くらする,もそうだ,うとしな,すらする,うようだ,からんこと,いじめら,くつもり,しなかっ,てくすく,ぶつけた,わんぴー,ちらのお,がさくさ,からかん,がらぼん,うとする,ぽつりぽつ,かちゃかち,げたこと,かってく,こちょこっ,ひやする,けたてく,がらすく,ぽーちか,もそうは,たらしな,にこちら,ひたすら,めちゃくちゃ,こっちく,くようだ,しくぐら,めたかっ,からのし,まじでぶ,じくびー,さくする,おんぶす,こちょこと,からぐら,わいゆる,すらとく,めたすー,むらから,たっぷり,いそうだ,はっきり,かったら,きしめた,こんくり,かりすら,にこのた,ちまうん,おたのし,わないら,たってか,うところ,とこちら,うろちょろ,がらびり,にたたら,ことこそ,ずんぐり,がたしな,ちんちく,よろしく,ぶつけら,くっきー,ぷすぴー,なようだ,するなよ,しながら,すること,ざぶとこ,もやする,めちゃうま,くさかり,どさくさ,べちゃうん,くすぐる,めそうだ,うだしな,めたこと,こんがら,がちにこ,するぐら,ことぐら,けたから,がぶつか,からごちゃ,うだから,ぶつかっ,がらどん,くりする,そわする,がたくさ,こんどか,からおい,くつくた,ぶるから,てかおめ,がんばり,ばしてく,ちまけら,ざわめき,しなくちゃ,がんする,るんだら,てかうん,こんとこ,ひーかっ,ばかから,まるくら,かりのそ,けたこと,もそうか,おいびり,てくるん,すればき,しっかり,ぱさがさ
6,8,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,6,1,1,1,1,1,4,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1,3,1,1,1,1,3,2,9,1,1,2,3,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,10,7,2,2,1,1,2,1,1,1,3,2,1,1,1,1,1,1,2,3,1,2,1,1,3,70,30,1,1,2,9,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,1,1,12,1
