ことから,わなかっ,とことん,たらとこ,いらしく,くるから,くんこん,からふら,くること,じゃんかー,くるなよ,しなこと,かするん,まじかっ,くんのそ,うとがく,ころから,つけてく,するから,しくすら,からもた,そろしっ,するぜー,べたこと,ことすら,おいてく,ふんぞり,がらとん,がらこん,しーから,なみにこ,しくしな,からがら,からこん,かりのお,つけたら,がらごろ,からしっ,ばらくす,にたくさ,からさら,おいくら,くんがや,のしがら,しくべた,ことがば,するとこ,びりから,けたがら,めたばか,くらする,からだら,たどわー,もそうだ,うとしな,りんから,わいいら,うようだ,からすら,がらくた,もそこそ,げたいそ,くつもり,しなかっ,ひくつか,ぶつけた,ぶるへと,するとろ,めたから,くんのお,どやばら,からかん,ぽいから,うとする,ぽつりぽつ,げたこと,かすこと,かってく,くるくら,くんどく,ことでれ,からぶーん,するこん,たったら,からどん,ちまうだ,ぜーおい,じところ,ひたすら,ことかー,からぽー,ことでこ,どきしな,うかでか,うろする,からこそ,いそうだ,はっきり,つかこん,まること,するくら,かったら,きしめた,こそする,ちまうか,からする,てかかっ,こっぷり,くんのた,からこっ,ことこそ,よろしく,ことする,かっこつ,かってら,どやわな,なようだ,かったっ,するなよ,げたかっ,しながら,すること,ぱらから,からすれ,しとしな,めたこと,こんとろ,わーふが,からすか,でこぼこ,くすぶる,とんいじ,ばきぼき,がらぶつ,ぐらかさ,くらいちゃ,うとすべ,くらいじ,がやたら,けたから,たらしく,そわしな,ころでこ,こともた,がぶつか,うだから,けたいそ,もたくさ,がつけら,からいら,きーつけ,ちゃらぶら,かたくさ,たらこん,げたこん,からねと,そわする,がたくさ,うとべん,はたくさ,ころでれ,ぶりのお,すかばら,ぶつかり,すかこん,てかうん,こんとこ,けたこと,もそうか,てくるん,わんばか,どかしく,かんちゃら,からかっ,しっかり,ことくら,うとすれ
5,11,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,3,1,1,1,1,1,6,7,1,1,2,1,2,1,1,5,1,2,1,1,3,3,2,1,1,1,1,1,1,1,1,3,1,1,3,3,8,1,1,3,1,4,1,1,3,7,1,1,1,1,1,4,1,1,1,23,1,4,1,6,1,1,1,1,1,1,1,1,1,1,9,1,1,1,2,1,1,31,2,13,1,2,1,8,1,1,1,1,1,1,1,1,1,20,3,2,3,1,1,2,1,1,25,54,1,1,1,8,1,2,3,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,1,8,1,10,2,1,1,2,1,3,1,11,1,1,7,2,1,1,39,1,1
