バリスタ,ガタゴト,コントロ,アーブラ,デカブツ,ハッキリ,ガチャガチ,アーボー,ガサゴソ
"['「ご安心を。我がギルドには竜殺しで有名なＳランク冒険者も在籍しております。さらに、対魔物用に開発された大型バリスタも多数準備いたしました。ご覧ください！」\n', '\u3000整然と並べられた巨大なバリスタの群れ。\n', '\u3000マスターがそう言った直後、バリスタの矢が放たれた。\n', '\u3000今回持ち出した大型バリスタは、もともとドラゴンなどへの使用が想定されている代物だ。\n']",['\u3000ガタゴトと馬車に揺られながら、肩をすくめる。\n'],"['\u3000自分でも感覚が掴めてきて、少しずつコントロールが正確になっていく。\n', '「そう。身体強化をコントロールする訓練」\n', '「いや、待てよ。威力を絞ってもっとコントロール重視にすれば……ついでに数も増やして……」\n', '\u3000炎剣のサイズを大きくすることは出来るが、その状態できちんとコントロールする自信がなかった。\n']",['「ファイアーブラスト！」\n'],"['\u3000ドラゴンのようなデカブツを相手に、偵察に失敗して殺されたと言うのは考えにくかった。\n', '「もしダメだったら、次はアイスランス。あれだけのデカブツを相手に魔法の試し打ちなんて、なかなかできないから貴重」\n']",['\u3000ハッキリと言ってのけるテスラさん。\n'],['\u3000騎士たちはガチャガチャと金属音を響かせながら、慌てて姿勢を整える。\n'],"['\u3000それがあろうことか、ファイアーボールを吸い込んでしまった。\n', '\u3000巨人の肉体が露出されたところで、俺はすかさずファイアーボールを放った。\n', '\u3000ファイアーボールの件でうすうす察していたけれど、俺の魔力ってそんなにあるのか！\n', '「大丈夫、身体強化とファイアーボール、ライトニングで行ける。むしろ、威力を極力絞って」\n', '「ファイアーボールッ！！」\n', '\u3000続いて、俺がファイアーボールを打ち込む。\n', '\u3000斬撃に続いて俺のファイアーボールが炸裂するが、傷一つつかない。\n', '「ファイアーボールッ！！」\n', '「炎の攻撃魔法だと、初級がファイアーボールで中級がファイアーランスが代表的。でも、遠距離はファイアーボールで事足りるから近距離系を覚える」\n', '「炎の攻撃魔法だと、初級がファイアーボールで中級がファイアーランスが代表的。でも、遠距離はファイアーボールで事足りるから近距離系を覚える」\n', '\u3000とっさにファイアーボールをぶっ放そうとした。\n', '\u3000魔力を掌に集めると、全力でファイアーボールをぶっ放す。\n', '\u3000伸びた壁によって、ファイアーボールが跳ね返された。\n', '\u3000縦横無尽に往復するファイアーボールに、たちまち翻弄されてしまう。\n', '\u3000ファイアーボールめがけて、水の塊をぶっ放す。\n', '「ライトニングに切り替えるか？\u3000いや、こんな水気のあるところだといけないな。じゃあ、ファイアーボールを連発して……」\n', '\u3000あの場所をめがけて、ひたすらファイアーボールを連打すればそのうち破れるだろうか？\n', '\u3000その可能性はありそうだが、跳ね返されたファイアーボールで大変なことになりそうだな。\n', '「ファイアーボール！！」\n', '\u3000ファイアーボールの時とほとんど同じである。\n', '「あなたがファイアーボールを暴発させたとき、たまたまギルドに居た。それで話を聞いたら、新人が来たってことで教導官を志願した。あんなの、普通じゃないから」\n', '\u3000威力を可能な限り抑えたファイアーボールを、拳に纏わせる。\n', '\u3000ファイアーボールを怪物にぶつけた俺は、フッと額の汗をぬぐった。\n', '\u3000もう一度ファイアーボールを放つべく、構えをとる。\n', '［＃中見出し］第二話\u3000俺のファイアーボール［＃中見出し終わり］\n', '「集いし炎よ、礫となりて我が敵を穿て！\u3000ファイアーボール！」\n', '「集いし炎よ、礫となりて我が敵を穿て！\u3000ファイアーボール！」\n', '\u3000それに合わせて、彼女のファイアーボールが空高く舞い上がっていく。\n']",['\u3000彼女は近くの棚をガサゴソと漁ると、一抱えほどの大きさの木箱を取り出す。\n']
