コンパク,クダウン,コントロ,クルピラ,デカブツ,ワンピー,ピンポイ,トンドン,ワーアップ,ガントロ
['そして……最近は文字数が増えて、話が長くなってしまって申し訳ありません。今後はもうちょっとコンパクトにしていければなあ、と。\n'],['「……アクセル様は取り乱さないのですね。最上級職の≪竜騎士≫からとんでもないランクダウンをなされたというのに」\n'],"['「マリオンの言う通りでね。大規模調査のわりに人手が足りないから、比較的新しい人員や外から来た連中も使わなきゃいけないんだけど、結構跳ねっ返りや心配な奴らが多くてね。どの子も、そこそこ優秀なんだが、ちょっとコントロールが難しいから、観察役を入れようと思ったんだよ。正確な情報は何よりも大事だからさ」\n', '「そうですね。ごめんなさい。嬉しすぎて魔力が爆発してしまいました。まだ感情のコントロールが未熟でした。……ただまあ、仕方がないです。アクセルと会えて、匂いを嗅いだ時点で、コントロールする理性は放棄しましたから」\n', '「そうですね。ごめんなさい。嬉しすぎて魔力が爆発してしまいました。まだ感情のコントロールが未熟でした。……ただまあ、仕方がないです。アクセルと会えて、匂いを嗅いだ時点で、コントロールする理性は放棄しましたから」\n']",['「分かってるわよリーダー。｜上級氷魔法《アイシクルピラー》……！」\n'],"['「なるほど……つまり、あのデカブツを倒すだけか」\n', '\u3000その報告は何度も受けているが、こんなデカブツを食えるような輩が出た事は一度も無かった。\n']",['\u3000と、綺麗なワンピースを着た女性が出迎えてきた。\n'],"['「海を凍らせて渡って来た？\u3000勇者って奴は本当に、予想できない事をしてくれるねえ！\u3000しかも、ウチに来ているだって！？\u3000なんで昨日の今日でピンポイントにかぎつけて来るんだい……！」\n', '\u3000ピンポイントで問いかけられたら気軽に喋れる程度の話題なんじゃないのか。\n']",['「いやあ、元々トンドンガンガンうるせえ仕事場だ。この程度、気にする奴なんかいねえさ」\n'],"['「能力が強まっているか……。どうなんだろうな。スキルがパワーアップしているって感覚は無いんだが」\n', '「レベル２のスキルは【輸送袋グレード２】………輸送袋のパワーアップ版ってことかな？」\n']","['「あれが巨大化したっていうギガントロル、でいいんだよな」\n', '\u3000片手から血が滴っていた。明らかにギガントロルの腕の皮膚が破けて出血している。\n', '\u3000ギガントロルの皮膚にはかなり固い。樹木をなぎ倒すくらいでは殆ど傷もつかないというのにどうしたんだろうか。\n', '「依頼書の情報によれば三体いるって事だし、喧嘩でもしたのかもな。あいつらのパワーなら皮膚も破けるだろうし、拳に魔力を込めて殴るのも得意だから。ギガントロルの肌には物理耐性は合っても、魔力に対する防護力は殆どないからな。中級魔法でも貫けちまうほどだ」\n', '\u3000突然集団で現れたジーク達に、ギガントロルは驚きの表情を取った。\n', '\u3000強靭な皮膚は大剣でも切り裂けない。ただ、それでも衝撃は伝わり、ギガントロルの胸元はがら空きになる。いつも行って来た電撃戦の必勝パターンだ。\n', '\u3000氷の杭は風を切りながら、ギガントロルの胸元に向けて突き進む。\n', '\u3000そして氷の杭はそのままギガントロルの胸に当たって――\n', '\u3000ギガントロルは仰け反りつつも、しかし健在だ。\n', '\u3000魔法に弱いギガントロルが上級魔法を食らったというのに、どういうことだ、と思いながらジークは敵の身体を見た。\n', '\u3000仰け反りから姿勢を取り戻したギガントロルが、棍棒を魔女に向けて投げつけた。\n', '\u3000棍棒がなくなり素手となったギガントロルの足に、ジークは大剣を叩き付ける。\n', '\u3000硬質な皮膚に弾かれるが、その威力でギガントロルの姿勢はわずかに崩れる。だが、\n', '\u3000目の前のギガントロルは、足への攻撃を気にすることなく、拳を振りかぶっていた。\n', '\u3000しかしその威力は、ギガントロルの胸元に張り付いていた鱗も砕き、防具下にあった表皮すら割いていた。\n', '\u3000そして、その衝撃を受けたギガントロルはその巨体を、仰向けに倒した。\n', '\u3000その一撃は、ギガントロルのコアを確実に砕くもので、\n', '\u3000断末魔の声と共に、ギガントロルは完全に動きを止めた。\n', '\u3000倒したギガントロルの上から降りつつ、ジークはまず息を整える。\n', '「しかし、ご主人の投擲でも貫通しないって、巨大化したギガントロルは本当に固いんだねえ」\n', '「これは、……ギガントロルの頭と骨？」\n', '\u3000首から上と骨だけが残されたギガントロルの残骸を、ジークはスターライトの面々と観察していた。\n', '\u3000ジークは、ギガントロルの残骸周辺を見やる。そこには、必要以上に削れた地面があり、ギガントロルが使っていたであろう棍棒が、ちぎられたような状態で転がっていた。\n', '\u3000ジークは、ギガントロルの残骸周辺を見やる。そこには、必要以上に削れた地面があり、ギガントロルが使っていたであろう棍棒が、ちぎられたような状態で転がっていた。\n', '\u3000そして改めてジークはギガントロルの骨に目をやる。\n', '\u3000大きさは先程のギガントロルの倍ほどもある。そんな抜け殻がある意味を、ジークは知っていた。いや、彼だけではない。\n']"
