ぴりぴり,ぴかぴか,ぽろぽろ,ふらふら,すくすく,うきうき,ぷるぷる,さくさく,そろそろ,おいおい,がたがた,ぼこぼこ,うんうん,わなわな,ざわざわ,ぼろぼろ,ぱらぱら,ぐいぐい,こんこん,わくわく,ひそひそ,もやもや,ずぶずぶ,にこにこ,ぎりぎり,にやにや
['「何て言うかかなりぴりぴりしていましたね。勇者を持っているればにあに世界の手綱を持っていかれるんじゃないか、て。」\n'],['\u3000ぼろぼろだった壁は修復され穴だらけだった床も新品同様にぴかぴかになった。\n'],['\u3000涙をぽろぽろ出しながらいきなり土下座をした。\n'],"['\u3000目に光は無く、ふらふらと歩く少女に雨宿りをしている人々は憐れみの目で見ていた。\n', '\u3000暫くしてさーにゃは夜に家を出て、王都をふらふらとさ迷う様になっていた。\n']",['\u3000植えた種が芽を出してすくすくと成長している。\n'],['\u3000俺にはあむーるが何かうきうきしてる様にみえる。\n'],['\u3000手をぎゅっと握りぷるぷる震えているくりすた。\n'],['\u3000鍬を使って土を耕すとさくさくっといける。\n'],['「そう、儂もこの年になりますからな。そろそろ終演について考えなければなりませぬ。だから、弟子にでざいんさせよう、と思っておるんじゃ。」\n'],['「おいおい、やり過ぎるなよ。」\n'],"['\u3000すてらはがたがたと震えている。\n', '\u3000それを見てがたがたと震え出すすてら。\n']",['「こんなにぼこぼこしてなくて綺麗な壁に仕上げるなんて流石は建築士だな。」\n'],"['\u3000うんうんと頷くみらーじゅ。\n', '\u3000あむーるはうんうんと一人で頷いていた。\n']",['\u3000俺はわなわなと震え、大声で叫んだ。\n'],['\u3000貴族達もざわざわしている。\n'],"['\u3000実家は既にぼろぼろ、所謂『廃墟』状態だ。この状態を何とかしなきゃいけない。\n', '\u3000ぼろぼろだった壁は修復され穴だらけだった床も新品同様にぴかぴかになった。\n', '\u3000ぼろぼろだった壁は見事に綺麗に修復された。\n', '\u3000女神像なんかはぼろぼろになっている。\n', '\u3000それも遠い昔の話で長年雨風にうたれたせいで壁はぼろぼろ、屋根は穴が空いている。\n', '「こうもぼろぼろだと証拠を探すのも困難だな・・・・・・、ん？\u3000あれは・・・・・・。」\n', '\u3000土地は干からびているし、建物はぼろぼろ。\n', '\u3000結果はしゅばるつの圧勝でかいんはぼろぼろにされた。\n']",['\u3000何やらふぁいるを取りだしぱらぱらと捲っていく。\n'],['\u3000そのくりすたと呼ばれた少女はあむーるの襟元を掴んでぐいぐいと揺さぶっていた。\n'],['\u3000こんこん\n'],['\u3000楽しみが出来てわくわくしていたある日、村に兵士達がやって来た。\n'],['\u3000俺としゅばるつはひそひそと小声で話した。\n'],['「私もこれには疑問がある。そこでだ、しゅばるつ、魔王城に行き調査をしてもらいたい。近日中に凱旋記念ぱーてぃーが行われる。行われる前にこのもやもやをはっきりさせたいのだ。」\n'],['\u3000ずぶずぶと彼女は底無し沼に足を踏み入れている事に気づいてはいない。\n'],"['\u3000にこにこ顔の聖王みらーじゅがいました。\n', '\u3000後ろから声がして振り返ると優しそうな青年がにこにこしながら立っていた。\n']","['\u3000どらごんを一撃で倒した、と記述してあるが実際は結構ぎりぎりで倒したよ。全員が満身創痍だったし。\n', '\u3000因みにのえるの住むはのい村はればにあ王国領に当たるのたがしゅゔぃあ王国領との境界線ぎりぎりにある。\n']",['\u3000にやにやしながら言うぐだーる。\n']
