かったか,つかわし,がらこち,ころだっ,しなかっ,らんくに,こうから,すること,うところ,しながら,だったら,けたとこ,がちゃがち,からこそ,うとしな,いじめら,たかもだ,かったら
['\u3000いや、わざわざ確認する必要などそれほどなかったかもしれない。'],['\u3000空っぽの棚が左右にずらりと並んでいるだけの部屋で、床には仰々しい電子錠の付いたとらんくが1つだけ転がっていた。本来窓があったと思わしき壁には鉄板が打ち付けてあり、どあは1つだけあるものの、こちらにも、古びた木製のどあに似つかわしくない電子錠が取り付けられていた。ここがどこかは分からないが、一見して閉じ込められているということだけは分かった。'],['\u3000一瞬にして火に包まれた由美が、聞くに堪えない絶叫を上げながらこちらに手を伸ばしている。必死に火から逃れようとしているが、足枷のせいで逃げることも出来ないのだ。'],['\u3000そう気付いた時には、もう頭上の穴が微かなもーたー音と共に閉まっていくところだった。'],"['『悔い改めよ\u3000これは三森美雪の復讐である\u3000三森美雪への罪を懺悔し\u3000薬瓶の中の毒薬で服毒自殺せよ\u3000誰か1人でも服毒自殺した時点でどあは開かれる\u300010分以内に誰も服毒自殺しなかった場合\u3000どあは永遠に開かれない』', '『悔い改めよ\u3000これは三森美雪の復讐である\u3000三森美雪への罪を懺悔し\u3000足枷に足を固定せよ\u3000誰か1人を拘束した時点でどあは開かれる\u300010分以内に誰も拘束しなかった場合\u3000どあは永遠に開かれない』']",['\u3000どうやら危険は無さそうなので、私はとらんくに近付くと、西沢の手からその紙を奪い取った。'],['\u3000どあの向こうからは悍（おぞ）ましい絶叫と、鎖ががちゃがちゃとぶつかる音が絶えず聞こえてくる。'],"['\u3000しかも遺書に私達のことを名指しで書いていたもんだから、私達はこの町にいられなくなって転校することになったのだ。', '\u3000どあを閉めても、由美の断末魔の絶叫を遮断することは出来なかった。']",['\u3000翔子ではなく由美を狙ったのはこういうところだ。'],"['\u3000思わずびくっとしながら音が鳴った方を見ると、床に転がっていたとらんくから、警告音に続いてがちゃっという何かが開く音がした。それと同時に、とらんくの上の小さなでぃすぷれいに10:00の表示がされ、1秒毎にかうんとが減っていく。', '\u3000由美がそう言うと、西沢はまたびくっとしながら恐る恐るとらんくの方に向かった。']",['「あんたさぁ、三森と幼馴染だったらしいじゃん？」'],['\u3000そしてどあの取っ手に手を掛けたところで―――それ(・・)は起こった。'],['\u3000どあの向こうからは悍（おぞ）ましい絶叫と、鎖ががちゃがちゃとぶつかる音が絶えず聞こえてくる。'],['\u3000だからこそこういう状況になれば、必ず強者(私)に付くだろうことは分かっていた。'],['\u3000なかなか動こうとしない翔子の腕を引っ張ると、半ば引き摺るようにしてどあに向かう。'],['「ふぅ～ん、まああんたにはそう見えてたかもだけどさぁ？じゃあそのあんたは、自分の大事な大事なお友達がいじめられてた時、黙って見てたってわけだ」'],['「ふぅ～ん、まああんたにはそう見えてたかもだけどさぁ？じゃあそのあんたは、自分の大事な大事なお友達がいじめられてた時、黙って見てたってわけだ」'],['「えぇ～～？遊びじゃなかったらぁ～～何なのぉ？」']
