ヘットボ,ヘッドボ,コントロ,ペットボ,ヒーメー,ズルゲー,ゲームシ
['\u3000健一は慌てて｜後退《あとじさ》ったが、すぐにヘットボードにぶつかってしまった。\n'],['\u3000ヘッドボードにへばりつくようにしながら、健一は大声を張り上げた。\n'],"['\u3000部屋に響くのはコントローラーを操作する無機質な音だけ。それでも瞼越しの光を遮りたくて、怜治は腕を顔の上に持ってくる。\n', '「嫌な夢か……。俺が独り言呟いたり、コントローラーがちゃがちゃやってたから、よく眠れなかったのかもな」\n', '\u3000怜治が本を読みながら寝返りを打った時だった。突然、健一がゲームのコントローラーを放り投げたのだ。それに気付き、\n']","['\u3000怜治はペットボトルをぎゅっと握り込んだ。そして言う。\n', '\u3000それから暫くの間、会話はなかった。ジュースのペットボトル片手に、二人は子供達の遊ぶ姿を見遣っていた。\n', '\u3000胡散臭げに呟いて扉を閉めると、五〇〇ミリリットルのペットボトルを怜治に渡した。サンキュと声がしたのと同時に、怜治と向かい合うように布団の上に腰を下ろす。\n', '\u3000言いながら、ペットボトルの蓋を捻って開けた。\n']","['\u3000怜治は階下に降りて勝手知ったる他人の家といった風情でキッチンに入ると、保温状態になっているコーヒーメーカーからマグカップにコーヒーを注いだ。コーヒーから香りはかなり飛んでしまっていたが、今更そんな事はどうでもいい事だった。\n', '「あ、コーヒー沢山煎れてあるから、なくなったらコーヒーメーカーから勝手に入れてきていいからな」\n']",['\u3000そのあとは、時々他愛ない会話を挟みながらコーヒーを飲みつつ、健一と怜治は漫画を読んで過ごす事にした。時折息抜き程度にスマートフォンでパズルゲームなどをして、朝が来るのをじっと待った。\n'],['\u3000それから寝るまでの間は夢見の話を避けるように、他愛のない話をして過ごした。新作ゲームの話や夏休みの宿題の話、パソコンの話などだ。それらの話題の中でやはり一番盛り上がったのはゲームの話だった。どの雑誌で情報を読んだとか、公式ホームページでPVが公開されているとか、ゲームシステムがどうだとか、そんな話だ。\n']
