うだいじ,くっから,くいじめ,がたのし,からよろ,ころだっ,がみのそ,もりだっ,もそうだ,ばっかり,ぼくのこ,いじめら,ふかだっ,だったか,くらかっ,くってく,かったら
['\u3000ぼくはゆうえんちで、みんなにやさしくしてもらって、いっぱいたすけてもらったから、おにいちゃんに、もうだいじょうぶだよ、またおうちにもどっても、がまんできるよって、いいたかったんだ。'],"['\u3000すぐ戻ってくっから、ここにいろよ？', '\u3000俺、どんなもんか様子見てくっからさぁ。', '\u3000やりてーことやったら、戻ってくっから。']",['\u3000ぼくみたくいじめられていたおとうとを、たすけられなかったんだって。'],['\u3000どこがたのしいのかな？\u3000っておもったけど。'],['\u3000家の中からよろよろと出てきた糞爺が、下半身血まみれにして、俺に罵声を浴びせる。'],['\u3000ゆうえんちは、とってもとっても、たのしいところだった。'],['\u3000ぼくのかわりに、かがみのそとへいったおにいちゃんは、むかし。'],['\u3000あの子が逃げられないようなら、そのまま代償を払ってでもみらーはうすで匿うつもりだった。'],['\u3000俺の親もそうだった。'],"['\u3000おこられてばっかりのぼくを、よいこだって、いってくれた。', '\u3000自分の非を微塵も認められず、逃げてくる馬鹿阿呆ばっかりだったから、今までそんな気は一度も起きなかったけれど。']",['  だから、ぼくのことはぜったいたすけたいって、ちかったんだとおもうよ？'],"['\u3000じぶんはおとうとよりいじめられていたけど、いっしょうけんめいかばって、かばいつづけたけど、たすけられなかったんだって。', '\u3000ぼくのかわりにいじめられているんじゃないかって、すごくしんぱいだったけど。']",['\u3000にこにこがおのおばあちゃんが、ここでねればいいって、よういしてくれたおふとんは、おおきくてあったかくてふかふかだった。'],"['\u3000自分の非を微塵も認められず、逃げてくる馬鹿阿呆ばっかりだったから、今までそんな気は一度も起きなかったけれど。', '\u3000おまえは、ずっとがまんできたよいこだったから、これからはしあわせになれるんだぞって、ぼくのあたまをなぜてくれた。']",['\u3000ゆうえんちは、ひろくてくらかった。'],['\u3000あたらしい、やさしいかぞくを、つくってくれたんだ。'],['\u3000どうやらあの子は、これだけ酷い目に遭っていながら、外へは逃げなかったらしい。']
