はっきり,ふさがっ,こりごり,こんから,しなかっ,だったっ,すること,もたくさ,うところ,がらこそ,たらしく,よろめき,だったら,ことごと,ひたすら,はらわた,のさばら,ことだっ,さんだっ
['「はっきり言ってくれないかな？」'],['\u3000おれもそのうちのひとりとして立ちふさがっていたのだが、騒動の最中に立ち上がるくらい回復したらしい社長は、恐怖のためか逆に薄ら笑いを浮かべたまま、社内を出ようとしていた。'],['「いや、違う。わたしは権力なんてこりごりだ」'],['\u3000社長がのーとぱそこんから少し目を離して、わずかな視線だけで会話する。'],['\u3000印鑑はお辞儀しなかった。'],['「しらねーよ。誰だって誰かに怨みは買ってるだろうさ。今回はたまたまお前だったってだけのこと」'],['\u3000７０連勤というのは、その名のとおり７０日連続で出勤することをいう。'],"['\u3000５ｃｈのすれっどもたくさんあがっていた。', '\u3000おれは部長に昇進していた。部下もたくさんできた。']",['\u3000そんなやつが筆頭というところに、どこか権力闘争めいたきなくさいものを感じる。'],['\u3000今回の場合、社長の部下の分まで社長の同意をとっているわけではなかったが、しかし、社長のお気に入りは数名しかいない。当然だ。権力とは寡頭であるがらこそ意味があるのだから。'],"['\u3000法律の条文は長ったらしくて、わかりにくくて、連勤状態の頭の働いていないおれにはよくわからなかったが、但し書きとして', '\u3000数秒後には社長のそばまで駆けつけることができたが、社長は変なふうに落下してしまったらしく、首が変なふうに曲がっていた。']",['\u3000社長はよろめき倒れるが、急所を避けたのか、まだ息があった。'],['\u3000だったら。しかたないのかもしれないなぁ。'],['\u3000そいつらの印鑑はことごとく部長の印鑑にお辞儀をするように、軽く斜めに押されていた。'],['\u3000すると奴の顔はこれ以上なく歪んでいた。ただひたすらにおれが打ちのめされることを楽しんでいた。'],['\u3000はらわたが煮えくり返る想いと、自分の不甲斐なさが交互に心のなかに生じて、子どものように涙が落ちるのが止まらなかった。'],['「道徳的といえば――、ぶらっく企業の社長は当然、悪人ということになるわけだが、悪人をのさばらせておくのは道徳的だといえるのかという問題がある」'],"['\u3000ありえないと思うかもしれないが、本当のことだった。', '\u3000一瞬のことだった。殺意もくそもない。']",['\u3000声をかけてきたのは今年入社した新人ＯＬの新井さんだった。']
