すただっ,へとたど,すっかり,するにこ,からいじ,うしたか,すること,らんこと,くにこう,くようだ,するのさ,かちんぴら,くすぐっ,うしばら,しなうと,ことだっ,らんだだ,けたとこ,かたこん,すらむか,からすっ,ぐちゃぐち,がしがみ,はっきり,しながら,はきつい,すっきり,げたとこ,いらしく,けたから,こしばら,さったか,ふくぎょ,にたくさ,がみつい,ぷるにや,べたこと,こともや,かったっ,きくしな,ことから,かったた,がらすら,がみこん,からのこ,ずかしく,しわくちゃ,しこから,かりごと,がらへた,つけだっ,かすけっ,びかかっ,よろしく,ばしてく,ずたぼろ,もだちか,ころにや,ぶりから,こうする,ついてか,つけてく,もそうだ,からはき,がたくさ,すくめら,なようだ,べりだっ,てかけた,しばしお,とこうし,こそいら,うしたら,つけたら,のたうろ,ころから,しなかっ,けたかっ,ころだっ,かりのこ,てかかっ,がらくた,からこそ,すらしな,くだらん,ぎりがつ,とこちら,くださら,がぷかり,ぎたこと,かりきり,がつけら,するずっ,おいてく,おーがみ,いがにや,げたこと,さんがく,わなかっ,しないが,からはた,とろらん,いじめら,はたくさ,ぬるいが,きりだっ,ことがみ,おーくだ,こしてか,がりする,うとする,ざわざら,だったじ,がつくっ,がしたか,ぽっかり,くらがっ,ことこそ,すくめた,つけたじ,かったら,さんから,わらずか,さんはき,するから,わたしと,けたこと,わないが,はらわた,がりから,だったか,ついにや,だったら,かすさん,かきがつ,こっくりさん,さらする,うしてか,しなこと,のめしな,のろらん,わーふが,めたこと,ことすら,ぐすから,ことしな,めちゃくちゃ,がみらん,からずっ,めたいが,だらしな,ことのた,じたばた,するくら,もりだっ,がくちく,からする,どしてか,もたくさ,ゆらふる,てらから,いらする,らんかっ,しとらん,じたとこ,ついてく,ぎょろぎょ,ぶつけら,さんのこ,にやつい,がっかり,がくうと,ことだら,わくする,ちらつか,うところ,ずること,ついたら,からしば,びかから,てらがし,からちく,のささく,かったか,つかわし
1,4,16,1,1,1,36,1,1,1,1,1,1,1,1,17,1,2,3,1,1,2,1,10,6,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,14,2,1,2,2,4,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,8,1,1,15,10,1,3,2,1,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,1,2,2,3,1,1,2,1,1,2,14,1,1,1,1,2,1,1,1,1,4,2,1,1,3,1,3,3,1,3,6,1,4,3,1,2,1,11,1,1,2,2,1,1,1,1,1,2,3,1,1,1,1,1,7,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,13,1,1,2,1,3,1,1,6,3
