うところ,ばっくさ,からこそ,わなかっ,こともわ,くっつけ,はたいそ,ずかしく,さんはた,かったら,ころから,しなかっ,うとしな,さんもそ,うろつか,いそうだ,するから,うるから,かったか,よろしく,しないが,ぱっちり,ざわめき,しとくー,かってく,うとする,しながら,ふっくら,もりだっ,ついてか,すること
['\u3000何か、彼女の思うところがあったのだろう。\n'],['\u3000焼き切れた思考回路で、もう一度あの美貌をふらっしゅばっくさせる。\n'],"['\u3000だからこそ、俺は普段と変わらぬ調子で問う。\n', '\u3000振られた後も「告白受けるのやめます」みたいにあぷろーちをかけていたが、希望を捨てきれずにいたから、だからこそ。\n']","['――当然そうだと思って疑わなかった。\n', '\u3000小さい頃から紗奈は俺の近くにいるものだと思って疑わなかったが、｜あ《・》｜の《・》｜こ《・》｜と《・》があって以来、俺は彼女に感謝の念を抱いている。\n']",['「まあ、確かに今までは俺の好みでとやかく言ってたからな。お前の言いたいこともわかる。けどな……」\n'],['\u3000走って体育館に行く人、机をくっつけて弁当を広げる人、大勢で集まって雑談をする人たち――\n'],['\u3000七海は、俺らよりさらに３０分くらい遠い学校に通っているのだが、起きる時刻から家を出る時刻まで、間に合うぎりぎりを攻めているので、余裕を持って学校に行く俺らと家を出る時刻はたいそう変わらない。\n'],"['\u3000まっすぐに俺の目を見つめられ、恥ずかしくなり俺は目をそらす。\n', '\u3000周りの視線を浴び、恥ずかしく思いながらも席を立つ。\n']",['\u3000清水さんはたぶん、俺に紗奈が寄ってくるのを見て、引き返したんだ。\n'],['\u3000だが、気のせいではなかったらしい。\n'],['\u3000紗奈とは、俺らが幼稚園児だったころからの付き合いで、人生のおよそ３分の２を彼女と一緒に過ごしている。\n'],['\u3000だが、彼女は俺の頭では思いつきもしなかったことを言い出したのだ。\n'],['\u3000彼女の、俺に目を合わせようとしないその表情が印象的だった。\n'],['『実は私、お父さんが単身赴任行って、お母さんもそれについて行っちゃったから家の中じゃ私一人なんだよね。朝起きても誰もいなくて寂しいから、涼太の家行ってお弁当作りたいんだけどー、いい？』\n'],['\u3000俺がそう言った途端、彼女は頬を上気させながら視線を若干うろつかせ始める。\n'],['\u3000そうしなければ無駄にへいとを買ってしまいそうだから。\n'],['\u3000≪清帝≫が自ら誰かを呼び出す。という空前絶後の事態に、周りの喧騒の音量が上がっている気がするから。\n'],['\u3000好意を向けられる、ただそれだけで、自分の存在意義になりうるから。\n'],['「俺、わかったかも」\n'],"['\u3000よければぶくま、評価、感想、よろしくお願いします！\n', 'よろしくお願いします。\n', '「あ、よろしくー」\n', '\u3000よければぶくま、評価、感想、よろしくお願いします！\n']",['\u3000聞こえはしないが、がさがさと音をたてていることだろう。\n'],"['\u3000透明感のある白い肌と、ぱっちりと開いたつぶらな瞳。\n', '\u3000雪のように透明感のある白い肌、光沢のある艶やかな黒髪、ぱっちりと開かれた大きく黒い瞳。すれんだーなのは言うまでもない。美の圧倒的な姿は、息を呑むだけでは足りない、我を忘れてしまうほどに妖艶だ。天衣無縫という言葉が彼女のために作られたと言われても容易に信じられる。\n']",['\u3000さっきまでの黄色い声も、鋭い視線も、今ではすべてざわめきに変換された。\n'],['「じゃ、そういうことにしとくー」\n'],"['\u3000そうやって返すと、≪清帝≫は俺の方に向かってくる。\n', '\u3000自分が責められているわけじゃないと分かってくれたのか、彼女は少し安心したような表情を覗かせる。\n']",['\u3000見慣れた校門をくぐろうとすると、俺は誰かからの視線を感じた。\n'],"['\u3000そのまま、いつもと同じように談笑しながら歩いていると、いつの間にか学校についていた。\n', '\u3000かなりてんしょんの高い柊也を持て余しながら、廊下を歩く。\n']",['\u3000そんな彼女は凛とした表情で、ふっくらとした桃色の唇を一の字に結び、こちらに歩いてくる。\n'],"['\u3000単なる、何も生産性のない愚痴のつもりだった。\n', '\u3000俺は軽口をたたいたつもりだったが、彼女は少し申し訳なさそうな顔をする。\n']",['\u3000そうして、一息ついてから俺は言う。\n'],"['\u3000今までこんな反応することなかったしな。\n', '\u3000もしくは、今までやったことのなかったであろう、自分から誰かにあぷろーちすることに極度に緊張してしまっていたのかもしれない。\n']"
