ワクワク,コンコン,ドキドキ,サラサラ,ズタズタ,ニタニタ,キラキラ,スカスカ,ヒヤヒヤ,ベラベラ,ブーブー,フラフラ,ソワソワ,ガチャガチャ,ニコニコ
['  大川千尋はワクワクしていた。新しい職場での仕事、出会いに。\n'],"['\u3000コンコン。\n', '\u3000コンコンコン。\n', '\u3000コンコンコンコンコンコン。\n', '\u3000コンコンコンコンコンコン。\n', '\u3000コンコンコンコンコンコン。\n']","['  新卒ではじめて見たときは色気でドキドキが止まらなかったが今は慣れた。\n', '\u3000何かするわけでもないのに胸がドキドキして緊張する。\n', ' 「長江悠志さんを見た瞬間に人生で初めて心臓を射抜かれたような、すごいドキドキを感じたんです！」\n']",['\u3000髪はしっかり乾かしたのかいつものサラサラヘアだ。\n'],['  \u3000勢いよくドアを開けて、ズタズタと足音をたてて廊下を歩く音がリビングにまで聞こえる。\n'],['  ニタニタと笑いながら話してくる。\n'],"['  満面の笑みで微笑んで、キラキラした目で俺を見つめる。\n', '  \u3000 高校生ぐらいに見える少女は俺をキラキラした目で見ている。\n', '   \u3000すごくキラキラした目で俺を見つめる。\n', '  悠志の前に乗っていた鈴鹿が後ろを振り返りキラキラした瞳で訴える。\n', '  鈴鹿はキラキラした瞳でスマホの画面を俺に向けた。\n', '   目がすごくキラキラしてる鈴鹿。\n', '\u3000１０代のキラキラJKと２０代半ばのお茶出しもろくにできないOL(自分)を比べて肩を落とす千尋。\n']",['\u3000定時で帰るときと違ってスカスカの電車。少し快適に感じた。\n'],['\u3000内心、いつ気づかれるかまたはバレないかヒヤヒヤしてゲームどころではない悠志。\n'],"['  午後の業務をこなしながらベラベラと話す俺と先輩。\n', '  ベラベラと話していても、同じチームということで特に怒られない。\n']",['  鈴鹿がブーブー言ってるうちに動き出した。\n'],"['\u3000ある人物が省略した挨拶をしてゾンビみたいにフラフラしながら部署にやって来た。\n', '\u3000最寄り駅に着いてからは酔いでフラフラな状態で歩いてマンションの自室に帰った。\n']","['  満員電車の中少しソワソワしている彼女。\n', '\u3000少しソワソワしつつまた職場のある小山に戻ってきた。\n']",['  \u3000ガチャ、ガチャガチャ。\n'],"['\u3000\u3000「わ、私も、ベジタリアンガールズ好きなんです！！それに、お兄さんパッと見て悪い人の顔なんてしてなくて。電車の中で何回も手で持ってる紙袋の中覗きこんではすごくニコニコしてましたし。\n', '\u3000雫は今鈴鹿に気づいたようでニコニコ笑いながら声をかける。\n']"
