辛い
"['\u3000ずっと味方がぜろに近い辛い状態で、よく朱音は唯一の味方であるお祖母さんが亡くなってから数年間も我慢していたと思う。\n', '「ごめんは俺が言う方だ。ありがちな言葉だけど、楽しい事や嬉しい事は二人で二倍にして笑いあいたいし、悲しい事や辛い事があったら俺が引き受ける。だから、俺の隣で一緒に沢山話をしたり、色々な事を共有して欲しい」\n', '\u3000朱音が悲しい思いをしたり、辛い思いをしている方が耐えきれない。\n', '「全員が敵だという状況に一人では辛いよね、朱音ちゃん。ただ、匠に帰りたいって言ってくれたのは良い方向だけれども」\n']"
