がったか,ぱっちり,ぷりげー,がらすっ,けたから,ことくら,かったた,わたしと,もろぐい,うしてか,ずるとこ,たらきり,さんがつ,はらぐび,ぺっぱー,うきつか,さんとく,はっきり,らんくに,ざわつか,むかつい,くらいが,ちょろいら,うだしな,うとする,もそもわ,ずっとげ,ぶりくら,よろしく,ずかしく,たたぐい,げたこと,すっきり,がったら,かすげー,こともそ,しながら,ざわつい,ぶること,ちらこそ,もこうだ,うところ,するから,うはずっ,うとずっ,だったじ,さんこそ,ぺっとく,くださっ,からわた,うとおー,からもそ,からよろ,にこちら,だったら,さんのめ,さっきち,からこん,さくがっ,くっつか,からおー,ことだっ,こそこん,わたしな,かったじ,すごくい,さんもこ,さんのそ,うだから,しとくよ,こんさー,ころだっ,ぬくもり,もったらしく,ぎたから,だったか,いらする,くようだ,まざこん,たっぷり,はきつい,かすごく,そろかっ,かっぷる,だったっ,さんから,ころもわ,びかけた,うはつら,たっぷす,ぎりだっ,さんにこ,するしな,しくおー,もそうだ,きらしく,さんのこ,めたとこ,かりだっ,しげにこ,さんもそ,すっごく,するのー,すること,さらにこ,にたかっ,たらしく,ばっかり,ぱりわた,のささや,にたのし,がつくた,じたこと,うしてく,しなかっ,だくだっ,ぱらから,ついさっ,からずっ,しとする,がたいが,くいしな,からぱー,さんがや,だらしな,すごかっ,もりだっ,なようだ,くっつけ,はたわい,もわから,ことする,ついてく,はらぶら,めちゃくちゃ,かったっ,しないが,からいら,だらする,にやつい,がばだっ,しばかり,からこそ,するくら,もやする,からする,かったら,ぱりこう,さんはた,さってく,たらこん,わなかっ,さっぱり,とろうと,ぺちゃくちゃ,かったか,ぐらかす,ずっとこ,ことしな,こんくー,たかいが,さんかっ,くたのし,ことがた,さんだっ,わないが,うしたら,かってく,げたかっ
1,1,2,1,2,2,1,5,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,1,1,2,17,3,1,2,1,1,1,1,26,2,1,1,1,7,2,1,1,1,1,15,5,3,1,1,1,1,26,2,1,2,2,2,2,7,1,1,2,1,1,2,1,1,1,1,1,1,1,13,2,1,1,1,2,3,1,8,1,16,1,1,2,1,1,2,1,1,7,2,2,1,1,1,1,1,1,22,1,1,3,1,2,1,1,1,1,3,3,1,2,2,5,1,1,1,1,1,2,1,1,1,4,1,3,3,1,1,1,2,1,1,1,1,1,2,2,2,1,1,6,1,2,1,1,12,1,1,1,22,1,1,2,2,1,1,1,2,2,1,7,6,1
