ゴクゴク,ドキドキ,ヘラヘラ,ガリガリ,コロコロ,ポロポロ,ゴロゴロ,パクパク,パタパタ,カリカリ,ニヤニヤ,ボロボロ,フワフワ,ニコニコ
['\u3000ユウがゴクゴクとチューハイを飲む。\n'],['\u3000こんなに真を近くで見るのは久しぶりで胸がドキドキする。\n'],"['\u3000いつもヘラヘラしていて、いつも楽しそうにしている。\n', '\u3000いつものしまりの無いヘラヘラとした笑みでパソコンを見ている。\n', '\u3000いっつも、ヘラヘラ楽しそうな顔をしてるし。\n']",['\u3000真面目にやれば一日の中で使える時間がガリガリと削られていく。\n'],['\u3000今、目の前にいるユウは、不安そうな顔をしたと思ったら、次には嬉しそうな顔、そして、また不安な顔へ、と表情がコロコロ変わっている。\n'],['\u3000すぐ近く、お互いの体温が感じられそうな距離で、ポロポロとユウが涙を流している。\n'],"['\u3000どうせ洗うんだから大丈夫と、枕に顔をうずめてみたり、ゴロゴロ転がってみたりもした。\n', '\u3000静かな住宅地にゴロゴロというキャリーケースの音が響いていた。\n']","['\u3000口元におかゆを運ぶと真はパクパクと食べていく。\n', '\u3000しかし、そこまで言ったところでユウは口を何度かパクパクとして、そして何も言わずに口を閉じた。\n']","['\u3000家に着き、扉を開けてそういうと家の中からパタパタという音が聞こえてくる。\n', '\u3000すると、部屋の中からパタパタという音が聞こえてきた。\n', '\u3000すると中からパタパタという足音とゆっくりとした足音が聞こえてきた。\n']",['\u3000私の母親は真のお母さんとは違っていつもカリカリしている人だったので、なおさらそう思うのかもしれない。\n'],"['\u3000他人のために作ることが少なかったので味付けが少し不安だったが、真もニヤニヤしながら食べているので\u3000問題ないだろう。\n', '\u3000主人公の布団に包まれてニヤニヤと笑顔を浮かべているのが少し、ほんの少しだけど、うらやましかった。\n']",['「こちらだとボロボロの服を着てると目立つからなあ……」\n'],"['「……こんなものかな？仕上げにこのフワフワを入れて……」\n', '\u3000最後にフワフワを入れて仕上げをした。\n']","['\u3000真のいいところなんて、せいぜい優しいことと、いつもニコニコしてるから居心地いいことだ。\n', '\u3000ニコニコと笑いながら皿を洗っていた。\n', '\u3000ユウを見ると、こちらを見てニコニコと笑っていた。\n', '\u3000ユウはニコニコと笑いながらこちらを見ている。\n', '\u3000ユウを見ると、ニコニコと笑っている。\n']"
